# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed Feb 08 19:24:53 GMT 2023 [seed=1675884292347]
# YFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(Americas)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
88400	-7103.859777588061	-1021.4144622439921	-6082.445315344069	96.95668174084045	1912.0433182591596	680.6554888363559	61.90241979905032	1947.0975802009498	45.58496551053531	16.324487723048264	3.2056054487328502	12.163947268966687	0.23000807523787659	0.25425628741269285	0.27408502987841865	0.24165060747101194	0.09766641643255135	0.15435358018211626	2.028636603490855	0.997677703035972	1.0285983340761247E-4	0.0022194371306216484	2.991138184695692	3.0867727572987886E-4	0.006660421122977703	1.0	1.0	-6082.445315344069	0.0	-327.993695229399
88500	-7106.0106312897715	-1022.21782633927	-6083.792804950502	96.95668174084045	1912.0433182591596	680.7103552985241	61.90241979905032	1947.0975802009498	37.785614451322786	17.807159246758278	3.2056054487328502	12.163947268966687	0.23000807523787659	0.25425628741269285	0.27408502987841865	0.24165060747101194	0.0964008944048186	0.15435358018211626	2.028636603490855	0.997677703035972	1.0285983340761247E-4	0.0022194371306216484	2.991138184695692	3.0867727572987886E-4	0.006660421122977703	1.0	1.0	-6083.792804950502	0.0	-328.7433207325724
88600	-7101.172076557389	-1019.8713819057739	-6081.300694651615	96.2731655315262	1912.7268344684737	678.9986165887557	61.90241979905032	1947.0975802009498	37.974460618114165	13.569968615020459	3.2056054487328502	12.163947268966687	0.23000807523787659	0.25425628741269285	0.27408502987841865	0.24165060747101194	0.0964008944048186	0.05827770494731173	2.028636603490855	0.997677703035972	1.0285983340761247E-4	0.0022194371306216484	2.991138184695692	3.0867727572987886E-4	0.006660421122977703	1.0	1.0	-6081.300694651615	0.0	-328.869523817824
88700	-7094.67886414541	-1015.4577346839077	-6079.221129461503	96.2731655315262	1912.7268344684737	675.5666828434969	61.90241979905032	1947.0975802009498	37.974460618114165	13.569968615020459	3.2056054487328502	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.05827770494731173	2.028636603490855	0.997677703035972	1.0285983340761247E-4	0.0022194371306216484	2.991138184695692	3.0867727572987886E-4	0.006660421122977703	1.0	1.0	-6079.221129461503	0.0	-327.88527673055194
88800	-7099.536667429559	-1018.7308788144917	-6080.805788615067	96.2731655315262	1912.7268344684737	676.8877094652314	61.90241979905032	1947.0975802009498	34.94472759454923	21.345086316084554	3.830893197030282	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.05827770494731173	2.028636603490855	0.997677703035972	1.0285983340761247E-4	0.0022194371306216484	2.991138184695692	3.0867727572987886E-4	0.006660421122977703	1.0	1.0	-6080.805788615067	0.0	-328.7296223692293
88900	-7093.85660247956	-1013.4301427547996	-6080.42645972476	97.25875842495024	1911.7412415750498	672.9895040308689	61.90241979905032	1947.0975802009498	34.94472759454923	21.345086316084554	3.830893197030282	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.04475649334976609	2.028636603490855	0.9976853334117297	1.0285983340761247E-4	0.0022118067548639255	2.9911610613303234	3.0867727572987886E-4	0.0066375227424956395	1.0	1.0	-6080.42645972476	0.0	-327.35124633683034
89000	-7095.1256062473985	-1017.4683037780835	-6077.657302469315	97.25875842495024	1911.7412415750498	677.1031834105967	61.90241979905032	1947.0975802009498	34.94472759454923	14.971872812961607	3.830893197030282	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.04475649334976609	2.028636603490855	0.9975884728597799	1.0285983340761247E-4	0.0023086673068136937	2.990870663645133	3.0867727572987886E-4	0.006928196471112958	1.0	1.0	-6077.657302469315	0.0	-328.060929845579
89100	-7087.455339483396	-1022.1373511653497	-6065.3179883180455	97.25875842495024	1911.7412415750498	680.6502734692939	61.90241979905032	1947.0975802009498	34.94472759454923	14.971872812961607	4.1820317461527505	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.11910772778282047	2.028636603490855	0.9975884728597799	1.0285983340761247E-4	0.0023086673068136937	2.990870663645133	3.0867727572987886E-4	0.006928196471112958	1.0	1.0	-6065.3179883180455	0.0	-328.92737957821817
89200	-7086.359238490171	-1015.6404878950505	-6070.718750595121	97.25875842495024	1911.7412415750498	675.7364659886092	61.90241979905032	1947.0975802009498	44.64268027402295	14.971872812961607	4.1820317461527505	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.11910772778282047	2.028636603490855	0.9975884728597799	1.0285983340761247E-4	0.0023086673068136937	2.990870663645133	3.0867727572987886E-4	0.006928196471112958	1.0	1.0	-6070.718750595121	0.0	-327.09577829753215
89300	-7089.811080808671	-1015.3695468269746	-6074.441533981697	95.37253514798874	1913.6274648520111	674.5414352859921	61.90241979905032	1947.0975802009498	44.64268027402295	14.971872812961607	2.8189913090926737	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.11910772778282047	2.5499153454962853	0.9975884728597799	1.0285983340761247E-4	0.0023086673068136937	2.990870663645133	3.0867727572987886E-4	0.006928196471112958	1.0	1.0	-6074.441533981697	0.0	-327.4298075745591
89400	-7096.315501801461	-1025.4371395124247	-6070.878362289037	95.87939339324444	1913.1206066067555	681.9071392250053	61.90241979905032	1947.0975802009498	44.64268027402295	14.971872812961607	8.77478610158425	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.11910772778282047	2.5499153454962853	0.9976353578268521	1.0285983340761247E-4	0.0022617823397415625	2.99101122949608	3.0867727572987886E-4	0.00678749700243737	1.0	1.0	-6070.878362289037	0.0	-328.56258808032305
89500	-7099.843160984441	-1033.459139486626	-6066.3840214978145	99.04451876565882	1909.9554812343413	689.2467321154248	61.90241979905032	1947.0975802009498	44.64268027402295	15.19074745868258	8.77478610158425	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.11910772778282047	2.5499153454962853	0.9976353578268521	1.0285983340761247E-4	0.0022617823397415625	2.99101122949608	3.0867727572987886E-4	0.00678749700243737	1.0	1.0	-6066.3840214978145	0.0	-329.2199197112777
89600	-7096.318207012125	-1034.2171133199256	-6062.101093692199	99.04451876565882	1909.9554812343413	689.5356990223261	61.90241979905032	1947.0975802009498	44.64268027402295	15.19074745868258	8.77478610158425	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.1583794034229946	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6062.101093692199	0.0	-329.610592867621
89700	-7092.755743970687	-1023.0551102626048	-6069.700633708082	99.04451876565882	1909.9554812343413	680.8610821989621	62.53151187367804	1946.468488126322	40.26895269256022	15.19074745868258	8.77478610158425	12.163947268966687	0.22714166476325748	0.2374022530424783	0.27408502987841865	0.2613710523158456	0.0964008944048186	0.1583794034229946	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6069.700633708082	0.0	-327.21998613618763
89800	-7090.7539640417035	-1018.9404307109025	-6071.813533330801	97.46608598645174	1911.5339140135482	676.3815029644777	61.67661943305423	1947.3233805669458	37.226243638305746	15.19074745868258	8.77478610158425	12.51137106563666	0.22714166476325748	0.2392943047691891	0.2721929781517079	0.2613710523158456	0.0964008944048186	0.1583794034229946	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6071.813533330801	0.0	-327.6047292620253
89900	-7091.650978997063	-1028.4410537055985	-6063.209925291465	101.03350734779994	1907.9664926522	685.6184672558901	63.22944528114652	1945.7705547188534	37.226243638305746	15.19074745868258	8.77478610158425	12.51137106563666	0.22714166476325748	0.2568495744556202	0.2721929781517079	0.24381578262941456	0.0964008944048186	0.168597181359688	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6063.209925291465	0.0	-327.85473442567155
90000	-7095.775267411507	-1037.8489474965352	-6057.926319914972	101.03350734779994	1907.9664926522	693.0701959174772	63.22944528114652	1945.7705547188534	37.226243638305746	15.19074745868258	6.870538739449854	12.51137106563666	0.22714166476325748	0.2568495744556202	0.2721929781517079	0.24381578262941456	0.0964008944048186	0.168597181359688	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6057.926319914972	0.0	-330.2252739053624
90100	-7096.986176052134	-1040.321832558609	-6056.664343493525	96.57712503093357	1912.4228749690665	693.6152855976321	65.06712163873368	1943.9328783612664	37.226243638305746	15.19074745868258	6.870538739449854	12.51137106563666	0.22714166476325748	0.2568495744556202	0.2721929781517079	0.24381578262941456	0.09709875323059318	0.168597181359688	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6056.664343493525	0.0	-332.15206665783603
90200	-7098.004895003727	-1034.4139387168107	-6063.5909562869165	96.57712503093357	1912.4228749690665	688.7117792376736	63.49447004423385	1945.5055299557662	36.448215189017624	15.19074745868258	6.870538739449854	12.51137106563666	0.22714166476325748	0.2568495744556202	0.2721929781517079	0.24381578262941456	0.09709875323059318	0.168597181359688	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6063.5909562869165	0.0	-331.1652533727975
90300	-7098.729210658004	-1039.7062688428243	-6059.02294181518	96.57712503093357	1912.4228749690665	692.631856550771	63.49447004423385	1945.5055299557662	51.328596177807725	15.19074745868258	6.870538739449854	10.898719256066903	0.22714166476325748	0.2568495744556202	0.2721929781517079	0.24381578262941456	0.0969368314807959	0.168597181359688	2.5499153454962853	0.9976974041554593	1.0285983340761247E-4	0.002199736011134436	2.9911972506351234	3.0867727572987886E-4	0.006601299037216174	1.0	1.0	-6059.02294181518	0.0	-332.46503704025065
90400	-7102.2936036762	-1060.9580855830134	-6041.335518093187	101.80173376241424	1907.1982662375858	712.5191991645185	64.19444527204791	1944.805554727952	51.328596177807725	15.19074745868258	6.870538739449854	10.898719256066903	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.0969368314807959	0.168597181359688	2.5499153454962853	0.9975610423727017	1.0506686303941898E-4	0.002333890764260135	2.990788424283589	3.153004625622108E-4	0.007003890820122858	1.0	1.0	-6041.335518093187	0.0	-333.84366528242606
90500	-7102.161131918837	-1046.6565722667413	-6055.504559652096	95.77327622539872	1913.2267237746014	699.5692046017095	65.12491838373717	1943.8750816162628	36.50937884373906	15.19074745868258	6.870538739449854	10.898719256066903	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09755895372537136	0.168597181359688	2.5499153454962853	0.9976731734407221	1.0506686303941898E-4	0.002221759696239742	2.9911246045131623	3.153004625622108E-4	0.006667391027593978	1.0	1.0	-6055.504559652096	0.0	-332.8224100623166
90600	-7105.006546387514	-1059.7140850546527	-6045.292461332861	105.1247463170112	1903.8752536829888	713.1259931859275	65.12491838373717	1943.8750816162628	48.51429559208238	15.19074745868258	6.870538739449854	10.039889970868014	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09755895372537136	0.168597181359688	2.5499153454962853	0.9975331603696417	1.0506686303941898E-4	0.002361772767320264	2.9907048312316795	3.153004625622108E-4	0.007087563333108436	1.0	1.0	-6045.292461332861	0.0	-332.2013113551282
90700	-7095.571395245818	-1048.183089458872	-6047.388305786946	100.18016629177075	1908.8198337082292	702.164786641401	65.55668527222477	1943.4433147277753	48.51429559208238	15.19074745868258	6.870538739449854	10.039889970868014	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09506829595530547	0.168597181359688	2.5499153454962853	0.9975331603696417	1.0506686303941898E-4	0.002361772767320264	2.9907048312316795	3.153004625622108E-4	0.007087563333108436	1.0	1.0	-6047.388305786946	0.0	-331.62875862038715
90800	-7098.251660055066	-1048.9979992247897	-6049.253660830276	100.18016629177075	1908.8198337082292	703.5504024720049	65.55668527222477	1943.4433147277753	40.83339587350734	15.19074745868258	6.870538739449854	10.039889970868014	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09506829595530547	0.168597181359688	2.5499153454962853	0.9975331603696417	1.0506686303941898E-4	0.002361772767320264	2.9907048312316795	3.153004625622108E-4	0.007087563333108436	1.0	1.0	-6049.253660830276	0.0	-331.2313964937813
90900	-7096.712487490713	-1041.6049559992	-6055.107531491513	100.18016629177075	1908.8198337082292	696.4987170280554	65.55668527222477	1943.4433147277753	40.83339587350734	20.428855593345627	6.870538739449854	10.039889970868014	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.168597181359688	2.5499153454962853	0.9975331603696417	1.0999236144786837E-4	0.0023568472689118147	2.9907048312316795	3.3008163982026656E-4	0.00707278215585038	1.0	1.0	-6055.107531491513	0.0	-330.23401360976965
91000	-7092.926316575648	-1035.9381983830199	-6056.9881181926285	100.18016629177075	1908.8198337082292	692.5319136195662	65.55668527222477	1943.4433147277753	40.83339587350734	20.428855593345627	6.870538739449854	10.039889970868014	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.4182949050767341	2.0601861588733903	0.9975103253796401	1.0999236144786837E-4	0.0023796822589133592	2.990636369632976	3.3008163982026656E-4	0.0071413088321192735	1.0	1.0	-6056.9881181926285	0.0	-329.0112665131192
91100	-7090.149836050787	-1034.0765202909515	-6056.073315759835	100.18016629177075	1908.8198337082292	691.1167030693781	65.55668527222477	1943.4433147277753	40.83339587350734	20.428855593345627	6.870538739449854	10.393130342515601	0.21978262211455993	0.2568495744556202	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.4182949050767341	2.0601861588733903	0.9975103253796401	1.0999236144786837E-4	0.0023796822589133592	2.990636369632976	3.3008163982026656E-4	0.0071413088321192735	1.0	1.0	-6056.073315759835	0.0	-328.4998996999089
91200	-7092.735566404864	-1037.5771861650712	-6055.158380239793	100.18016629177075	1908.8198337082292	694.3653160473499	65.55668527222477	1943.4433147277753	40.83339587350734	20.428855593345627	6.870538739449854	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.4182949050767341	2.0601861588733903	0.9975357749726474	1.0999236144786837E-4	0.0023542326659060737	2.9907126700746893	3.3008163982026656E-4	0.007064935861469083	1.0	1.0	-6055.158380239793	0.0	-328.7542973532506
91300	-7094.228053906028	-1031.4767831071765	-6062.751270798852	98.34128303053764	1910.6587169694624	687.5616198809383	65.55668527222477	1943.4433147277753	46.19689582377388	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.6891448933104529	2.0601861588733903	0.9974653259631447	1.0999236144786837E-4	0.0024246816754087902	2.990501456852467	3.3008163982026656E-4	0.0072763498567163035	1.0	1.0	-6062.751270798852	0.0	-328.50977273327493
91400	-7095.423704719025	-1036.9827050266822	-6058.440999692343	98.34128303053764	1910.6587169694624	691.9238604811234	65.58757678479846	1943.4124232152014	46.723410857946455	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.6891448933104529	2.0601861588733903	0.9974653259631447	1.0999236144786837E-4	0.0024246816754087902	2.990501456852467	3.3008163982026656E-4	0.0072763498567163035	1.0	1.0	-6058.440999692343	0.0	-329.6452835496904
91500	-7091.263887230779	-1031.7838634888874	-6059.480023741891	98.34128303053764	1910.6587169694624	687.5790334022792	65.58757678479846	1943.4124232152014	46.723410857946455	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.6891448933104529	2.0601861588733903	0.9974653259631447	1.0999236144786837E-4	0.0024246816754087902	2.990501456852467	3.3008163982026656E-4	0.0072763498567163035	1.0	1.0	-6059.480023741891	0.0	-328.788119520365
91600	-7096.818785119849	-1045.5915986399532	-6051.227186479896	98.34128303053764	1910.6587169694624	699.0086868744648	65.58757678479846	1943.4124232152014	46.723410857946455	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.6891448933104529	2.0601861588733903	0.9975160408476033	1.0999236144786837E-4	0.0023739667909502458	2.990653505181276	3.3008163982026656E-4	0.007124156995275595	1.0	1.0	-6051.227186479896	0.0	-331.1744443938059
91700	-7091.187881541187	-1046.125261372173	-6045.062620169015	98.51764674673834	1910.4823532532616	699.4790178322701	65.53617226302626	1943.4638277369738	46.723410857946455	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.6891448933104529	2.0601861588733903	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6045.062620169015	0.0	-331.2381124822077
91800	-7088.771489955227	-1046.5675084124746	-6042.203981542752	98.51764674673834	1910.4823532532616	700.1017844627443	63.3110743942692	1945.688925605731	47.40143054643661	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.23164181213906024	2.0601861588733903	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6042.203981542752	0.0	-331.958636954632
91900	-7092.890123187482	-1048.2045128556008	-6044.6856103318805	98.51764674673834	1910.4823532532616	701.0513247416642	63.3110743942692	1945.688925605731	47.40143054643661	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09526052822816626	0.23164181213906024	2.2108794550060784	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6044.6856103318805	0.0	-332.3453922115579
92000	-7094.772240679214	-1044.002527826525	-6050.769712852689	98.51764674673834	1910.4823532532616	697.5831047200886	63.3110743942692	1945.688925605731	50.6034179403047	20.428855593345627	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2721929781517079	0.2511748252781121	0.09358772476583464	0.23164181213906024	1.846271250993787	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6050.769712852689	0.0	-332.27634278148315
92100	-7093.742177144392	-1029.030445742772	-6064.71173140162	96.11370116266761	1912.8862988373323	684.69672861482	63.3110743942692	1945.688925605731	34.69057153069951	14.085242486454366	8.132445331572248	10.393130342515601	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.406273122328709	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6064.71173140162	0.0	-330.2388052396149
92200	-7093.772949261247	-1015.6017551303139	-6078.171194130933	96.11370116266761	1912.8862988373323	674.8580490184031	63.3110743942692	1945.688925605731	41.28998976283689	14.085242486454366	2.659504970844479	13.526965080780654	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.282553810739837	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6078.171194130933	0.0	-327.7047344702616
92300	-7094.710720482883	-1011.8694384070211	-6082.841282075861	96.11370116266761	1912.8862988373323	671.6010192370209	63.787226105289	1945.212773894711	41.28998976283689	14.085242486454366	4.15533595634894	13.526965080780654	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.282553810739837	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6082.841282075861	0.0	-326.7232931123877
92400	-7094.92464297287	-1020.1038956474415	-6074.820747325429	96.11370116266761	1912.8862988373323	676.8601700527597	63.787226105289	1945.212773894711	33.400566389720794	17.798069761391787	4.15533595634894	13.526965080780654	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.282553810739837	0.9976652022042293	8.30316310307813E-5	0.002251766164741322	2.991100705943734	2.491738204982667E-4	0.00675743895635775	1.0	1.0	-6074.820747325429	0.0	-329.4167335043496
92500	-7096.272602706358	-1025.301650496443	-6070.970952209915	96.11370116266761	1912.8862988373323	681.2532348794764	63.787226105289	1945.212773894711	33.400566389720794	17.798069761391787	4.15533595634894	13.526965080780654	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.282553810739837	0.9975643723235028	8.30316310307813E-5	0.002352596045467784	2.9907984078112992	2.491738204982667E-4	0.007060024444431363	1.0	1.0	-6070.970952209915	0.0	-330.22465821980006
92600	-7093.38640068783	-1018.6700453410139	-6074.716355346816	95.77837866844536	1913.2216213315546	676.8462441124266	63.787226105289	1945.212773894711	38.870592087440016	17.798069761391787	4.15533595634894	13.526965080780654	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.282553810739837	0.9975643723235028	1.0173212595972474E-4	0.0023338955505388405	2.9907984078112992	3.0529308142096106E-4	0.00700390518350867	1.0	1.0	-6074.716355346816	0.0	-327.84513373134996
92700	-7096.434791524133	-1022.5485429701629	-6073.88624855397	95.77837866844536	1913.2216213315546	679.774666011461	63.787226105289	1945.212773894711	33.72429006659504	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.3277084843207665	0.9975643723235028	1.0173212595972474E-4	0.0023338955505388405	2.9907984078112992	3.0529308142096106E-4	0.00700390518350867	1.0	1.0	-6073.88624855397	0.0	-328.86306360348567
92800	-7099.442661212894	-1039.8176929838078	-6059.624968229086	103.03110559297423	1905.9688944070258	696.3126420581358	63.787226105289	1945.212773894711	33.72429006659504	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.0973879538258406	0.23164181213906024	2.3277084843207665	0.9975643723235028	1.0173212595972474E-4	0.0023338955505388405	2.9907984078112992	3.0529308142096106E-4	0.00700390518350867	1.0	1.0	-6059.624968229086	0.0	-329.6062562645027
92900	-7097.990124853138	-1035.5246244629345	-6062.4655003902035	102.7016309944116	1906.2983690055885	693.6714820902943	64.23180799915914	1944.7681920008408	36.430567758509085	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09585820457617417	0.23164181213906024	2.3277084843207665	0.9975643723235028	1.0173212595972474E-4	0.0023338955505388405	2.9907984078112992	3.0529308142096106E-4	0.00700390518350867	1.0	1.0	-6062.4655003902035	0.0	-327.87831722629625
93000	-7097.028975677478	-1030.9258136857384	-6066.10316199174	102.7016309944116	1906.2983690055885	689.155845826919	64.23180799915914	1944.7681920008408	38.80373863945856	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.997534581668899	1.0173212595972474E-4	0.0023636862051427208	2.990709092429928	3.0529308142096106E-4	0.007093305465433051	1.0	1.0	-6066.10316199174	0.0	-327.7311442296178
93100	-7097.20427122985	-1051.4824973974976	-6045.7217738323525	102.22193979437185	1906.7780602056282	707.0694816627289	64.23180799915914	1944.7681920008408	38.80373863945856	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974997950912851	1.0173212595972474E-4	0.002398472782756649	2.9906047987684587	3.0529308142096106E-4	0.007197698265363823	1.0	1.0	-6045.7217738323525	0.0	-330.38702285609327
93200	-7097.45849309826	-1029.703175983814	-6067.755317114446	99.95526859492033	1909.0447314050796	686.5319612074903	64.66716193350953	1944.3328380664905	44.87696673662932	17.798069761391787	4.15533595634894	13.433856036895316	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974997950912851	1.0173212595972474E-4	0.002398472782756649	2.9906047987684587	3.0529308142096106E-4	0.007197698265363823	1.0	1.0	-6067.755317114446	0.0	-328.98507574500104
93300	-7106.580943557479	-1042.794461657362	-6063.786481900117	99.95700386767015	1909.0429961323298	697.6054277253564	64.66716193350953	1944.3328380664905	41.301142848155386	17.798069761391787	4.15533595634894	12.693732496603422	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974904547980128	9.997768795073095E-5	0.0024095675140378544	2.9905767956289897	3.000280996772411E-4	0.0072309930055299496	1.0	1.0	-6063.786481900117	0.0	-331.2075211055929
93400	-7109.949547951507	-1032.1198283194535	-6077.829719632054	97.0929272644465	1911.9070727355536	687.9292546024858	64.66716193350953	1944.3328380664905	41.301142848155386	17.798069761391787	4.15533595634894	12.545403489656803	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974904547980128	9.997768795073095E-5	0.0024095675140378544	2.9905767956289897	3.000280996772411E-4	0.0072309930055299496	1.0	1.0	-6077.829719632054	0.0	-330.22537998557766
93500	-7107.315967529431	-1035.4151122103412	-6071.90085531909	97.0929272644465	1911.9070727355536	690.2402838624419	64.66716193350953	1944.3328380664905	41.301142848155386	17.798069761391787	5.5201267873222495	12.545403489656803	0.22582936540298934	0.25080283116719077	0.2690190910773184	0.25434871235250156	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974904547980128	9.997768795073095E-5	0.0024095675140378544	2.9905767956289897	3.000280996772411E-4	0.0072309930055299496	1.0	1.0	-6071.90085531909	0.0	-330.824352888718
93600	-7113.891315544415	-1035.5092887944852	-6078.38202674993	97.0929272644465	1911.9070727355536	690.1680760249299	64.00727572391138	1944.9927242760887	41.301142848155386	17.798069761391787	5.5201267873222495	12.545403489656803	0.22582936540298934	0.25080283116719077	0.2509260792253574	0.27244172420446255	0.09467048384555443	0.23164181213906024	2.3277084843207665	0.9974904547980128	9.997768795073095E-5	0.0024095675140378544	2.9905767956289897	3.000280996772411E-4	0.0072309930055299496	1.0	1.0	-6078.38202674993	0.0	-330.9906850013329
