EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 36WkFrozen_F_2,F2: 36WkFrozen_F_3,G2: 48WkFrozen_F_2,H2: 48WkFrozen_F_3
163.1454,31.23342,11.22522,39.09619,23.41665,69.50465,78.27303,42.80427,40.36414,31.64439,37.1025,51.33193,80.08867,21.63173,53.39918,58.40024,43.59367
200.3711,31.65175,10.99878,38.60324,23.59264,68.49356,78.12624,41.8708,40.18795,31.4897,37.03681,50.90495,80.38049,21.7981,54.5878,58.5164,43.90162
243.9467,31.76806,10.86952,37.90726,23.90006,67.79161,78.36681,40.92165,40.01773,31.44375,36.86017,50.36819,80.73892,21.7884,55.75007,58.63002,44.13463
291.2039,31.65267,10.69412,37.21714,24.29399,67.18126,78.99355,40.23464,39.74567,31.32066,36.61832,49.83431,81.13544,21.75263,57.01504,58.62152,44.28249
338.1341,31.41669,10.76254,36.27346,24.82268,66.53555,79.9267,39.35483,39.50893,31.26398,36.53688,49.33171,81.32521,21.58198,58.44314,58.30291,44.58778
378.441,31.30946,10.91468,35.42435,25.3765,65.94157,81.12481,38.5447,39.21136,31.20378,36.37294,49.07797,81.72849,21.20051,59.97452,57.95794,44.66116
410.5762,31.36994,11.33204,34.62923,25.84858,65.09998,82.31856,38.02705,38.79536,31.16127,36.21291,48.76699,81.93752,20.9673,61.25851,57.49314,44.52644
429.4778,31.68827,11.97628,33.84737,26.28272,64.25555,83.53909,37.63027,38.39085,31.0718,35.99985,48.54495,81.96982,20.62935,62.3399,57.00475,44.33852
434.5762,31.96007,12.9319,33.1893,26.76438,63.29267,84.9259,37.39565,38.2283,30.92233,35.76539,48.22456,82.20345,20.47991,63.08153,56.55375,44.10532
424.2587,32.24729,14.32002,32.61707,26.98202,62.44229,86.42925,37.26697,38.12977,30.88519,35.35213,47.85404,82.24458,20.41958,63.28719,55.91645,43.96208
401.0224,32.26839,15.92699,32.30949,27.11934,61.5162,87.80842,37.35526,38.06024,30.90457,35.01694,47.56163,82.1926,20.27525,63.21136,55.06749,43.67558
367.8916,31.74158,17.75186,32.24859,27.29541,60.59841,88.81881,37.359,38.27901,30.92145,34.54618,47.13191,81.9969,20.00099,62.83709,54.16201,43.40495
328.8126,30.65004,19.54021,32.05875,27.45446,60.06688,89.52084,37.42286,38.76987,30.88002,33.89199,46.80143,81.78084,19.50728,62.19341,53.12304,43.13203
286.2986,28.94876,21.09381,31.8427,27.51472,59.64922,89.63791,37.50703,39.37937,30.66764,33.37099,46.58315,81.45683,18.83593,61.65565,51.89454,42.87732
243.6584,27.00142,22.34129,31.71741,27.69803,59.64749,89.27348,37.20422,40.24871,30.4991,32.89084,46.13737,80.79175,17.80277,61.10308,50.46025,42.8312
203.4726,25.13072,23.06124,31.63905,27.54878,59.72492,88.43211,36.9631,41.20047,30.38114,32.39824,45.75884,80.21426,16.61629,60.59449,49.20304,42.43864
168.3684,23.34611,23.33958,31.6543,27.52088,59.85782,87.18966,36.76874,42.23824,30.29469,31.91593,45.2855,79.40416,15.45364,60.0988,47.93744,42.00684
138.6168,21.9711,23.24484,31.70333,27.3253,60.15728,85.74586,36.59441,43.29206,30.16566,31.39501,44.85469,78.31946,14.20219,59.73549,47.0104,41.35412
115.0981,20.70924,23.06424,31.74969,27.24597,60.47711,84.35664,36.5738,44.40374,30.17012,30.87368,44.33683,77.50388,13.25651,59.59875,46.06812,40.4974
96.43207,19.92525,22.99354,31.93972,27.1308,60.83697,83.15978,36.84502,45.29427,30.27384,30.27176,43.84177,76.70251,12.49735,59.36711,45.18532,39.55003
83.11102,19.45371,22.86296,32.24514,26.93618,60.98845,82.03608,37.25858,45.829,30.55415,29.76882,43.65384,75.89886,11.95381,58.98254,44.16784,38.31017
73.37795,19.21697,22.6535,32.55173,26.7303,60.90431,80.80878,37.89383,46.06247,30.77535,29.25551,43.38282,75.10307,11.55806,58.13123,43.3059,37.25249
66.56516,19.213,22.45092,32.74587,26.48739,60.82599,79.61134,39.12881,46.03284,30.92807,28.79885,43.15825,74.57448,11.35443,56.90519,42.4543,36.04711
61.43027,19.1795,22.43557,32.94075,26.07672,60.71922,78.09389,40.63748,45.68656,30.99633,28.39366,42.90276,74.07773,11.13984,55.4421,41.85596,34.87659
57.54845,19.1224,22.42095,33.20072,25.59731,60.64809,76.54857,42.71218,45.20015,31.00986,27.94251,42.38736,73.60571,10.93449,53.90665,41.19255,33.8902
54.54342,19.14613,22.35012,33.69293,24.81099,60.41364,74.60587,45.30839,44.73428,31.01783,27.57681,41.83656,73.25021,10.75182,52.45928,40.85971,33.02843
52.24219,19.10651,22.37654,34.42019,23.94842,60.33091,72.57563,48.07957,44.18629,31.00074,27.09058,41.27631,72.9682,10.58256,51.12957,40.27331,32.3698
50.74192,19.12328,22.33448,35.77548,22.94795,60.2975,70.7229,51.03961,43.69061,30.86209,26.50063,40.83223,72.67348,10.51166,49.98071,39.94859,31.78618
49.5243,19.10407,22.20285,37.89295,22.11704,60.51662,68.97755,54.13019,43.1525,30.88501,25.96397,40.39159,72.32951,10.44757,49.45152,39.36158,31.38975
48.23606,19.22852,21.74384,41.16649,21.42334,60.70036,67.57149,56.91181,42.39361,30.96383,25.47121,39.88171,72.03134,10.437,49.0669,38.66735,31.06798
47.05144,19.32608,21.00068,45.82999,20.78933,60.70923,66.4436,59.14192,41.36193,31.15587,25.06327,39.62762,71.70393,10.43076,48.83166,37.99814,30.723
45.9033,19.48288,19.8089,51.59734,20.3677,60.64515,65.95705,60.85976,39.93025,31.0764,24.66996,39.26581,71.39061,10.45306,48.58471,37.62852,30.54979
44.80546,19.7976,18.49833,58.44987,20.10378,60.52526,66.07053,62.06816,38.41832,30.91587,24.46069,39.00294,71.22586,10.56387,48.44964,37.40059,30.2272
43.8345,20.04208,17.30819,65.95905,19.85541,60.52264,66.40334,62.43663,36.90609,30.75144,24.21272,38.94694,71.05315,10.6388,48.32427,37.3521,29.88441
42.99827,20.27598,16.29437,73.02988,19.79746,60.77379,67.02036,62.24509,35.48441,30.51152,23.99682,38.88289,70.93005,10.66628,48.24065,37.60524,29.51364
41.84529,20.42127,15.52761,79.09023,19.6532,61.94908,67.7879,61.29751,34.26699,30.3242,23.73152,39.16312,70.77969,10.56643,48.05952,38.05601,29.32107
41.15577,20.56775,15.46378,83.2888,19.45213,64.79582,68.62833,59.69372,33.18456,30.09496,23.47023,39.95044,70.89481,10.51721,47.70797,38.27054,29.10336
40.62458,20.56804,15.58791,85.55001,19.41559,69.69371,69.62294,58.04742,32.41001,29.77091,23.06578,41.33672,70.99982,10.52242,47.54957,38.66547,29.02319
40.24195,20.29272,16.1393,85.75081,19.42111,76.96898,70.22667,56.53906,31.76756,29.36719,22.69753,43.03827,71.17104,10.44588,47.68287,38.72671,29.01494
40.09595,19.81452,17.09889,84.30704,19.39616,86.7791,70.47231,55.06077,31.24084,29.01775,22.36401,45.4132,71.54895,10.37332,48.39503,38.53237,29.17763
40.08971,19.14671,18.36084,82.17459,19.3903,98.51164,70.57578,53.77598,30.65233,28.69118,22.0624,48.61229,72.25842,10.14456,49.74156,38.33914,29.50779
40.16565,18.32628,19.70332,79.54854,19.34541,111.2561,70.53727,52.70128,30.04221,28.2106,21.6152,52.02958,73.05807,9.882408,51.68645,37.87959,30.03218
40.27295,17.58556,20.87524,77.53143,19.23929,123.175,70.40768,51.76009,29.58876,27.74228,21.30925,55.79899,74.06572,9.817265,54.07264,37.41186,30.79146
40.27584,16.80396,21.96346,76.07752,19.17176,133.1206,70.27853,50.58037,29.18945,27.39999,21.07208,59.40318,75.16566,9.755878,56.90396,36.77439,31.91247
40.3533,16.05688,22.93277,75.10292,19.3608,139.9272,70.11543,48.94957,28.7514,26.9999,20.80093,62.53869,76.41098,9.728769,59.81184,36.18693,33.31327
39.90576,15.2635,23.37699,74.63647,19.83068,143.4415,70.07354,46.64759,28.20829,26.78034,20.53969,65.30547,77.52008,9.623808,62.58145,35.64059,34.8957
39.52253,14.63636,23.57458,74.44776,20.57957,143.4752,70.11335,43.9118,27.70713,26.54185,20.26555,67.42142,78.88031,9.521912,64.96532,35.21215,36.42651
39.328,13.9298,23.44138,73.88412,21.71145,140.4274,70.2211,40.99194,27.17691,26.28433,19.78938,68.79462,79.61639,9.488319,66.67064,34.78886,37.53091
38.97767,13.25095,23.43107,73.01276,23.21423,135.6051,70.22996,38.0982,26.79387,26.04625,19.49871,69.32799,79.92375,9.492041,67.61856,34.34526,38.26992
38.9377,12.68649,23.56367,71.86665,24.95829,130.3215,70.29342,35.49461,26.67055,25.84591,19.25618,69.17966,79.67943,9.617918,68.24898,33.76645,38.62054
38.84604,12.0974,23.82636,70.20612,26.82548,125.143,70.39988,33.26638,26.48372,25.52507,19.04201,68.26596,79.02063,9.684452,68.43347,33.41671,38.50982
38.8927,11.48396,24.23108,68.11613,28.69201,120.5534,70.79828,31.59255,26.49455,25.23694,18.76612,66.68877,77.85272,9.738806,68.6804,32.85983,38.0108
39.03972,10.93964,24.54676,65.91554,30.21043,116.707,72.38819,30.4978,26.54662,24.9427,18.64717,64.95993,76.57449,9.922567,68.99015,32.4777,37.39847
39.08849,10.52388,24.84428,63.32401,31.30755,113.0985,75.46131,29.70304,26.64617,24.52574,18.5078,62.87578,75.04967,9.983698,69.82896,31.95121,36.92754
39.39025,10.11056,24.85933,61.10549,32.01672,110.0854,81.301,29.16164,26.76068,24.09216,18.30418,60.95244,73.86896,10.04152,70.76304,31.26146,36.60084
39.43625,9.736803,24.29159,59.16808,32.12975,107.4007,90.21369,28.58558,26.75741,23.70598,17.95353,59.16523,72.94635,9.903376,71.2422,30.69706,36.27444
39.56673,9.38826,23.27011,57.37109,31.73947,104.5673,103.1877,28.09568,26.68705,23.32502,17.58823,57.31841,72.76924,9.698853,70.88743,30.15369,36.09644
39.79207,9.100424,21.84345,55.4329,31.03036,101.6151,119.7169,27.47099,26.57195,22.89229,17.20005,55.32636,72.74442,9.420847,69.56693,29.58681,35.69858
40.00423,8.861229,20.21313,54.16009,30.40357,98.97246,139.2617,27.06633,26.96613,22.63359,17.00284,53.12016,73.06865,9.352911,67.52052,29.04888,35.30615
40.51925,8.681608,18.42627,52.82935,29.80022,96.10936,159.3245,26.91309,28.01763,22.36316,16.79963,50.37075,73.59599,9.284269,64.67309,28.52504,34.65643
40.74812,8.419123,16.70595,51.58841,29.28254,93.31714,177.768,26.80619,29.90877,22.07889,16.71042,47.26435,74.33978,9.136089,61.45145,28.11296,33.85004
41.04582,8.239609,15.16764,50.29849,28.92489,90.53249,192.5574,26.9094,33.03655,21.91434,16.57262,44.16161,74.85255,8.917603,58.39982,27.79973,32.83266
41.44083,7.995584,13.75607,48.77279,28.58435,88.17166,202.1403,27.13003,37.38404,21.71728,16.52306,41.21029,74.98924,8.745356,55.37904,27.50679,31.75051
41.66561,7.842377,12.6881,47.28314,28.32466,85.32892,206.8764,27.46564,42.89291,21.37469,16.39445,38.32456,74.29697,8.559162,53.15768,27.18963,30.59843
41.9361,7.634121,11.76894,45.8877,27.92893,82.82214,207.5167,27.88563,49.21175,21.12689,16.20658,35.84052,73.35713,8.406113,51.31232,26.80191,29.33685
42.04552,7.393337,11.2238,44.44754,27.1471,80.46225,205.3876,28.27586,55.59824,20.80981,15.97361,33.70701,72.1973,8.238453,49.56246,26.4544,28.19
42.30717,7.145281,10.80309,43.05122,26.19728,78.35368,202.5393,28.67296,60.97698,20.4671,15.77437,31.93018,70.79524,8.220364,48.00059,26.08373,27.27666
42.51877,6.989334,10.4262,41.88139,25.10819,76.32451,200.3166,28.91032,65.18921,20.10418,15.57375,30.341,69.33466,8.316408,46.66234,25.86147,26.46367
43.29195,6.886059,10.23751,40.85689,24.12772,74.61339,198.7783,29.22544,67.84975,19.81227,15.46188,29.06957,67.873,8.592758,45.63948,25.62291,25.69645
44.16927,6.821056,9.941046,39.66779,23.05247,72.78773,197.3602,29.36102,69.28093,19.68888,15.33826,27.80418,66.81178,8.709898,44.60276,25.30972,25.09728
44.80107,6.680103,9.533024,38.85603,22.03626,71.14561,195.4218,29.54313,69.69453,19.59552,15.23068,26.75967,66.14539,8.818312,43.74775,24.9021,24.62126
45.88068,6.625956,9.237165,37.86385,21.15491,69.32886,192.2726,29.85767,69.46677,19.55106,15.02661,25.93116,65.47705,8.872467,43.12827,24.73935,24.17473
47.22343,6.538752,8.885027,37.06273,20.51848,67.67381,186.7999,30.76045,69.0892,19.51788,14.89108,25.27006,64.65205,8.82633,42.52128,24.42585,23.77461
48.34975,6.45256,8.649996,36.26369,20.02466,65.78261,179.8532,32.50246,68.96152,19.37865,14.7399,24.66114,63.7126,8.797405,42.42652,24.1339,23.26269
49.37782,6.302752,8.423107,35.57709,19.48454,63.90243,171.3548,35.52371,69.11543,19.34954,14.59049,24.11805,62.81546,8.723566,42.5013,23.70577,22.699
50.39648,6.094019,8.305866,35.00151,19.02421,62.33026,161.9995,40.10532,69.14569,19.24817,14.40781,23.74121,61.95861,8.643427,42.67748,23.33125,22.19506
51.83561,6.024683,8.229607,34.5141,18.57499,60.89019,151.8747,46.35613,68.35699,18.97187,14.27142,23.39391,60.74783,8.569744,42.73015,22.9348,21.7481
52.99356,5.90678,7.970337,34.07697,18.08709,59.64191,142.4445,54.2224,67.01929,18.70419,14.09753,23.1474,59.72126,8.641294,42.48175,22.61524,21.39124
54.57263,5.897392,7.829922,33.5646,17.6086,58.62275,133.3712,63.08792,64.52835,18.35475,14.0174,23.01791,58.69186,8.626604,42.2405,22.29661,21.01215
56.20294,5.956179,7.625046,33.02448,17.04151,57.80619,125.3148,71.89233,61.35622,18.17433,13.85257,22.85469,57.84369,8.629042,41.85339,21.93205,20.75447
58.65975,5.816805,7.42453,32.41568,16.53837,56.97062,117.8933,80.02197,57.43694,17.92311,13.58526,22.57756,56.89355,8.6691,41.15056,21.60137,20.47714
61.24603,5.718807,7.343067,31.93758,16.0749,56.07998,111.6982,86.78593,53.01579,17.69977,13.36756,22.34328,56.17118,8.78104,40.42654,21.32565,20.24488
64.48589,5.700487,7.383219,31.63042,15.63625,55.30854,106.1608,92.03682,48.612,17.53861,13.18439,22.1175,55.41556,8.889057,39.55568,21.12076,20.00236
69.39481,5.600809,7.327513,31.31257,15.34286,54.60328,101.6306,95.37198,44.53941,17.30518,13.04799,21.96757,54.78592,8.974586,38.89957,20.89924,19.79305
75.40455,5.468929,7.289232,31.25672,15.17714,54.03209,97.88544,97.58678,41.0142,17.16678,12.91009,21.74953,54.25116,8.921947,38.40926,20.69309,19.60853
82.90659,5.363461,7.151344,30.9107,15.07446,53.63259,94.33724,99.02383,37.91176,16.99184,12.73496,21.69894,53.7995,8.84881,38.02971,20.4917,19.31721
92.90875,5.355488,7.086836,30.59447,15.03877,53.17105,90.91267,100.1934,35.27113,16.7218,12.61024,21.78792,53.15031,8.702114,37.53343,20.28737,19.10016
105.8389,5.345379,6.957314,30.42416,14.86678,52.87072,88.08344,101.483,33.01428,16.65724,12.39896,22.30164,52.68763,8.657734,37.06285,20.01334,18.94462
124.8385,5.391052,6.989624,30.28178,14.71749,52.50167,85.02427,102.5663,31.25526,16.53073,12.24193,22.8638,52.09672,8.438173,36.8329,19.79068,18.67451
152.2131,5.452406,6.982058,30.02174,14.51375,52.20295,82.04266,102.8734,29.81712,16.51607,11.95378,23.48797,51.70788,8.275702,36.62172,19.63489,18.34997
188.503,5.366966,6.971849,29.71754,14.24615,51.81324,79.06826,102.0869,28.60545,16.42123,11.61667,24.02253,51.23806,8.141193,36.39401,19.37601,17.9789
233.4973,5.1989,6.837908,29.55609,13.98997,51.53003,76.20576,100.0542,27.34647,16.40533,11.46891,24.56004,51.04614,8.20627,36.29701,19.19524,17.63455
286.0728,5.023792,6.747869,29.31361,13.85712,51.37923,73.76746,96.50995,26.11952,16.39818,11.31495,24.92664,51.06418,8.373344,36.37494,19.03086,17.30276
339.0046,4.867428,6.628389,29.2333,13.81791,51.32998,71.74338,91.46831,25.03452,16.24791,11.20074,25.20963,51.08867,8.419273,36.87173,18.92223,17.18507
386.9084,4.659916,6.495674,29.21767,13.75851,51.40265,70.10304,85.61263,23.90941,16.20959,11.13693,25.33303,51.05268,8.444704,37.5001,18.77351,17.09976
424.165,4.448181,6.181076,28.93663,13.66798,51.57087,68.68906,79.33936,22.76057,16.01784,11.14543,25.2717,50.87028,8.464666,38.10876,18.56984,16.93188
445.8756,4.397526,6.148516,28.807,13.63486,51.64994,67.70672,73.07707,21.67125,15.89264,11.01848,25.18031,50.51642,8.563164,38.51553,18.60846,16.92576
450.1462,4.358551,6.227732,28.67352,13.5032,51.74205,66.91568,67.06668,20.65647,15.88001,10.95865,25.19403,50.07218,8.528215,38.87753,18.59301,16.90022
438.2472,4.274075,6.330996,28.44434,13.474,52.10521,65.97397,61.53181,20.11149,15.71941,10.86579,25.0699,49.52434,8.459896,38.95842,18.49443,16.91644
412.7982,4.29501,6.281439,28.07758,13.35551,52.33532,65.21699,56.64222,19.54655,15.64141,10.70805,24.78162,49.03645,8.332504,38.59555,18.38331,16.8221
377.4191,4.331844,6.187477,27.70373,13.18338,52.52704,64.63862,52.37165,19.14627,15.49213,10.61242,24.4851,48.51804,8.250565,38.00184,18.21132,16.6188
337.5124,4.257004,6.080868,27.29537,12.96178,52.84441,63.88014,48.66244,18.67142,15.36658,10.46749,23.95578,48.18184,8.239307,37.24974,18.02699,16.46122
295.9637,4.221199,5.918961,26.63576,12.81532,52.98046,63.39568,45.34995,18.28585,15.16321,10.30571,23.27803,47.93989,8.211264,36.48095,17.81042,16.20845
253.5426,4.240576,6.005184,26.08624,12.67334,52.88421,62.95793,42.34499,18.03426,14.9674,10.13697,22.50676,47.82029,8.153721,35.64209,17.71015,16.05054
215.4013,4.102949,5.924747,25.43782,12.37817,52.70731,62.41714,39.56719,17.64372,14.87548,10.02611,21.58927,47.85767,8.161554,34.8513,17.46957,15.91521
181.458,4.112909,5.806473,24.86194,12.18718,52.42516,61.87993,37.14591,17.43104,14.61111,9.967859,20.49786,48.11364,8.266146,34.08623,17.15348,15.81057
152.4125,4.169558,5.847164,24.41047,12.03769,51.92537,61.41687,35.07382,17.11455,14.54243,9.822178,19.68789,48.49113,8.523642,33.45394,16.90773,15.77115
128.6558,4.153112,5.915255,23.89637,11.89707,51.3105,61.00543,33.05389,16.81927,14.4697,9.794441,18.89925,48.97061,8.521824,33.04771,16.66037,15.64695
109.6806,4.085955,5.971821,23.51711,11.80361,50.8984,60.57208,31.27677,16.56728,14.33173,9.718531,18.14815,49.50315,8.554649,32.82022,16.39282,15.59464
94.68867,4.090685,6.014854,23.235,11.70656,50.34446,60.08074,29.85216,16.23803,14.24091,9.647543,17.41464,50.14678,8.486578,32.54892,16.20634,15.31036
83.35398,4.017996,5.915442,23.00558,11.55004,49.63943,59.63523,28.40574,15.92188,14.04267,9.578754,16.92553,50.78943,8.472927,32.28263,16.05669,15.06214
74.50935,3.967371,5.916529,22.96064,11.35645,48.98735,59.247,27.12598,15.55246,13.88487,9.354115,16.58582,51.38286,8.326599,31.95579,15.88034,14.87671
67.80062,3.865364,5.77088,22.79243,11.26865,48.13754,59.13917,26.02601,15.2839,13.80745,9.234699,16.37857,51.77929,8.179119,31.50742,15.88724,14.63782
62.52628,3.820353,5.709784,22.6418,11.25028,47.13609,58.89865,25.1251,14.98362,13.76169,9.070135,16.18533,52.15926,8.06979,30.83955,15.86444,14.52082
59.22767,3.764088,5.459444,22.50616,11.00551,46.27425,58.715,24.29207,14.71254,13.71166,9.001265,15.88391,52.3378,7.927528,30.49614,15.71366,14.45255
56.75893,3.882225,5.279583,22.52172,10.84353,45.59806,58.71922,23.5543,14.68887,13.55585,8.995422,15.58631,52.22284,7.937033,30.18691,15.53554,14.3203
55.00687,3.937925,5.089924,22.49351,10.70347,45.02159,58.76014,23.00029,14.64727,13.53387,8.97957,15.42254,51.90094,7.87323,30.08635,15.32216,14.23126
53.52545,3.88982,5.040977,22.43103,10.51291,44.67838,59.15748,22.37052,14.70866,13.52138,9.00671,14.9048,51.35802,7.672688,30.14552,15.17757,14.08447
52.47616,3.909689,4.970877,22.41029,10.39812,44.57893,59.38269,21.75767,14.74968,13.47432,9.017515,14.35664,50.60233,7.56951,30.26711,14.98776,13.9708
51.44522,3.962383,5.014713,22.48957,10.27825,44.42614,59.47164,21.21815,14.72775,13.32296,9.059532,13.83819,49.93927,7.503622,30.30511,14.84318,13.79017
50.72421,3.944847,4.976498,22.58126,10.09687,44.14672,59.57799,20.52552,14.62365,13.23849,9.015728,13.44954,49.24696,7.573215,30.30598,14.63911,13.68351
49.92419,3.897602,5.088718,22.71545,10.08792,43.99285,59.49535,19.94379,14.4528,13.21143,8.771324,13.29655,48.84958,7.755695,30.33272,14.40401,13.67091
49.17576,3.794228,5.079388,22.75924,10.10902,43.74901,59.31757,19.52759,14.24905,13.23487,8.552788,13.21557,48.74019,7.857088,30.36706,14.27759,13.69907
48.30043,3.747179,5.036448,22.67784,10.22082,43.44435,58.71938,19.19586,13.97034,13.30632,8.290333,13.15685,48.89206,7.964329,30.31891,14.12388,13.73179
48.00196,3.646042,5.117706,22.60526,10.28212,43.21637,58.04756,19.02064,13.66726,13.29286,8.117754,13.09046,49.51501,8.000782,30.39418,14.01374,13.69427
47.61724,3.549885,5.14867,22.35056,10.30884,42.87611,57.21965,18.8905,13.59502,13.12926,8.015804,13.08615,50.38475,8.119795,30.32607,14.06324,13.53617
47.07895,3.396032,5.209528,22.04886,10.35896,42.63311,56.32915,18.68009,13.33311,12.96885,7.969597,12.99516,51.23356,7.935656,30.22475,13.97227,13.33781
46.92889,3.22336,5.28842,21.75192,10.30315,42.37809,55.64131,18.39141,13.1512,12.78991,7.983335,12.72223,52.21758,7.797514,30.01128,13.90207,13.16322
46.89749,3.239702,5.216032,21.40808,10.20916,42.19782,54.67433,18.12251,13.03934,12.56492,7.986397,12.46988,53.2562,7.611652,29.76957,13.67906,13.01157
46.92075,3.194567,5.163279,21.13626,9.953901,41.76255,53.7478,17.84118,12.80235,12.32035,8.125889,12.10306,55.23913,7.43549,29.60323,13.55005,12.73088
47.17645,3.105894,5.160522,20.90075,9.619677,41.45762,53.10632,17.51416,12.55112,12.25422,8.169504,11.68476,59.27783,7.404812,29.53536,13.37184,12.42633
47.48476,3.094393,5.0954,20.62612,9.441261,40.97787,52.26184,17.17776,12.44329,12.07648,8.024263,11.36253,66.10814,7.457159,29.53564,13.13005,12.27228
47.87957,3.092722,5.010054,20.37804,9.141781,40.58839,51.71002,16.78638,12.34048,11.94297,7.792917,10.99562,77.00349,7.413498,29.4344,12.93136,12.16661
48.47378,3.133499,4.849081,20.19161,8.930828,40.32386,51.2506,16.46474,12.2694,11.83,7.594444,10.71243,92.72188,7.401398,29.24876,12.85042,12.13993
49.55062,3.080767,4.920544,20.08848,8.786604,39.86477,50.9535,16.24042,12.12441,11.67189,7.355738,10.47485,112.1817,7.369377,28.90544,12.70868,12.01399
50.41106,3.06337,4.987389,19.97351,8.71245,39.36858,50.83031,16.04347,12.10139,11.54363,7.146334,10.41581,134.4369,7.34305,28.33022,12.61716,11.94596
51.42236,3.002195,5.087542,19.87455,8.814999,39.14127,51.05147,15.79683,11.83115,11.35712,7.044737,10.39479,157.3592,7.198097,27.74228,12.55604,11.81256
52.67937,2.919409,5.128038,19.69458,8.876381,38.77951,51.34438,15.58906,11.74887,11.22659,6.946058,10.56845,179.3336,7.123983,27.14429,12.4922,11.74109
53.67337,2.86376,5.165436,19.52464,8.974039,38.54796,51.67643,15.4591,11.71426,11.14224,6.894341,10.78767,197.9944,7.052408,26.81897,12.44777,11.65918
54.70521,2.674345,5.210045,19.33903,8.942635,38.33347,51.99657,15.28012,11.49528,11.10804,6.974758,10.92296,212.9698,7.087082,26.7722,12.47336,11.37636
55.93967,2.53059,5.211695,19.09726,8.732843,38.12784,52.1725,15.14908,11.28371,11.1319,7.05991,10.95276,224.1489,7.037355,26.94033,12.45109,11.12368
57.09141,2.477383,5.103521,18.80555,8.539045,37.6677,52.03808,14.96362,11.0974,11.07203,7.003603,10.90038,231.5597,7.162174,27.10461,12.26711,11.01219
58.44881,2.317974,5.088169,18.6262,8.30714,37.40091,51.75342,14.67974,10.99075,11.15887,6.936043,10.73688,235.9523,7.23645,27.13195,12.12956,10.9898
60.30965,2.181454,4.944212,18.58518,8.182417,37.20361,51.25854,14.51258,10.92461,11.25457,6.910997,10.63121,237.2627,7.084845,26.9962,12.05977,10.83312
62.52384,2.112911,5.073275,18.59501,8.123535,36.92523,50.63023,14.27365,10.9936,11.31145,6.844612,10.52923,234.8839,6.935053,26.65194,11.9306,10.61054
64.87007,2.043161,5.077394,18.54759,8.116392,36.58797,49.82398,13.98207,11.12114,11.37114,6.718166,10.4424,228.8719,6.727003,26.00237,11.81593,10.26825
67.41753,1.943611,4.956261,18.44596,8.212866,36.36281,49.13034,13.73896,11.15405,11.31214,6.75189,10.23048,218.4003,6.520514,25.31779,11.77373,10.27723
69.9974,1.951555,4.759832,18.29785,8.270515,36.02544,48.40563,13.41677,11.26727,11.23031,6.671041,10.05697,203.9085,6.446815,24.51957,11.64026,9.995953
72.6283,1.960331,4.665426,18.1487,8.374449,35.79113,47.89888,13.1306,11.2725,11.11879,6.595814,9.84877,185.874,6.491364,23.7511,11.67239,9.601685
74.83287,1.925575,4.519798,17.98889,8.507025,35.61401,47.52201,13.01241,11.22113,11.02737,6.600368,9.577679,165.8736,6.546623,23.19738,11.6913,9.328901
76.90598,1.939257,4.364733,17.7809,8.446825,35.34326,46.99886,13.02777,11.10869,10.9057,6.681192,9.338079,145.4171,6.506161,22.81426,11.61952,9.20458
78.17733,1.899052,4.229036,17.55523,8.445318,35.06969,46.61932,13.15861,10.92612,10.71657,6.619333,9.072155,126.3169,6.501701,22.43148,11.57394,8.973312
79.09708,1.833395,4.358351,17.40306,8.509989,34.9115,46.18248,13.37134,10.95911,10.64189,6.580812,8.819057,109.3202,6.527843,22.0386,11.46905,9.230951
79.85885,1.802652,4.41947,17.20524,8.543808,34.79694,45.82043,13.70128,10.97642,10.46435,6.584606,8.743027,95.02184,6.389801,21.55044,11.44541,9.315063
80.00867,1.884054,4.536684,17.03995,8.578283,34.72967,45.52482,14.13432,10.98877,10.35577,6.645876,8.804317,83.7628,6.280256,21.18812,11.49303,9.042145
80.23985,1.897827,4.541906,16.86515,8.414164,34.45874,45.0217,14.5346,10.95583,10.23486,6.639557,8.910452,74.75569,6.098042,20.72166,11.48658,9.166985
79.97934,1.999071,4.485426,16.68277,8.201786,34.26331,44.71054,14.92948,10.87667,10.14,6.6518,8.947842,67.67514,6.000916,20.3355,11.55088,9.784212
80.12814,2.149418,4.329319,16.57185,7.999092,34.12962,44.55286,15.22453,10.76166,10.15593,6.616838,8.935427,62.10437,5.975908,20.00545,11.47866,10.04401
80.21479,2.271803,4.217806,16.27572,7.927105,33.91064,44.34492,15.26298,10.61606,10.10732,6.568192,8.930944,57.71718,5.969366,19.78064,11.43345,10.05634
80.91386,2.278725,4.076748,16.04966,7.967251,33.51566,44.15033,15.37315,10.56372,10.18821,6.528675,8.945284,54.12268,5.964363,19.61237,11.37119,10.09766
81.86594,2.246078,3.961033,15.88085,7.837444,33.19196,43.79041,15.2844,10.56704,10.03349,6.521664,8.991903,51.16882,5.930836,19.47813,11.24851,10.22558
