EL1: Electronic Ladder,A1: 4Wk_frozen,B1: 8Wk_frozen,C1: 12Wk_frozen,D1: 16Wk_frozen,E1: 20Wk_frozen,F1: 24Wk_frozen,G1: 36Wk_frozen,H1: 48Wk_frozen,A2: 60Wk_frozen
2.065569,17.23763,7.703274,6.96138,1.755234,2.43244,1.887491,1.335279,2.298906,5.217142
1.999933,18.58334,7.90712,6.843079,1.680752,2.368738,2.162973,1.28635,2.390791,5.199369
2.030875,19.97936,7.846523,6.742813,1.661676,2.459972,2.267822,1.230608,2.390629,5.374838
1.963203,21.03004,7.628515,6.697943,1.62479,2.339071,2.359619,1.091015,2.490503,5.324556
1.873152,21.9135,7.355234,6.681965,1.570246,2.247223,2.34058,1.007341,2.332579,5.335234
1.838674,22.89499,7.140396,6.547915,1.654165,2.122887,2.387678,0.9339943,2.254597,5.40708
1.825872,24.0597,7.061964,6.341118,1.574429,1.986595,2.384453,0.8325348,2.200148,5.419371
1.817186,25.3721,7.065651,6.14311,1.445269,1.827911,2.471926,0.8403759,2.017967,5.484118
1.836123,26.79447,7.012388,6.047049,1.290791,1.754406,2.755016,0.8623142,1.816601,5.541159
1.793012,28.49701,6.97448,5.957024,1.267229,1.76067,3.143492,0.8768291,1.700455,5.613794
1.7825,30.39884,6.999186,5.854616,1.17666,1.758415,3.594955,0.7850361,1.604813,5.580118
1.9249,32.00787,7.144688,5.811829,1.155546,1.719591,4.223398,0.7800007,1.604679,5.63101
1.99916,33.00118,7.26656,5.650032,1.14733,1.671926,4.788528,0.8011589,1.660391,5.746847
1.891687,33.25192,7.404566,5.702272,1.136055,1.600672,5.297527,0.6467743,1.783693,5.668924
1.915131,33.15656,7.682463,5.754894,1.158312,1.658514,5.585863,0.5020218,1.891562,5.725092
1.946418,32.65375,7.826283,5.677771,1.090573,1.7139,5.806742,0.3725395,1.872494,5.896307
1.912895,31.57029,8.074175,5.595648,1.13065,1.724281,5.700159,0.3443966,1.974993,6.070902
1.767415,29.92207,8.367571,5.402132,1.176883,1.581257,5.393642,0.482048,2.047506,6.307508
1.615232,27.94981,8.466475,5.407213,1.077045,1.57527,5.019253,0.5400658,2.041725,6.447515
1.468264,26.16817,8.47451,5.386536,1.106393,1.505636,4.601526,0.6384201,2.071159,6.631102
1.344907,24.89074,8.564301,5.209097,1.098303,1.409206,4.240494,0.8044605,2.028439,6.749754
1.179396,23.98348,8.562521,5.14382,1.164305,1.249582,4.118481,0.8640308,2.020069,6.972982
0.9495754,23.38439,8.544426,4.978434,1.227179,1.03602,3.934801,0.8816528,2.112701,7.021509
0.7550297,22.9679,8.371536,4.927694,1.42322,1.050377,3.781042,0.707777,2.273497,6.915106
0.6816721,22.66288,8.302404,4.777464,1.453197,0.9652061,3.698286,0.5255947,2.308435,6.661551
0.6357079,22.32129,8.031116,4.607065,1.552959,0.8770695,3.665817,0.3234177,2.292053,6.565901
0.4503126,21.57747,7.822849,4.491982,1.731094,0.9386177,3.558102,0.1660957,2.388559,6.389013
0.3876772,20.41924,7.578032,4.228027,1.769922,0.9164944,3.375015,0.0894165,2.393118,6.216658
0.4675207,19.1813,7.173828,4.095724,1.784084,0.9726849,3.229265,0,2.23414,6.148149
0.4860306,17.99296,6.962502,3.991611,1.927404,0.9377766,3.145826,0.0247364,2.051889,6.146421
0.439743,16.75692,6.9217,3.86985,2.047882,0.9757023,3.183191,0.07504845,1.889944,6.273252
0.3697405,15.86383,6.842358,3.88492,2.1005,0.9327393,3.220751,0.1657848,1.738239,6.537008
0.323391,14.78758,6.770689,3.880365,2.187668,0.9361916,3.082306,0.2421436,1.744808,6.824156
0.3896036,13.91096,6.612078,3.838634,2.097414,0.9451637,2.971579,0.2907391,1.754156,7.049597
0.5059566,13.10725,6.498753,3.712894,1.893797,0.6713467,2.840939,0.3057957,1.619568,7.012041
0.4813251,12.54242,6.207399,3.771341,1.778688,0.4346695,2.707504,0.1868382,1.658543,6.976049
0.4162445,12.1688,5.904299,3.851776,1.643833,0.330843,2.574062,0.1015453,1.738785,6.996431
0.5166035,11.84712,5.557451,3.799297,1.411573,0.3195419,2.410587,0.2268486,1.726652,6.992002
0.5475368,11.58939,5.281216,3.862181,1.26984,0.2430439,2.281696,0.3191433,1.637436,6.98007
0.434536,11.118,5.220631,3.852066,1.233648,0.2310085,2.176994,0.4634094,1.599262,7.083788
0.3445463,10.37633,5.191383,3.89069,1.145479,0.3423252,2.007305,0.6886978,1.634695,7.352118
0.2284632,9.917973,5.096464,3.876932,1.08557,0.428072,1.782785,0.8913021,1.675285,7.665762
0.1239691,9.433746,5.056755,3.82435,1.110672,0.5112228,1.632847,1.028936,1.733688,8.051695
0.05033875,8.98851,4.924923,3.597338,1.064514,0.5048561,1.57571,1.091282,1.653936,8.115625
0,8.514059,4.786833,3.443438,1.234972,0.4426403,1.580475,1.078341,1.543875,8.037264
0.02062321,8.088903,4.683369,3.428848,1.410709,0.470871,1.705242,0.9589272,1.548721,7.843771
0,7.648083,4.678162,3.399254,1.59421,0.4342804,1.875484,0.9421902,1.568508,7.786261
0.06807852,7.391949,4.646145,3.470867,1.75971,0.4240284,2.015202,0.9659996,1.445639,7.491899
0.017869,7.22777,4.712347,3.393671,1.770174,0.3292522,2.266964,0.9006195,1.18387,7.458067
0.06506681,6.995518,4.756353,3.351698,1.776707,0.3090954,2.418934,0.8496227,1.022867,7.483831
0.05646276,6.750044,4.761143,3.407301,1.718311,0.3536358,2.517061,0.843502,0.8829079,7.448889
0,6.738056,4.629087,3.438854,1.475597,0.3072701,2.616184,0.7785797,0.7345772,7.686121
0,6.742176,4.367882,3.311247,1.29727,0.2977734,2.704456,0.865757,0.7314358,7.908381
0,6.410336,4.123787,3.185823,1.034515,0.3213463,2.714436,0.9599838,0.7555275,7.883665
0.09297991,6.161539,3.955872,3.368971,0.9233761,0.4074707,2.652554,1.058174,0.8533516,7.872786
0.08575058,5.823963,3.938837,3.41902,1.009931,0.5234718,2.549179,1.148968,0.9399738,7.831503
0.09558344,5.330479,3.75939,3.42474,1.109239,0.5979576,2.381466,1.185968,1.095934,7.96295
0.292304,4.975885,3.544956,3.375139,1.359158,0.6460037,2.105726,1.107136,1.10915,8.215277
0.261899,4.691235,3.336651,3.26128,1.609175,0.6128826,2.08198,1.061705,0.964735,8.522615
0.34232,4.447474,3.2831,3.32531,2.071314,0.5874443,1.990778,1.078053,0.9745541,8.694754
0.1876287,4.307817,3.193523,3.43132,2.442232,0.4816418,2.086666,1.178349,0.9412861,8.964533
0.013515,4.339603,2.980986,3.494104,2.626381,0.4194698,2.240294,1.283859,0.7684593,9.306341
0,4.256615,2.792961,3.485384,2.672781,0.3053684,2.398729,1.511444,0.65275,9.448008
0.006629467,4.005148,2.751057,3.51045,2.432123,0.128582,2.555077,1.624018,0.6254997,9.276731
0,3.921246,2.64205,3.6103,2.279284,0,2.693472,1.820429,0.4998703,9.160341
0,3.628971,2.679222,3.487162,2.187946,0,2.788769,1.832464,0.4546204,8.95569
0.1435337,3.362383,2.466251,3.396246,2.019302,0.02158165,2.816,1.651371,0.5523167,9.040682
0.2025676,3.15069,2.405605,3.356079,1.946108,0.1295719,2.745628,1.437675,0.5975761,9.3519
0.1801243,2.975004,2.357849,3.420881,2.096935,0.1741028,2.698347,1.389288,0.7340279,9.506487
0.1113133,2.94669,2.38641,3.499266,2.316458,0.2144661,2.741915,1.423031,1.052534,9.746927
0.0226512,2.866405,2.312689,3.522377,2.555574,0.2744217,2.789665,1.424143,1.270599,10.23072
0.05610228,2.855577,2.237532,3.454832,2.802208,0.2942543,2.804211,1.420517,1.390631,10.4362
0.02582645,2.795197,2.214602,3.352657,2.975439,0.2147102,2.810883,1.581659,1.523666,10.50036
0,2.757511,2.085711,3.311195,2.898083,0.09804916,2.822487,1.699213,1.745317,10.20386
0,2.759296,1.91922,3.295382,2.700235,0.0301857,2.94182,1.903055,1.783413,9.917566
0,2.540167,1.858681,3.326265,2.357998,0,3.048298,1.804949,1.82509,9.747473
0.09205103,2.370687,1.812052,3.411259,1.989454,0,3.204752,1.718746,1.630571,9.729048
0.1314468,2.116745,1.926096,3.346861,1.719431,0,3.327997,1.611973,1.443827,9.855986
0.2690439,1.891642,1.974085,3.3202,1.592985,0,3.472309,1.563267,1.249422,9.853643
0.2967463,1.745831,1.976698,3.238342,1.47587,0,3.791933,1.523123,1.087744,9.996786
0.3786311,1.631784,2.043449,3.007925,1.551998,0,3.978886,1.522486,0.9282951,10.22196
0.5295024,1.608685,2.131708,2.73336,1.601259,0,4.159948,1.724089,0.8170052,10.28743
0.49472,1.52668,2.16872,2.663679,1.798996,0,4.356335,2.083328,0.8124828,10.16495
0.4089923,1.603706,2.087614,2.650496,1.8472,0,4.551756,2.427872,0.8809299,9.902205
0.4777865,1.75985,1.979824,2.697456,1.931753,0,4.772047,2.721352,0.9908104,9.74291
0.3568201,1.861984,1.824602,2.746634,2.084904,0,4.903152,2.839701,0.9815998,9.845495
0.3574138,2.024992,1.654076,2.819983,2.281565,0,5.021975,3.006083,0.8943863,9.812685
0.34062,2.1411,1.521051,2.751799,2.554943,0,5.124136,3.049734,0.7929382,9.915197
0.3358574,2.132904,1.391773,2.645678,2.775391,0.07457542,5.294559,3.099434,0.5065765,9.786303
0.1729608,1.987507,1.229401,2.413227,2.971962,0.3796349,5.860598,3.090666,0.2197399,9.684454
0.147727,1.849596,1.243053,2.133009,3.096819,0.7232819,6.684591,3.168272,0,9.490778
0.179019,1.667719,1.09791,1.938749,3.036036,1.066038,7.742559,3.331215,0.01474762,9.243769
0.1588535,1.281376,1.103285,1.77272,3.010941,1.337673,9.046286,3.55143,0.2287006,9.06732
0.007524014,1.1385,1.047926,1.537798,2.882782,1.808456,10.51146,3.832531,0.5069389,9.007124
0.06429148,0.937849,1.080141,1.481377,2.738985,2.362974,11.98617,3.982023,0.8538418,9.291891
0,0.7397709,1.105993,1.504055,2.538473,3.274874,13.28138,4.200968,1.096273,9.780714
0.09177399,0.6568794,1.196983,1.564762,2.347715,4.570114,14.06016,4.323088,1.258659,10.24162
0.0987606,0.5783558,1.34808,1.684362,2.134123,5.856972,14.55014,4.452852,1.204874,10.76182
0.02074575,0.4425888,1.468708,1.663897,1.96521,7.239796,14.67608,4.479635,1.093193,11.0217
0,0.3110828,1.553894,1.616341,1.779926,8.733999,14.69971,4.310307,0.8595409,11.14269
0.09104633,0.3448105,1.567369,1.543411,1.65456,9.92704,14.71718,4.084167,0.7387104,11.03139
0.1603823,0.3787079,1.377897,1.418959,1.557703,10.78533,14.85263,3.763132,0.8370323,10.75173
0.2335615,0.4039211,1.312603,1.13345,1.467836,11.35584,14.83357,3.42165,0.9553604,10.53229
0.06519175,0.635601,1.119442,0.8911896,1.335754,11.77023,15.00655,3.237131,1.071054,10.30539
0,0.7296009,0.9247437,0.802454,1.330605,11.88348,15.24021,2.982843,1.203619,10.33684
0,0.7142162,0.7019901,0.7571869,1.59692,11.82039,15.09171,2.93391,1.18186,10.33846
0,0.776783,0.5727243,0.5837517,2.096823,11.7847,14.65697,2.823746,1.116268,10.38684
0,0.7324524,0.4472437,0.5734158,2.522488,11.4212,14.19915,2.931,1.046125,10.51388
0,0.7449226,0.4481916,0.5175858,2.82579,10.8019,13.39663,2.977669,1.341629,10.68452
0.1048288,0.8398724,0.5361528,0.5036621,2.985115,10.17149,12.55443,3.113617,1.548429,10.82673
0.1946735,0.9049339,0.5872011,0.4631386,3.094347,9.362476,11.63092,3.268038,1.832176,10.98673
0.3086977,1.000151,0.7246161,0.4302921,3.129654,8.675964,10.69132,3.394028,2.068634,11.24043
0.3913779,1.01545,0.7890196,0.4447803,3.104681,8.130632,9.607862,3.638422,2.248133,11.63803
0.3043423,1.091103,0.8146858,0.4238224,2.852842,7.706059,8.728476,3.972582,2.187271,11.93845
0.37289,1.101473,0.7820692,0.4318542,2.616488,7.50057,7.922922,4.331736,2.08601,12.17372
0.2512898,0.9605274,0.7049389,0.2676125,2.461758,7.254333,7.233976,4.663158,1.850405,12.3978
0.1654816,0.8805466,0.6123695,0.09055519,2.27446,7.113556,6.691008,4.71331,1.794432,12.47887
0.1427932,0.726656,0.495286,0,2.02301,6.695772,6.40666,4.695837,1.833637,12.46488
0.0832057,0.6231041,0.3925962,0,1.69722,6.061697,6.077105,4.509123,2.236113,12.51941
0,0.4741211,0.2685776,0,1.546747,5.572117,5.945505,4.401276,2.472363,12.49419
0,0.4113407,0.1391468,0,1.572941,5.155752,5.739332,4.176966,2.672106,12.54638
0,0.396574,0.08040905,0.1130028,1.704161,4.906464,5.519623,3.893986,2.747927,12.62489
0,0.2622051,0.03494072,0.2828827,1.992941,4.640182,5.376875,3.807079,2.723017,12.70745
0,0.2225494,0,0.3744526,2.102415,4.431717,5.25025,3.75382,2.619631,12.63618
0.09038401,0.2413406,0.03859425,0.3727818,2.152393,4.382975,5.213427,3.94767,2.62295,12.57075
0.01836443,0.2433033,0.06168652,0.2295341,2.171034,4.198868,5.208965,4.289188,2.602558,12.61244
0.1315432,0.2427254,0.06612587,0.1158543,2.195015,3.997339,5.041075,4.708986,2.609709,12.49615
0.1726341,0.2128696,0.1242723,0.01887894,2.339296,3.780714,4.779554,5.201799,2.589678,12.3712
0.2067938,0.1598473,0.2654305,0,2.423416,3.60854,4.475702,5.662611,2.599947,12.41559
0.1392446,0.05929375,0.3526793,0,2.492332,3.484035,4.311613,6.001165,2.500448,12.5781
0.07437706,0.05787849,0.345727,0,2.479523,3.369049,4.013536,6.041138,2.582266,12.78113
0.194366,0,0.3553934,0,2.346975,3.410654,3.775978,6.00849,2.75679,12.86379
0.1250486,0,0.247963,0.01592445,2.210125,3.443264,3.603889,5.911266,3.001703,12.93011
0.1101828,0.02545547,0.1377172,0,1.867443,3.530989,3.56131,5.719862,3.368837,13.12549
0.1319652,0,0.1508121,0,1.562611,3.624804,3.622423,5.584141,3.894859,13.36947
0.05555534,0.05726051,0.06981564,0,1.338758,3.601078,3.666019,5.48591,4.531549,13.50191
0.005750179,0,0,0,1.14889,3.641153,3.616287,5.418589,5.098207,13.46565
0,0.128233,0,0,1.159212,3.669966,3.450575,5.344088,5.720112,13.30322
0.1261139,0.2548141,0.1147423,0,1.139291,3.612942,3.355253,5.227087,6.242214,13.20305
0.2172995,0.3208389,0.134758,0.02091599,1.157529,3.330185,3.048801,5.103806,6.533636,13.10508
0.2973599,0.4282417,0.04579735,0,1.184196,3.175652,2.675497,5.0285,6.630638,13.10035
0.3302536,0.4117317,0.02157402,0,1.214636,2.912199,2.326809,5.041613,6.580587,13.22411
0.2756705,0.4443436,0.02514172,0,1.195198,2.657066,1.948627,5.127089,6.373798,13.48384
0.1657648,0.2949142,0.07212067,0,1.092794,2.508289,1.635361,5.192856,6.326674,13.79511
0,0.1234303,0.2390776,0,1.089787,2.390741,1.450106,5.149267,6.548086,14.02307
0,0.07636833,0.32547,0,1.078456,2.280453,1.257641,4.864683,7.057489,14.09947
0,0,0.3242369,0,1.063736,2.308527,1.104513,4.534628,7.503143,13.96705
0,0,0.3789806,0,1.022928,2.353716,1.076708,4.284351,7.881372,13.69373
0.05043316,0,0.3828745,0.1356335,0.9197216,2.357199,0.9716892,4.156107,8.145506,13.35095
0.1483798,0,0.2795734,0.2334843,0.7744856,2.226402,0.7778111,4.165491,8.066858,12.99241
0.2547216,0,0.1086168,0.1441898,0.6903687,2.248343,0.8188534,4.215117,7.624718,13.06859
0.291894,0,0.0705061,0.1510811,0.5767012,1.995106,0.9506607,4.299816,7.164396,13.42567
0.3965745,0.1175385,0.03600025,0.1440639,0.4564762,1.948259,1.121283,4.341169,6.653959,13.67933
0.4153886,0.1092434,0,0.1321507,0.4014921,1.812757,1.183384,4.294905,6.355711,13.97031
0.456738,0.1665077,0,0.09201813,0.3230896,1.613363,1.213984,4.126394,5.97143,14.04272
0.6670008,0.08939362,0,0.05377769,0.3462486,1.431,1.243874,3.800053,5.693249,14.12856
0.6705513,0.04179764,0,0.08344841,0.259141,1.347628,1.153933,3.43152,5.363869,14.13597
0.6792159,0,0.06410027,0.07498169,0.2064495,1.267839,1.023281,3.205637,5.007187,14.05905
0.5804296,0.08767891,0,0.04925728,0.06224823,1.228308,0.6719875,3.183958,4.875912,13.99228
0.525362,0,0,0.08694267,0,0.9483109,0.4263363,3.178612,4.654476,13.81804
0.5910625,0.01782036,0.008735657,0,0.03880882,0.8079567,0.3053417,3.293209,4.493641,13.72489
0.6398182,0,0.07039738,0,0.005639076,0.7088203,0.2708855,3.582453,4.408525,13.58896
0.6327806,0,0.1323175,0.01605415,0.04470539,0.7600193,0,3.852198,4.18815,13.40932
0.6581798,0,0.1985178,0,0.1016407,0.7664318,0,4.179678,3.969595,13.47109
0.6589808,0.02337456,0.3774824,0,0.2118502,0.6437931,0,4.476025,3.56358,13.54012
0.6774168,0,0.5077553,0.007213593,0.2401495,0.6083965,0,4.444721,3.250353,13.74698
0.5427151,0,0.6178274,0.1527214,0.1714783,0.6194172,0,4.328421,3.129168,14.00226
0.4975266,0,0.6540937,0.2735176,0.1460876,0.5667686,0,4.178041,3.316416,14.08219
0.42869,0,0.6544523,0.3300743,0,0.4528179,0,3.949696,3.802759,14.04211
0.336771,0,0.6432352,0.4975853,0,0.1100922,0.05629158,3.726261,4.287182,13.84299
0.3369617,0,0.57232,0.4875546,0,0,0.2286015,3.663565,4.853092,13.56465
0.1899681,0,0.407362,0.4002724,0.1267319,0,0.5708199,3.824011,5.438803,13.33005
0.1231194,0,0.3597422,0.3844204,0.3575449,0,0.6671829,4.037636,5.764648,13.23396
0.2196927,0,0.3498096,0.1313305,0.4895782,0,0.9477386,4.318258,5.9361,13.26548
0.3208256,0,0.3583908,0,0.5895262,0,1.069637,4.57353,5.733978,13.43001
0.2842078,0,0.3404207,0,0.6094389,0,1.186262,4.658247,5.559214,13.61891
0.2832747,0,0.4205561,0,0.633544,0,1.360441,4.842789,5.376549,13.86167
0.2630801,0,0.6087761,0,0.6524248,0,1.387253,5.000376,5.246094,14.07882
0.2557712,0,0.7979565,0,0.5640926,0,1.470491,4.972654,5.200802,14.29465
0.0422349,0,0.908927,0,0.5723791,0,1.522259,4.967087,5.114693,14.73174
0,0,1.116129,0,0.6124535,0,1.722429,4.920784,4.925173,15.32638
0,0,1.271954,0,0.7535143,0,2.053747,4.685011,4.857445,15.8803
0,0,1.508075,0,0.7176418,0,2.243664,4.443027,4.517916,16.49612
0,0,1.732457,0,0.4526176,0,2.466806,4.180113,4.12351,17.0894
0.05741119,0,2.044621,0,0.09719467,0,2.583063,3.987446,3.532337,17.67439
0.03095388,0,2.317332,0,0.05187416,0,2.66395,3.893492,3.304277,18.22543
0.04023933,0,2.747174,0,0,0.4122429,2.649822,4.088112,3.217258,18.73007
0.0337534,0,3.048879,0.009180069,0.004836082,1.005703,2.442598,4.445333,3.199469,19.51158
0.08335352,0,3.244281,0,0.1152496,1.096039,2.15099,4.748896,3.359398,20.26209
0.008488655,0,3.275929,0,0.2903414,0.9945431,1.878216,5.047436,3.426722,21.11564
0.1171288,0,3.36065,0,0.5965319,0.704258,1.626232,5.474777,3.495312,21.90638
0.3361812,0,3.35955,0,0.865447,0.4332485,1.348576,5.728504,3.712574,22.52473
0.5138278,0,3.271768,0.03440094,1.100456,0.2680988,1.107082,5.93821,3.894585,23.07632
0.6899028,0,3.177745,0.1953907,1.201941,0.1015644,0.9242344,6.060238,4.193289,23.36761
0.8195195,0,3.259042,0.3753242,1.450336,0.1230049,0.7636204,6.356047,4.384016,23.54334
0.7076168,0,3.099954,0.593586,1.790763,0.368576,0.7196503,6.795799,4.745728,23.67946
0.5635376,0,3.126731,0.8065147,2.020957,0.651762,0.7589378,7.487198,5.19738,24.06574
0.4010873,0,3.081019,0.7706604,2.263827,1.094656,0.8616676,8.311983,5.349495,25.17622
0.1906056,0,3.066953,0.8135242,2.620154,1.587027,0.8740749,9.366642,5.298201,26.75398
0,0,3.09254,1.049099,2.912475,2.34812,1.275475,10.54319,4.986437,28.89951
0,0,3.32088,1.203423,3.425944,3.323709,1.868505,12.04126,4.75663,31.51676
0.0883379,0,3.738124,1.488922,3.957282,4.708437,2.575285,13.6469,4.655396,34.33497
0,0,4.200955,1.814821,4.729825,6.409794,3.328274,15.10674,4.636965,37.28024
0,0,4.813647,2.46191,5.38178,8.220177,4.154835,16.59954,4.639278,40.07908
0,0,5.541738,3.277874,6.35785,10.24488,4.934067,18.12827,4.783754,42.55529
0.01759577,3.322861,6.146729,4.198244,7.411401,12.40407,5.870861,19.45036,4.889629,44.52741
0.1006603,7.502804,6.837806,5.250277,8.643968,14.3793,6.755211,20.55131,5.109276,46.19594
0.004097462,12.21742,7.384595,6.146027,10.01529,16.17141,7.562313,21.61926,5.305149,47.42654
0,17.15985,7.772626,7.02005,11.52926,17.58144,8.372074,22.54718,5.464228,48.08145
0,22.02608,8.253915,7.912304,13.1047,18.77051,9.144428,23.18785,5.709036,48.36208
0,26.26036,8.614076,8.56275,15.02058,19.6086,9.952595,23.62309,6.288134,48.19724
0,30.13928,8.952996,9.230999,16.89382,20.14746,10.5841,23.78368,6.911545,47.61437
0,33.7415,9.172732,9.834724,19.11101,20.64859,10.80196,23.65585,7.521614,46.9362
0,37.37631,9.394162,10.26983,20.98265,21.09814,10.97438,23.22411,8.200607,46.02518
0,40.89418,9.647553,10.64438,22.83706,21.69726,10.99025,22.53562,8.962219,44.89608
0.1174908,44.31422,9.909715,10.9201,24.3626,22.28119,11.00982,21.74455,9.268812,43.91694
0.1024199,47.49322,9.905656,11.10252,25.75411,22.63705,10.8393,21.13289,9.44552,43.18173
0.06477284,50.12469,9.802155,11.15966,26.76302,22.71103,10.68311,20.72386,9.4182,42.56204
0.07107067,52.19657,9.453063,11.05051,27.37556,22.62305,10.64851,20.26899,9.126841,41.91371
0.1819453,53.31817,9.321565,10.86267,27.51789,22.59538,10.64068,19.83883,8.767967,41.55448
0.3298547,53.47378,9.187875,10.66615,27.51498,22.36448,10.77868,19.39595,8.520922,41.16491
0.2333026,53.07544,9.054261,10.42721,27.11656,22.0995,10.67619,18.74084,8.143259,40.23263
0.2720637,52.4313,8.833652,10.08465,26.60303,21.84651,10.35608,17.80555,7.687677,40.78076
0.3218689,51.85646,8.640452,9.515732,25.71095,21.41822,9.886425,16.95548,7.30876,43.59068
0.4563558,50.8303,8.39778,9.193819,24.81441,20.9451,9.414276,17.66488,6.929285,48.08531
0.3584759,49.69683,8.222264,8.853136,23.71516,21.2565,8.524162,19.80601,6.45809,51.95016
0.3213491,48.32691,8.299361,8.567001,22.77187,22.89349,7.601826,22.58172,6.098711,37.55828
0.1099298,46.71398,8.755294,8.182859,21.69392,25.40604,7.433765,22.17512,5.60803,2.594276
0,44.85027,9.275107,8.185038,20.5713,27.54036,8.270889,8.727936,5.198097,39.05488
0,42.0481,9.076415,8.987114,19.44621,19.91193,9.557629,5.256847,4.897953,167.0185
0,40.35953,2.33207,10.51373,18.42578,0,10.59857,39.44929,4.795156,353.1285
0,41.76867,2.666219,11.78649,17.0001,14.09551,6.096598,115.2846,4.58424,568.813
0,46.24828,19.8339,8.434706,16.48381,84.2937,0,215.6848,4.694487,783.6887
0,52.19349,51.22684,0,17.46893,188.8457,7.696615,327.3253,5.640097,969.2136
0.06018877,48.02288,91.27461,0.0649395,19.74068,312.1879,44.66931,434.4896,6.837523,1102.852
0,1.604454,133.7499,34.67551,21.84678,435.8337,106.3344,523.9067,8.12495,1156.893
0,0,172.8215,86.05441,18.46684,547.157,178.1594,580.9326,8.632166,1107.698
0,0,203.7503,145.239,0,627.7751,250.4135,598.002,1.46999,990.6639
0,102.3087,222.6161,204.4686,0,664.7902,314.2024,572.1133,0,895.8765
0,378.3525,224.4584,256.0382,0,645.0067,358.8248,533.4035,1.414021,807.6115
0.0526017,670.6208,207.2276,291.7173,0,581.7851,378.2749,497.2517,38.8581,704.8846
0.211851,951.5201,187.8154,306.5794,94.6046,526.1933,364.0549,457.199,86.74333,593.3324
0.3309728,1184.984,172.291,295.2002,230.1663,474.3604,323.7963,403.2117,137.1593,476.981
0.3165656,1318.333,159.1012,264.8946,351.9871,429.7066,284.0022,339.5435,182.8796,365.5672
0.2952315,1317.137,148.0855,237.8342,446.4587,397.3497,254.8617,269.4164,216.4033,269.3789
0.08128011,1227.543,136.4064,214.1569,497.6835,368.1366,238.219,199.8643,233.1335,188.9319
0,1151.376,122.4429,192.8807,494.3188,338.1133,221.003,135.9634,228.4519,125.1653
0,1096.045,107.1133,172.0101,437.5513,304.0333,202.1183,86.56216,199.9124,82.83992
0,1022.12,90.89056,149.7434,390.3152,266.4937,179.9417,51.42929,164.628,54.39871
0,910.2881,73.01231,126.1604,351.2927,222.6289,153.6356,28.17564,137.3295,32.36881
0,762.4575,53.44949,101.7437,306.5226,172.055,125.3248,11.77772,111.1311,15.69269
0,592.5765,33.09266,77.81503,244.8724,115.8816,92.32355,0,83.62082,3.145468
0,413.2804,15.12452,55.00407,173.6445,62.62061,57.20387,0,56.75318,0
0,230.3254,2.266091,33.74004,104.1243,27.6959,23.22147,0,32.74355,0
0,76.3793,0,14.23301,44.88649,9.956003,0.4517708,-0.4136284,13.14435,0
0,0,0,0,0,0,0,-1.464945,0,0
