A1: Ladder,B1: PHDIP1072-11,C1: StPaul1919_1,D1: Oahu1950_1_mel,E1: Oahu1950_2_mel,F1: Honolulu1951_mel,G1: Kauai1954_mel,H1: Oahu1960_sim,A2: Kilaueau1953_sim,B2: Kauai_1952_sim,C2: Maui1958_sim,D2: Oahu1965_sim
12.19607,51.65399,131.8596,28.73875,18.02477,70.70157,16.70845,5.743691,21.00349,114.2383,18.95458,12.61233
11.74814,45.03629,146.7037,44.1438,17.92171,111.1111,16.73079,6.93013,21.26344,152.8536,19.19789,13.6955
11.62027,37.8903,152.8969,71.632,18.29895,160.5564,16.54111,8.365862,21.43612,189.3274,19.18941,14.5851
12.39566,31.29642,149.8943,114.0413,21.37564,212.4131,16.46323,10.07219,22.8737,218.8735,18.9718,15.23677
14.49444,25.18004,139.5597,170.1583,29.30587,258.1943,17.63857,11.84062,26.8065,237.0206,18.76492,15.65044
19.27139,20.00811,124.3206,236.2249,45.73448,290.5065,22.8717,13.79539,35.88047,241.3322,19.53321,15.90436
28.34826,15.78802,106.7579,303.6672,73.5108,304.5381,35.06984,15.79084,53.78444,232.8053,23.776,15.93966
42.14243,12.4969,89.17973,363.5338,113.8165,299.5402,59.16122,17.70709,82.97698,213.7431,34.16821,15.7493
60.56059,9.733788,72.63251,404.7372,164.0515,277.7816,96.33563,19.48015,124.4792,187.9028,55.47126,15.57888
82.55402,7.538521,58.43949,423.0497,219.5668,244.5173,145.474,21.21162,176.2368,159.1857,90.74808,15.19545
106.2362,5.954741,46.33596,415.571,272.3665,206.7634,203.1997,22.67944,236.0309,131.1386,139.4757,14.77781
128.4298,4.809056,36.25416,386.3698,315.0451,168.9341,260.1143,24.07207,293.6004,105.7382,198.4969,15.18944
146.3045,3.957438,28.28634,342.0319,341.0789,135.0757,308.253,25.20918,341.7166,83.25462,262.2622,18.75204
157.5276,3.382514,22.07568,290.4028,348.6248,105.9751,339.9307,25.99196,373.8335,64.85329,320.1,28.52025
160.8553,2.889603,17.5827,237.5422,337.9059,81.50254,351.1016,26.42713,385.9217,50.05366,362.0425,48.69023
156.1697,2.412031,14.3436,189.479,312.8098,61.71335,342.0848,26.81218,377.5216,38.30507,382.0004,83.45039
145.7124,2.165301,11.80355,148.0666,278.0404,46.39583,316.0289,27.1192,352.1786,29.65625,378.3338,129.1905
130.8879,1.948199,9.807633,114.4476,238.8893,34.99905,280.7046,26.97439,314.0854,23.4301,353.2809,184.9805
113.8028,1.578855,8.235687,86.85699,199.2319,26.97762,240.0654,26.15079,269.5421,19.01291,313.8532,244.5847
96.58974,1.263223,7.118415,66.06895,162.5549,21.1607,199.7548,25.67135,223.6414,15.73233,267.0079,298.5839
80.65326,1.134035,6.359232,49.79584,129.3555,17.00669,163.3399,28.66194,182.138,13.26473,218.7726,336.884
66.39919,0.9647446,5.724611,38.43785,101.1496,14.0293,130.3765,40.49076,143.9783,11.13905,174.3257,354.6453
54.07627,0.8355646,5.128649,30.49899,77.39028,11.77831,102.3251,69.1715,111.9191,9.540894,137.3516,350.3387
43.64701,0.7525358,4.619852,24.93589,59.33965,9.994972,78.74084,115.4477,85.71548,8.286245,106.4613,326.6587
35.08897,0.610446,4.249392,20.79191,46.0074,8.624483,59.63374,183.806,65.32072,7.346786,81.26086,289.8251
27.75697,0.453064,4.024851,17.82697,36.38873,7.515254,44.94937,268.3271,49.85482,6.48285,61.39874,246.9911
22.37376,0.5623302,3.734349,15.57355,29.51022,6.705007,34.25909,362.3275,38.71626,5.86114,46.42826,201.4921
18.23181,0.6172199,3.561881,13.82274,24.39356,6.069857,27.0648,448.5992,30.29593,5.313877,35.50866,161.0077
15.01652,0.6351871,3.384892,12.36429,20.6822,5.641641,21.46502,512.3301,24.31764,4.826962,27.78051,126.8843
12.80269,0.6265697,3.390918,11.24814,17.93161,5.217943,17.59579,544.3713,19.73888,4.494648,22.33532,98.89708
11.07688,0.6196556,3.396526,10.24377,15.55831,4.980616,14.69946,542.6017,16.40078,4.148827,18.26585,75.68211
9.82612,0.5039454,3.333454,9.413261,13.7499,4.797916,12.67318,512.4937,13.94478,3.651272,14.94219,57.74056
8.794695,0.3953133,3.204069,8.534807,12.20815,4.666145,11.25883,463.027,12.16941,3.413028,12.53609,43.94621
7.872045,0.2666588,3.168283,7.72972,11.0242,4.469059,10.14932,400.4269,10.75295,3.231794,10.61329,33.84873
7.136068,0.08681583,2.975633,7.115326,9.831617,4.274752,9.11919,337.5204,9.550664,3.068084,9.198767,26.36058
6.577949,0.01405144,2.900376,6.536317,8.87821,3.963998,8.233913,278.0811,8.657148,2.9835,8.116371,20.87897
6.044992,0.04623127,2.680633,6.075817,8.133273,3.810722,7.510516,227.4283,7.820914,3.00747,7.306421,16.83054
5.609842,0,2.599826,5.617746,7.440436,3.741118,6.798951,181.5575,7.190936,2.914571,6.639522,13.56973
5.198661,0.02066612,2.517485,5.245189,7.022424,3.676937,6.150245,140.9741,6.678077,2.801863,5.966493,10.86543
4.980944,0.007801056,2.573297,4.953691,6.636132,3.487985,5.665355,106.3633,6.274245,2.685818,5.451752,8.950586
4.645174,0.01597977,2.441884,4.610195,6.251044,3.383659,5.199305,78.43682,5.986634,2.617091,5.038245,7.513489
4.420125,0.03183365,2.466226,4.395845,5.931723,3.181641,4.912653,58.0168,5.606718,2.361371,4.792268,6.412132
4.334381,0.05817509,2.390738,4.028932,5.739738,3.006468,4.872744,43.56051,5.32188,2.317913,4.502665,5.502076
4.174829,0.04535961,2.358264,3.672429,5.529802,2.832025,4.79644,33.47399,5.112448,2.26115,4.335143,4.851784
4.088201,0.1119118,2.150547,3.503805,5.183336,2.647836,4.591667,26.51433,4.956667,2.110105,4.25878,4.228734
3.918668,0.04336548,2.056646,3.366263,4.904881,2.508395,4.380818,21.4676,4.813903,2.09759,4.052579,3.639079
3.706334,0.07819366,1.991338,3.242927,4.624597,2.401815,4.134746,17.77849,4.537268,2.007949,3.903099,3.229348
3.485385,0.03668499,1.910922,3.200319,4.258169,2.298811,3.768372,14.76315,4.454735,2.01121,3.583904,2.814478
3.351414,0.08043289,1.946218,3.235121,4.01642,2.129422,3.470561,12.41448,4.282394,1.988151,3.190542,2.496956
3.252363,0.1455984,1.996263,3.336608,3.629694,2.064667,3.084972,10.56258,4.238231,1.891488,2.887118,2.385264
3.090728,0.1247225,2.041409,3.36631,3.43438,1.901113,2.842641,9.04862,4.098371,1.847313,2.67037,2.304707
3.040274,0.1753798,2.18955,3.334584,3.275565,1.814338,2.588311,7.9703,3.856603,1.872701,2.515044,2.381707
3.082946,0.1941853,2.267143,3.0846,3.228077,1.722974,2.529823,7.156671,3.775806,1.88288,2.30384,2.324328
2.940507,0.2151585,2.371616,2.915648,3.134993,1.61632,2.41823,6.388705,3.7356,1.903411,2.363002,2.270302
2.795126,0.2728796,2.415894,2.803418,2.789366,1.583388,2.275296,5.845475,3.712481,1.916447,2.357273,2.111116
2.677909,0.2107439,2.415418,2.797754,2.717685,1.539167,2.199591,5.55674,3.532161,1.878693,2.351806,1.986228
2.587215,0.3095989,2.472257,2.6398,2.542432,1.502311,2.112865,5.366776,3.282982,1.743348,2.426305,1.969174
2.458062,0.3080969,2.438349,2.576759,2.288321,1.380702,1.941192,5.320265,2.991034,1.789087,2.325668,1.87702
2.347073,0.4293222,2.440876,2.499701,2.038106,1.314184,1.775581,5.299471,2.7414,1.6109,2.21983,1.874681
2.210393,0.530818,2.369709,2.508526,1.847521,1.331534,1.510445,5.191075,2.594981,1.397469,2.120318,1.860292
2.036588,0.5268974,2.272951,2.466012,1.791898,1.373738,1.444539,4.896278,2.433448,1.14372,1.989825,1.854787
1.918914,0.5798388,2.217459,2.365574,1.855489,1.491678,1.308842,4.62578,2.399884,0.9912698,1.756092,1.813085
1.675588,0.6873322,2.179271,2.219921,1.834068,1.513348,1.317181,4.358431,2.473986,0.7856832,1.567372,1.703022
1.458273,0.7173309,2.185012,2.163811,1.81893,1.576625,1.346457,4.035769,2.536165,0.7463603,1.498896,1.487302
1.32397,0.7578363,2.180139,2.133684,1.773251,1.660454,1.377828,3.755358,2.548344,0.7345967,1.359114,1.28859
1.259051,0.8651295,2.163912,2.066152,1.785781,1.603273,1.325713,3.44805,2.461296,0.6732478,1.245238,1.167525
1.231278,0.9945173,2.157133,1.882299,1.642745,1.707393,1.315637,3.123836,2.313584,0.7566867,1.191559,0.9291553
1.242788,1.122276,2.209598,1.815023,1.466617,1.743523,1.282214,2.863503,2.101967,0.8550072,1.172029,0.7950263
1.158048,1.262328,2.037959,1.730956,1.314368,1.724325,1.233181,2.629416,1.924964,0.85023,1.112371,0.8085303
1.160214,1.418217,1.971236,1.732507,1.360586,1.860998,1.032336,2.414744,1.80995,1.030426,0.9948821,0.8122644
1.122038,1.58143,1.941585,1.726029,1.332517,2.052252,0.9505644,2.217669,1.695632,1.220384,0.9844871,0.8499656
1.047273,1.686887,2.11351,1.620511,1.475923,2.230074,0.9409661,1.99978,1.637648,1.374454,0.9935513,0.8459721
0.9871736,1.793705,2.249232,1.61166,1.600363,2.424568,0.9475651,1.924262,1.59243,1.583327,0.997992,0.7626543
0.9907486,1.769955,2.487842,1.571488,1.744277,2.697836,0.8962131,1.771606,1.481569,1.71523,0.9432454,0.6648097
0.9433913,1.842755,2.608978,1.605759,1.858838,2.928541,0.9028187,1.710464,1.483647,1.770251,0.8929248,0.5830936
0.8925817,1.955385,2.781448,1.542737,1.897361,3.173248,0.8776054,1.581966,1.418346,1.897972,0.9309907,0.4939723
0.8222494,2.072971,2.888952,1.620881,1.930788,3.476581,0.9939852,1.382316,1.32645,2.052657,0.9765387,0.3284936
0.7693133,2.135983,2.839688,1.659839,1.920147,3.605677,1.135066,1.257326,1.170537,2.045063,1.011224,0.4583869
0.6685708,2.113832,2.56355,1.699173,1.841609,3.626719,1.378173,1.054469,1.026945,1.974439,0.9578686,0.5700946
0.5726609,2.178613,2.466432,1.901754,1.900679,3.689377,1.427593,1.007153,1.044278,2.020677,0.9486251,0.6666222
0.4534972,2.16396,2.283705,2.090687,1.894556,3.550625,1.590233,1.006168,0.9940019,1.965761,1.054516,0.7393885
0.2927313,2.098565,2.079974,2.181301,2.009962,3.300139,1.820979,0.9209599,0.9817572,1.851164,1.146186,0.801734
0.2400975,2.043963,1.908403,2.343,2.143603,3.055217,1.919619,0.9282603,1.039712,1.770842,1.210557,0.8179569
0.06893182,1.947885,1.69871,2.456299,2.352649,2.737042,2.021406,0.8181391,1.034173,1.584178,1.266233,0.9190264
0,1.983251,1.440409,2.526004,2.552195,2.380804,2.149669,0.875493,1.128751,1.386523,1.427224,0.8530917
0,1.99792,1.258431,2.432574,2.765544,2.172164,2.219518,0.8107643,1.21009,1.387655,1.546792,0.9315543
0.0009539127,2.07285,1.138789,2.308643,2.898658,1.928951,2.231967,0.8198338,1.13329,1.358927,1.565467,1.049898
0,2.086267,1.00564,1.957535,2.95723,1.664555,2.18735,0.9168377,0.927053,1.24761,1.694357,1.143508
0.1029909,2.034939,0.8734331,1.61903,2.777186,1.581674,2.150953,0.9074602,0.8735309,1.216794,1.552474,1.150081
0.1321993,2.037168,0.8716218,1.39784,2.649066,1.480891,2.018895,0.9518461,0.8702703,1.151234,1.519625,1.087482
0.2182837,1.983284,0.6750474,1.187025,2.482007,1.351992,1.848197,0.9290495,0.8867249,0.9621348,1.455509,1.01704
0.2212317,2.002153,0.6392827,0.9914608,2.234415,1.215885,1.729647,0.885623,0.8974442,0.7333872,1.294503,1.07558
0.2036481,2.010669,0.7574,0.8668172,2.005908,1.125494,1.489269,0.8203745,0.949362,0.6113198,1.185538,1.146499
0.06407022,1.96604,0.7048552,0.7849932,1.8248,1.022971,1.350327,0.7292767,0.9187946,0.5044322,1.06846,1.137805
0,2.117254,0.6653035,0.6803746,1.69431,0.8262653,1.138915,0.6979752,0.9343185,0.4361634,1.137384,1.075756
0.03324914,2.245989,0.5857296,0.619961,1.542711,0.7187066,0.9130845,0.6791267,0.8803508,0.5263534,1.060106,1.057078
0,2.474557,0.5043495,0.5109251,1.460818,0.579473,0.8619037,0.6915045,0.8290691,0.4539046,0.9776759,1.033331
0.0006365776,2.61517,0.5110748,0.4108498,1.405352,0.4371719,0.889945,0.7290206,0.733252,0.3967505,0.9031725,0.7971792
0.01444411,2.721591,0.4322925,0.2851465,1.15906,0.4551749,0.8838291,0.6393356,0.7468553,0.466536,0.6725063,0.5052385
0.03086114,2.907777,0.3659391,0.218091,1.020387,0.4631791,0.8725581,0.6250916,0.6223364,0.4630587,0.6209259,0.3295517
0.06705642,3.138815,0.2474308,0.2741909,0.9220335,0.4541159,0.7440896,0.4864531,0.5966461,0.3477306,0.5387678,0.2420526
0.04573369,3.42179,0.2941461,0.2401984,0.738203,0.4877434,0.7029796,0.4725056,0.4284329,0.1338406,0.4489326,0.2567835
0.05396891,3.716116,0.4658551,0.2567506,0.5835834,0.4406552,0.580698,0.6000214,0.3019629,0.1809673,0.4888072,0.2006068
0,3.952035,0.5880251,0.2732844,0.3822746,0.452075,0.513751,0.6997929,0.1484194,0.1961944,0.4971986,0.1643128
0,4.419597,0.6727178,0.2547624,0.423913,0.2376556,0.4224172,0.7997012,0.02057934,0.226706,0.5126777,0.2054405
0.1145296,4.854859,0.9160278,0.2638569,0.3230989,0.1338577,0.3842678,0.8682098,0,0.2948892,0.4365382,0.2413707
0.1581862,5.303296,1.07352,0.1465695,0.3887513,0.09704399,0.4610825,0.9440746,0.2512782,0.227483,0.3213744,0.3504286
0.2750461,5.625219,1.260025,0.05573988,0.421659,0.09562635,0.4350352,0.9744568,0.3891864,0.247293,0.2376814,0.2221694
0.2600718,5.938675,1.35476,0,0.3985829,0.1877394,0.3665972,0.8984094,0.5510206,0.3272808,0.1218829,0.1199718
0.2963769,6.302178,1.496051,0.04162455,0.4311771,0.2598777,0.4255433,0.7885141,0.5190659,0.3497484,0.08964777,0.06768084
0.3462462,6.733493,1.572106,0.1749821,0.4874902,0.2600651,0.3503942,0.6085987,0.5595245,0.4330983,0.05301237,0.01373863
0.3078728,7.152162,1.598018,0.1743147,0.6141052,0.3231874,0.3902903,0.5229969,0.461689,0.3307788,0.09092283,0
0.3168192,7.650475,1.634607,0.1841772,0.6228185,0.2992997,0.2615638,0.5342183,0.3173118,0.4142332,0.09538507,0.1343322
0.1868219,8.083948,1.600625,0.1982138,0.6297607,0.2475872,0.2155862,0.3260837,0.1384888,0.3769236,0.01173925,0.2902899
0.129952,8.661971,1.547274,0.2602317,0.6138401,0.1974511,0.1952167,0.1812243,0.02400446,0.3118391,0.09145164,0.49296
0.07515788,9.073345,1.612529,0.4056907,0.5475967,0.2013979,0.3302045,0.2174692,0.1497691,0.1848538,0.1403489,0.7874389
0.04710793,9.514421,1.589398,0.3752341,0.5030818,0.2627039,0.4699759,0.3064771,0.1837983,0.1530697,0.19136,1.129429
0.1612766,9.916509,1.553718,0.3894653,0.4180765,0.3191652,0.5519361,0.3833051,0.1760068,0.1377699,0.2346673,1.212869
0.1479404,10.26101,1.523029,0.4582086,0.3086653,0.3989372,0.7100968,0.5260711,0.2004595,0.1251659,0.2031512,1.373502
0.1117156,10.61823,1.565377,0.4127328,0.2277212,0.4794683,0.8638735,0.5793109,0.1898673,0.04746199,0.1517191,1.429793
0.140408,10.97859,1.552728,0.4105356,0.1641262,0.5338092,0.8809686,0.6644306,0.2461126,0.2312641,0.1536889,1.559193
0.1238616,11.22058,1.500013,0.3527701,0.1854475,0.5118027,0.8980436,0.7645135,0.2919292,0.3175151,0.168222,1.686321
0.1856303,11.46121,1.462229,0.2685235,0.2651713,0.4786754,0.7152719,0.7251892,0.3840053,0.3448367,0.1793704,1.859607
0.1734262,11.33499,1.384107,0.2657659,0.3561757,0.3351088,0.6610765,0.6068478,0.5221307,0.2989876,0.2075081,1.865442
0.1628795,11.11269,1.257911,0.3367727,0.357691,0.3303185,0.5775914,0.4427524,0.638211,0.2299731,0.3311028,1.852492
0.1492996,10.71368,0.9908919,0.4378428,0.4186292,0.2984848,0.632545,0.4437809,0.6422296,0.09179521,0.292048,1.852699
0.2205267,10.18142,0.9274585,0.4812405,0.4253325,0.2259889,0.6895361,0.258522,0.5611048,0.08845448,0.4350052,1.903336
0.3692386,9.546494,0.8299289,0.5496991,0.3885241,0.2293906,0.691606,0.1884489,0.5919447,0.1126959,0.4984207,1.795528
0.2644126,8.863004,0.7757361,0.5403769,0.4405377,0.2380524,0.696764,0.1922359,0.4640024,0.08638716,0.4585385,1.717367
0.1258228,8.289333,0.7124493,0.516062,0.4629903,0.2793589,0.6358976,0.1746578,0.3967581,0.05672812,0.3453579,1.613017
0.07467604,7.698256,0.6523681,0.5019369,0.3775258,0.3177347,0.5924397,0.1979718,0.316009,0.133347,0.3975983,1.567936
0.07459903,7.086672,0.5391848,0.3967781,0.3006744,0.2698684,0.4300661,0.339005,0.3386502,0.1676562,0.4087224,1.450823
0.07549429,6.584588,0.4992442,0.262558,0.4133196,0.3460836,0.2478356,0.3592582,0.431262,0.0425365,0.4742069,1.336022
0.0965867,5.973415,0.4365535,0.1712949,0.3340571,0.2860041,0.1064277,0.5044851,0.5495312,0.03354192,0.4010162,1.003921
0.138103,5.504982,0.3539929,0.1533933,0.2625833,0.4406924,0.05760574,0.4672217,0.4674692,0.05004764,0.2878957,0.779798
0.1580029,5.011438,0.1931303,0.08786941,0.1966438,0.6032333,0,0.4361272,0.3778238,0,0.2507243,0.6691132
0.1060636,4.439672,0.2244401,0.1071539,0.2000055,0.6315508,0.04333735,0.3622723,0.4403853,0.06901097,0.2914438,0.6097512
0.07971668,3.971658,0.2085931,0.1614718,0.1171784,0.7004833,0.09423256,0.366199,0.4007034,0.1999066,0.3190613,0.4981179
0.02401495,3.460072,0.1783314,0.243952,0.1543651,0.5422158,0.2076378,0.3512111,0.2609441,0.3314617,0.1889534,0.4961495
0.06527758,3.012699,0.1749094,0.3255436,0.2313309,0.4470334,0.337359,0.3352828,0.1779799,0.291471,0.120429,0.3901153
0.07236314,2.641501,0.1151252,0.3320882,0.1891885,0.4336443,0.3685441,0.2877827,0.02938437,0.2201428,0.1758723,0.4500337
0.06671906,2.290524,0.0389173,0.3208339,0.1480536,0.2797375,0.2618923,0.2709703,0.01737618,0.1424749,0.260457,0.341032
0.08410573,2.042036,0.01085162,0.3563726,0.1949329,0.2084079,0.2342319,0.2701654,0.04467273,0.08177233,0.3504257,0.2189589
0.1633115,1.825937,0,0.4221919,0.1435981,0.131444,0.2404895,0.3330445,0.1442168,0.08294463,0.3289719,0.005096912
0.2533369,1.662799,0.01397038,0.5382698,0.140255,0.2393246,0.3867097,0.3340139,0.1711867,0.08879709,0.3306227,0
0.2739191,1.499553,0.01624799,0.5746839,0.1401031,0.3311048,0.482934,0.3577037,0.3249896,0.08002019,0.3328857,0.006911755
0.2835944,1.409878,0.01714516,0.6332762,0.144757,0.3834033,0.6203465,0.4517717,0.4651639,0.1943085,0.3007498,0
