EL1: Electronic Ladder,A1: B1,B1: B3,C1: B4,D1: B5,E1: B6,F1: B7,G1: C1,H1: C4,A2: C7,B2: C10,C2: F1,D2: F2,E2: F3,F2: F8
64.91884,265.1804,135.0899,239.832,259.4079,167.4687,162.1525,231.6344,354.4834,182.9277,111.3467,66.22955,59.10792,266.2097,95.06268
52.91896,259.0925,125.5378,230.5563,243.6661,155.7373,161.3343,229.9767,365.8145,176.8563,106.0125,61.70123,56.24699,251.0916,90.35497
42.74344,252.6589,116.9473,221.383,228.0792,144.3495,159.8846,228.4224,373.1552,171.5199,100.9792,57.80887,53.85943,236.1373,85.92033
34.46167,245.3874,108.8667,211.7021,213.3526,133.6288,158.2133,225.3298,379.7277,166.2247,96.09143,54.17958,51.75601,221.1965,81.43045
27.88666,237.802,101.5546,202.5747,199.4021,123.9264,156.0989,222.3998,385.5917,160.94,91.64264,50.99634,49.96638,207.0166,77.09526
22.64065,229.8289,94.60743,193.342,185.9525,114.3274,152.9011,218.6255,389.9362,156.2796,87.25497,48.01667,48.09728,193.2945,73.23673
19.24342,221.6263,88.2286,184.3321,173.3348,105.4645,149.3325,214.6113,391.9531,151.8429,83.38319,45.40006,46.411,180.4089,69.63711
15.98632,213.3271,82.24971,176.0761,161.426,97.56082,145.3957,210.4881,392.3863,147.754,79.58507,42.80917,44.85844,167.3772,65.89249
14.24477,204.3408,76.69035,167.9416,150.4049,90.34299,141.4392,205.742,390.7097,144.0753,76.15257,40.38617,43.51551,155.823,62.2001
12.83725,195.6597,71.80229,160.7457,140.1258,83.67199,137.5141,200.4929,387.7925,140.4584,73.19735,38.13665,42.33464,144.7131,59.04659
12.04359,186.0399,67.34265,154.0453,130.3269,77.69816,133.4731,194.9426,384.9228,137.155,70.33389,35.98969,41.23284,134.0871,55.92725
10.95461,176.7274,63.26574,148.1191,121.5321,72.23664,130.039,188.7608,381.4037,133.8752,67.92626,33.92004,40.3066,124.1672,53.28134
10.05981,167.5967,59.6636,142.5357,113.3394,67.214,126.9066,182.5985,374.137,130.8053,65.42847,32.12165,39.42167,114.8943,50.64834
9.555111,158.44,56.32159,137.219,105.6946,62.70215,123.9897,176.1815,367.7461,128.043,63.12003,30.42612,38.50069,106.211,48.16912
9.239225,149.2779,53.35193,132.4351,98.78928,58.55381,121.4581,170.3365,361.0826,125.1115,60.92179,28.83047,37.72702,98.57083,45.91199
8.759311,140.4124,50.35611,127.7173,92.55064,54.74492,119.1028,164.1872,353.2984,122.2972,58.5885,27.49672,36.9031,91.64713,43.9559
8.683171,132.3284,47.67804,123.2464,87.01295,51.04652,116.8598,158.6261,344.222,119.3993,56.28416,26.39257,36.09594,85.1208,42.07347
8.065044,124.2258,45.22676,119.1584,81.9648,47.9493,114.7083,153.1378,334.8774,116.4504,53.9376,25.20952,35.3423,79.20174,40.29907
7.939118,116.7831,43.07227,115.4619,77.32654,45.30673,112.9138,148.4193,324.5668,113.394,51.70255,24.20185,34.76648,74.02081,38.48191
7.66387,110.0413,41.05655,111.8731,72.97731,42.80608,111.1649,143.8704,314.2814,110.541,49.71626,23.24669,34.21365,69.24567,36.88853
7.275065,103.8493,39.28348,108.5848,68.96989,40.66055,109.7953,139.6892,305.2885,107.578,47.74422,22.342,33.74692,64.84373,35.28767
6.594486,97.99921,37.61142,105.5264,65.10165,38.66432,108.7509,135.216,294.4838,104.1287,46.01973,21.53448,33.23698,60.62976,33.72962
5.860849,92.85758,36.09948,102.6763,61.56142,36.92162,107.9151,131.5093,282.2921,100.7409,44.25186,20.70952,32.61061,56.84935,32.05886
5.674041,88.08616,34.68487,99.98347,58.25205,35.22705,107.3009,128.028,270.4594,97.40822,42.5073,19.86693,32.0795,53.25948,30.52162
5.486002,83.40228,33.24852,97.14347,55.1107,33.69817,106.7668,124.8197,258.0831,93.76376,40.8867,19.02456,31.64897,50.12822,29.02842
5.401498,79.31227,31.90348,94.5358,52.41812,32.3159,106.4436,121.9032,246.1872,90.16508,39.16536,18.47053,31.41354,47.09207,27.79238
5.240957,75.46274,30.7618,92.06927,49.7404,30.88554,106.3372,119.1117,235.2995,86.81958,37.57296,17.94725,31.11253,44.32566,26.70427
5.339306,71.63375,29.73013,89.80006,47.58427,29.89383,106.2592,116.5882,223.845,83.24088,36.12116,17.43445,30.90443,41.88337,25.77577
5.541451,68.08202,28.78895,87.45869,45.48914,28.99725,106.2091,114.3519,213.5663,79.99118,34.69125,16.96679,30.74325,39.72552,24.7785
5.950233,64.72634,27.92892,85.13487,43.45638,28.14256,106.2614,112.0554,204.9041,77.22485,33.44728,16.65908,30.63047,37.70865,23.99284
5.837429,61.59702,26.97756,83.04415,41.48617,27.55021,106.3568,109.8976,196.3445,74.42864,32.22953,16.32753,30.74354,35.74079,23.11387
5.769055,58.68362,26.00899,80.7021,39.80851,26.92139,106.3979,107.7169,187.9662,71.79998,31.16998,16.04878,30.84843,33.87653,22.17988
5.569044,56.03054,25.243,78.61916,38.19018,26.13654,106.529,105.7188,180.3275,69.466,29.98222,15.66589,30.59094,32.21185,21.50808
5.665157,53.50424,24.47202,76.57466,36.61469,25.45977,106.5077,103.7394,173.399,67.37462,28.77848,15.33147,30.47647,30.77731,20.86505
5.813099,51.07273,23.88779,74.53197,35.11524,24.66998,106.2417,101.8656,167.0714,65.13982,27.67753,14.99577,30.33089,29.50513,20.35281
6.296791,48.82079,23.38611,72.79908,33.85556,24.07228,105.9528,99.74538,161.3289,62.89363,26.38741,14.74837,30.29407,28.35854,20.02185
6.831157,46.7975,23.02436,71.00477,32.46949,23.42409,105.5544,97.70241,156.4269,60.73047,25.23993,14.49775,30.01306,27.50263,19.8723
7.663871,44.98602,22.62062,69.02489,31.33784,22.97521,105.286,95.94672,151.2787,58.35759,24.09597,14.27879,29.89142,26.72173,19.93326
7.942285,43.20337,22.17215,67.03534,30.1105,22.45741,104.7637,94.18333,147.1792,56.20455,22.83968,13.97018,29.45337,25.98784,20.08656
8.381866,41.37962,21.76156,65.14073,28.79085,21.95247,104.244,92.43019,143.219,54.19796,21.76156,13.73722,29.25292,25.07201,20.23847
8.303632,39.79939,21.22068,63.19448,27.63713,21.48474,103.6468,90.66849,138.8763,52.12197,20.75002,13.2925,29.0216,24.15879,20.39111
8.500734,38.34066,20.80234,61.2549,26.5961,20.80332,102.8988,88.86676,134.8854,50.06924,19.89528,12.87914,28.64552,23.27199,20.68035
8.377721,37.02839,20.41462,59.4808,25.60888,20.06967,102.3204,87.04206,131.1201,48.20063,19.00642,12.55395,28.01766,22.4991,20.97223
8.563502,35.83176,19.82886,57.79586,24.66108,19.56009,101.5929,85.19273,127.6303,46.47974,18.2435,12.30762,27.60356,21.85191,21.29351
9.080918,34.7077,19.36781,56.21563,23.8253,18.86115,100.82,83.28891,124.2298,44.69118,17.57582,12.0298,27.28029,21.29678,21.62013
10.49445,33.75661,18.85972,54.84336,23.23835,18.29215,99.96372,81.16294,120.7593,43.19548,16.84929,11.66421,26.96773,20.88582,21.89952
13.53514,32.95958,18.36946,53.51771,22.4908,17.55689,99.11933,79.16294,117.5465,41.66985,16.27093,11.42837,26.56788,20.70719,22.41456
18.89631,32.16417,17.85401,52.14674,21.89192,16.82778,98.50465,76.96011,114.1601,40.22547,15.73999,11.14007,26.18478,20.5358,22.99823
26.93922,31.37431,17.21961,50.94329,21.24483,16.15034,97.73711,74.833,110.6366,38.81672,15.2089,10.69613,25.68468,20.2677,23.68959
39.02589,30.61171,16.56101,49.62248,20.45993,15.29771,96.64155,72.63947,107.0836,37.50278,14.80347,10.48349,25.114,19.68761,24.39759
55.5829,30.08185,15.84655,48.14701,19.90137,14.59698,95.70817,70.19851,103.52,36.18104,14.33953,10.09718,24.44301,19.21003,25.19294
76.7729,29.41573,15.14596,46.84163,19.28767,13.77676,94.85159,67.80219,99.88149,35.04176,14.01898,9.847679,23.86362,18.59278,25.93454
102.4516,28.79432,14.45489,45.50159,18.70708,13.1979,94.18604,65.4472,96.1266,33.84166,13.54943,9.743881,23.26672,17.91669,26.73982
132.2965,28.29296,13.83563,44.1973,18.12673,12.50192,93.57121,63.27341,92.49563,32.81256,13.24379,9.697163,22.70817,17.15062,27.77648
164.455,27.77721,13.24295,42.84927,17.63117,11.86178,92.68156,61.30054,89.05122,31.86835,13.01129,9.600279,22.41469,16.52253,28.67566
196.6404,27.2828,12.6816,41.49928,17.14408,11.23619,91.78487,59.53747,85.62903,31.1125,12.70135,9.466078,22.01218,15.91237,29.55091
226.0995,26.62994,12.12373,40.3374,16.6772,10.67435,90.76467,57.90362,82.39274,30.35172,12.48199,9.275286,21.59991,15.33211,30.27108
251.0566,25.97683,11.62159,39.28374,16.34928,10.23484,89.69379,56.25653,79.00992,29.49331,12.17387,8.98411,21.39412,14.76885,30.89779
269.8797,25.22023,11.23186,38.44307,15.96513,9.889534,88.52466,54.79149,75.92712,28.57487,11.80021,8.805557,21.27213,13.93894,31.25216
281.317,24.48199,10.83879,37.49693,15.45216,9.371474,86.82807,53.25362,72.81743,27.81631,11.50393,8.914349,20.88552,13.1216,31.27032
283.1298,23.78572,10.49097,36.48851,15.01721,9.122607,85.26747,51.74247,69.83886,26.96722,11.12513,8.727552,20.70473,12.34125,30.98232
276.5649,22.89458,10.05995,35.66999,14.61705,8.770158,83.79939,50.49971,66.95649,26.15066,10.76302,8.57145,20.66272,11.36894,30.35433
262.44,22.13853,9.964324,34.841,14.16914,8.558229,82.34723,49.27864,64.24476,25.17751,10.43883,8.532546,20.54206,10.40124,29.54805
242.7288,21.36957,9.794834,34.00565,13.94305,8.198797,80.97721,48.01493,61.60702,24.50528,10.16815,8.478222,20.31339,9.55606,28.64422
219.2377,20.57689,9.488269,33.01487,13.72752,8.053726,79.50422,46.84104,59.09989,23.78354,9.880721,8.352975,20.18426,8.848736,27.41159
193.4411,19.87197,9.175516,32.02941,13.34567,7.931246,78.21774,45.57758,56.72126,23.26229,9.570486,8.196268,19.96063,8.199067,25.88163
166.4206,19.08566,8.83186,31.21615,12.98705,7.759501,77.18509,44.26164,54.40482,22.77088,9.427402,7.939219,19.70216,7.611052,24.24492
140.6646,18.44209,8.457851,30.41898,12.65919,7.563737,76.23192,42.95436,52.28606,22.18318,9.153316,7.771556,19.53338,7.255728,22.65164
117.1756,17.92955,8.255915,29.84286,12.42798,7.260978,75.2646,41.68035,50.20187,21.48721,8.852709,7.657261,19.07325,6.807,20.94668
96.18271,17.40672,8.01692,29.25139,12.23541,6.95956,74.44716,40.49878,48.0593,20.88097,8.725264,7.492853,18.50158,6.593469,19.19342
77.18284,17.0025,7.738712,28.67473,11.97616,6.68538,73.79848,39.4445,46.10624,20.21634,8.430214,7.188536,18.07112,6.292224,17.35336
61.80764,16.59396,7.39678,28.1034,11.92533,6.362828,73.19671,38.69645,44.30956,19.37322,8.14502,6.877375,17.6269,5.921574,15.74132
49.12282,16.16172,7.379727,27.51081,11.70555,6.081065,72.50273,38.08835,42.65508,18.49141,8.047864,6.528917,17.22582,5.526638,14.14654
39.38908,15.76064,7.111172,26.70635,11.6297,5.810733,71.82684,37.47485,40.76054,17.90977,7.75072,6.223539,16.68978,5.235883,12.74816
32.00731,15.34736,6.992633,25.8149,11.41466,5.697941,71.13831,36.92783,39.13383,17.25975,7.532093,5.988859,16.25393,4.999022,11.33384
26.92308,14.98979,6.809668,25.10939,10.91491,5.614768,70.23292,36.14898,37.57161,16.85863,7.323824,5.773883,15.97521,4.810972,10.11044
22.89351,14.57614,6.726146,24.29235,10.48142,5.566314,69.38315,35.58882,36.1211,16.20734,7.179129,5.620646,15.70396,4.554988,9.205317
20.07804,14.2703,6.582449,23.52362,10.08487,5.414982,68.21507,34.89161,34.86575,15.52609,6.953465,5.483295,15.37682,4.318567,8.456255
17.73766,14.03152,6.528709,22.79105,9.733139,5.139892,67.04041,34.04647,33.54217,14.96852,6.7192,5.214699,14.96728,4.038089,7.892756
16.06171,13.63342,6.409487,22.17052,9.579501,4.970897,65.99632,33.12727,32.40491,14.53004,6.462999,4.988608,14.44815,3.854884,7.385423
14.91012,13.42237,6.329806,21.70347,9.436328,4.745136,64.93208,32.16451,31.43239,14.41032,6.195251,4.782321,14.09818,3.672042,6.964898
13.93443,13.02636,6.08705,21.19762,9.387062,4.516545,63.76994,31.24706,30.497,14.0419,5.971897,4.53186,13.63161,3.444044,6.812898
13.33416,12.65891,6.006494,20.78401,9.264218,4.276093,62.53819,30.3711,29.42669,13.74324,5.829625,4.307695,13.27801,3.225543,6.557715
12.78724,12.57991,5.823555,20.21039,9.094173,3.988794,61.3747,29.48928,28.40562,13.76407,5.70934,4.021838,12.87086,3.105186,6.240862
12.23833,12.38647,5.719956,19.69258,8.954708,3.725139,60.18245,28.32148,27.41393,13.57015,5.722177,3.924164,12.51204,3.016349,5.89267
12.02171,12.22224,5.504305,19.34221,8.68992,3.501299,58.73005,27.22198,26.29433,13.29576,5.693809,3.812253,12.37723,2.746479,5.611723
11.69739,12.1522,5.46289,18.87438,8.477057,3.376431,57.44044,26.27526,25.26516,12.85693,5.59124,3.76124,12.32213,2.513266,5.324932
11.4435,11.98541,5.260743,18.35444,8.209606,3.154052,55.88809,25.09757,24.14069,12.36033,5.365614,3.564988,12.23889,2.199805,4.995408
11.5284,11.84143,5.040473,17.76534,7.909515,2.998623,54.62465,24.04309,23.23246,11.92784,5.138383,3.347815,12.19025,1.919277,4.824917
11.99901,11.69025,4.810693,17.44745,7.728682,2.860405,53.42611,23.12688,22.124,11.56235,4.810812,3.177453,12.10351,1.731661,4.610993
12.41101,11.51202,4.598245,17.11161,7.477081,2.689291,52.58058,22.28358,21.25228,11.31015,4.539365,2.9961,12.00762,1.548436,4.47697
12.31246,11.21329,4.341334,16.79016,7.30176,2.519395,51.9234,21.42399,20.39901,10.93812,4.319915,2.843545,11.99561,1.364566,4.308379
12.22844,11.0804,4.21965,16.43349,7.075686,2.38909,51.30873,20.76546,19.34945,10.68943,4.116,2.653502,11.84587,1.384536,4.038939
12.2033,11.00326,4.11898,15.96306,6.895761,2.21971,50.77312,20.09333,18.45728,10.49805,4.037812,2.474986,11.55676,1.416461,3.757405
12.39944,10.8416,4.011174,15.55189,6.834076,2.0342,50.39582,19.04611,17.3959,10.17706,4.07725,2.519607,11.21033,1.38907,3.502464
12.59176,10.63286,3.9423,15.24126,6.70718,1.956457,49.77879,18.26217,16.49534,9.965567,4.088605,2.491011,11.03733,1.238235,3.222776
12.27151,10.50073,4.00251,14.98464,6.560937,1.906459,49.30716,17.40875,15.65823,9.962601,3.959818,2.475157,10.79572,1.251343,2.960483
12.29453,10.25334,3.92101,14.60068,6.428221,1.854975,48.77338,16.59603,14.84258,9.68229,3.975537,2.362492,10.59455,1.151577,2.593022
12.54973,10.20368,3.7861,14.29978,6.267186,1.884293,48.3488,15.985,14.19802,9.376579,3.908446,2.441853,10.564,1.035642,2.418132
13.20405,10.12511,3.634334,14.15115,6.079243,1.865554,47.77312,15.35524,13.31449,9.217997,3.820288,2.41184,10.56327,0.9425783,2.240241
14.03823,10.00372,3.440443,13.77931,5.97059,1.825963,47.19651,14.86649,12.76142,8.859774,3.722912,2.393093,10.55535,0.7789788,2.169443
15.04795,9.820131,3.186784,13.50124,5.917629,1.877056,46.45258,14.24775,12.25209,8.543575,3.640926,2.332776,10.66411,0.6570511,2.094994
17.90347,9.688513,2.856709,13.02639,5.914027,1.880737,45.62931,13.66641,11.5678,8.395552,3.619194,2.157228,10.69397,0.6203303,1.972726
22.92286,9.446934,2.681808,12.60981,5.906085,1.856476,44.84687,13.00596,11.00877,7.991936,3.55189,2.000718,10.60522,0.5597005,1.924412
30.19792,9.217463,2.591543,12.28575,5.736387,1.733593,44.16776,12.2742,10.52961,7.801118,3.548859,1.884599,10.52784,0.5758743,1.932474
41.67628,9.047872,2.592717,12.06906,5.622569,1.672556,43.41579,11.77137,10.03992,7.64888,3.510359,1.762359,10.45887,0.5582223,1.750611
57.07196,8.793582,2.634718,11.92152,5.427791,1.546349,42.71844,11.25299,9.530252,7.521219,3.260442,1.679955,10.27068,0.6181426,1.597159
77.54547,8.695508,2.693547,11.72916,5.276198,1.377671,42.26386,10.86688,9.06094,7.347056,3.177305,1.689044,10.15089,0.7003412,1.325885
102.4994,8.609056,2.630529,11.55524,5.244298,1.299846,41.82545,10.61785,8.621127,7.216715,2.903457,1.790289,9.966445,0.6504488,1.1802
130.866,8.579904,2.509082,11.25334,5.184289,1.247854,41.1171,10.3431,8.111094,7.145128,2.752369,1.75253,9.7726,0.5787868,1.175896
161.3122,8.544989,2.381557,10.85942,5.164714,1.159728,40.35326,10.14795,7.744196,6.950896,2.630269,1.805717,9.651652,0.3747306,1.165046
193.249,8.526634,2.217749,10.49491,5.187671,1.228752,39.44936,9.733303,7.306,6.754278,2.66221,1.787944,9.628075,0.3632913,1.170384
224.7806,8.495292,2.053743,10.0514,5.298919,1.151644,38.5703,9.403734,6.765018,6.720964,2.720983,1.773064,9.550688,0.1912384,1.125455
250.3039,8.394765,1.983009,9.736284,5.23768,1.091344,37.80354,9.016209,6.418255,6.575827,2.816495,1.708189,9.347776,0.09011841,1.173205
267.588,8.271276,2.08973,9.406874,5.048707,0.9537044,36.8394,8.695167,6.041756,6.404953,2.905797,1.750219,9.098795,0.04541731,1.20312
276.7812,8.324197,2.23944,9.158379,4.937626,0.9166174,35.78821,8.32682,5.612286,6.215535,2.970823,1.777154,8.903013,0,1.157497
277.9132,8.216251,2.32125,8.985723,4.822927,0.9054356,34.71563,8.03577,5.244912,6.015357,2.827243,1.759744,8.711477,0.06451035,1.170724
270.936,8.2927,2.345572,8.79986,4.727508,0.8301668,33.77365,7.800488,4.926632,5.850577,2.704694,1.760288,8.495071,0.06583214,1.12579
256.6485,8.251012,2.235147,8.706628,4.675094,0.846694,32.93527,7.33216,4.7231,5.78631,2.647151,1.724794,8.333097,0.02594185,1.18263
236.7422,8.165455,2.12872,8.485532,4.485434,0.8987551,31.96431,6.91466,4.335271,5.73086,2.549278,1.583095,8.306852,0.06346416,1.229335
213.4106,8.132236,2.03881,8.403796,4.518571,0.9294066,31.06165,6.50172,4.139035,5.547491,2.494413,1.527427,8.265189,0.01897383,1.201968
189.611,8.061657,1.945946,8.341371,4.5939,0.9996872,30.27371,6.364321,3.837646,5.419883,2.558327,1.516603,8.33754,0.2239313,1.265895
165.4364,7.91636,1.775384,8.27317,4.693121,0.973371,29.51472,5.936702,3.447085,5.313713,2.524394,1.526903,8.191813,0.2451658,1.239645
140.4416,7.766421,1.665202,8.126669,4.723808,0.9502463,28.78447,5.684424,3.263003,5.190684,2.607465,1.523438,7.935672,0.2221017,1.281646
116.7687,7.506685,1.64903,7.908813,4.817548,0.8967538,27.90654,5.679036,3.007174,4.992023,2.618123,1.541319,7.787956,0.2185364,1.20861
95.30475,7.295175,1.694795,7.668125,4.791646,0.9234557,27.31439,5.64425,2.881007,4.879272,2.70273,1.574049,7.684761,0.3008213,1.143269
78.38815,7.086097,1.63301,7.386573,4.830357,0.9641042,26.72429,5.546368,2.717643,4.798816,2.702098,1.576183,7.574649,0.4857278,1.05473
63.94215,6.98456,1.621376,7.113033,4.73182,0.8049273,26.12894,5.591321,2.491388,4.730799,2.711769,1.68003,7.610031,0.4131017,0.9909763
52.05269,6.938858,1.65608,6.879499,4.626848,0.7923975,25.41469,5.276416,2.255647,4.750253,2.68453,1.762974,7.689344,0.4991155,0.9060211
43.23969,6.815045,1.751294,6.583216,4.531278,0.7544022,24.67031,5.053384,1.978137,4.716649,2.575953,1.865888,7.653659,0.5826259,0.8354497
36.1459,6.819308,1.692284,6.478602,4.483142,0.7614765,23.97529,4.817747,1.880219,4.721791,2.509534,2.043698,7.630309,0.5488105,0.7112236
31.40679,6.842247,1.703988,6.396884,4.308911,0.8496933,23.32153,4.530525,1.708383,4.727242,2.490464,2.140474,7.704302,0.5760846,0.7958021
27.64129,7.06887,1.7207,6.37499,4.314013,0.912612,22.6245,3.831758,1.379989,4.608633,2.43245,2.172484,7.647855,0.5942621,0.8244853
24.99441,7.283344,1.702845,6.307054,4.262607,1.045255,21.9802,3.58206,1.341254,4.470735,2.490324,2.28336,7.614115,0.5206823,0.8687596
22.95317,7.377997,1.649446,6.279885,4.334609,1.248732,21.38775,3.384412,1.313604,4.404195,2.560174,2.363411,7.727942,0.4869566,0.7840261
21.00478,7.391219,1.676601,6.196966,4.36132,1.356899,21.13733,3.140114,1.190827,4.385765,2.744513,2.495712,7.772392,0.486052,0.7395339
20.22138,7.260511,1.651183,6.013574,4.496223,1.433166,20.74861,2.926687,1.083708,4.377923,2.854116,2.506544,7.776197,0.6562057,0.6444073
19.06683,7.14347,1.650502,5.905214,4.645225,1.468717,20.45107,2.849522,0.9958839,4.307609,2.949277,2.539429,7.840054,0.7758093,0.5344815
18.32758,7.014916,1.743093,5.796996,4.730977,1.505049,20.20396,2.616899,0.8657398,4.167396,2.8943,2.519708,7.702929,1.032195,0.3414302
17.52377,6.788871,1.836445,5.659415,4.896455,1.389797,19.93366,2.445118,0.8122406,4.149258,2.969735,2.609562,7.553524,1.223361,0.2263012
17.14585,6.574232,1.71283,5.636565,4.807732,1.339622,19.74762,2.219018,0.7351704,4.10345,2.997389,2.674352,7.412046,1.369047,0.0404768
16.89244,6.583067,1.748172,5.591564,4.85124,1.248715,19.48572,1.909032,0.5497093,4.047687,3.074626,2.67406,7.347435,1.467026,0
16.534,6.709736,1.760725,5.54538,4.998074,1.154196,19.12302,1.708105,0.4042139,3.992672,3.095996,2.662871,7.201515,1.672262,0.01493406
16.19329,6.814256,1.835243,5.444189,5.040706,1.172437,18.72542,1.740395,0.3469219,3.809362,3.141642,2.82958,7.145701,1.726214,0.01411867
15.56847,6.865779,1.954143,5.277699,5.234316,1.237217,18.25578,1.652572,0.279603,3.844425,3.219496,2.95199,7.094356,1.840559,0.02288055
15.18685,6.947022,2.104896,5.081964,5.296498,1.110499,17.94295,1.61021,0.06080532,3.916912,3.366795,2.949713,7.136691,1.946427,0.1204696
15.02296,6.890794,2.099049,4.952044,5.42197,1.26695,17.37918,1.547194,0.07916832,3.927326,3.391508,2.971717,7.01609,2.129257,0.1657419
14.78023,6.892632,2.000496,4.965359,5.474535,1.499023,16.96593,1.437356,0.1976175,3.935207,3.408089,3.066342,7.078365,2.31147,0.2532325
15.15322,6.882048,1.989661,4.928856,5.441159,1.681683,16.68403,1.362825,0.2182627,3.799442,3.475615,3.179672,7.123235,2.45229,0.2582927
14.85578,6.825177,1.890959,4.824839,5.471579,1.796409,16.27812,1.236729,0.2173939,3.82092,3.784336,3.219748,7.064526,2.577845,0.3098636
15.29782,6.758838,1.731567,4.796451,5.399839,1.882989,15.88395,1.078891,0.2832403,3.736403,3.880085,3.312387,6.996903,2.658726,0.3679199
16.45119,6.71707,1.648169,4.680384,5.416782,1.755651,15.36219,0.9857969,0.2439308,3.822474,4.09779,3.354205,6.911921,2.665567,0.3555455
19.9352,6.763501,1.677627,4.535641,5.435976,1.685766,14.84327,1.062956,0.2027273,3.789988,4.235251,3.474175,6.647761,2.591727,0.4676428
26.48277,6.824325,1.830585,4.374309,5.590464,1.656596,14.3995,1.099226,0.1117563,3.672627,4.292608,3.682445,6.328021,2.548488,0.4417911
36.8756,6.769629,1.945782,4.24549,5.768132,1.5876,13.94567,0.9508905,0.04449654,3.822135,4.506522,3.829447,5.983405,2.646359,0.3945427
52.55463,6.788062,2.112231,4.182686,5.827124,1.60462,13.44197,0.8559599,0,3.981921,4.622755,3.863819,5.749165,2.747804,0.3602891
73.53182,6.79966,2.067234,4.247166,6.113518,1.832063,12.87881,0.8079834,0.1758337,4.157673,4.70659,4.131666,5.553469,2.843526,0.3573375
99.71439,6.7732,2.169612,4.488029,6.213814,1.949148,12.45424,0.727931,0.3126621,4.245899,4.834985,4.280692,5.511092,3.0365,0.3470664
130.9431,6.855532,2.240929,4.570446,6.422988,2.057178,12.04343,0.7151031,0.4108639,4.255105,5.079404,4.395617,5.581152,3.155352,0.2631826
164.3421,6.785198,2.368091,4.603235,6.617345,2.106707,11.60852,0.6545658,0.4075785,4.387282,5.400791,4.488206,5.489619,3.381118,0.2640381
197.863,6.678365,2.413203,4.643368,6.811219,2.142935,11.11589,0.5588732,0.5854053,4.448445,5.525543,4.433268,5.56111,3.582759,0.2799706
229.6416,6.597568,2.449528,4.628157,6.900856,2.028185,10.68475,0.441514,0.528574,4.643859,5.77942,4.348415,5.547733,3.805831,0.3275533
255.2997,6.685104,2.52355,4.527288,6.986366,2.094994,10.32535,0.4581566,0.4507113,4.677899,5.837217,4.456237,5.414552,3.922524,0.4303727
272.0539,6.790213,2.533435,4.466199,7.096938,2.30044,10.03245,0.3103914,0.4231386,4.627321,5.915705,4.639581,5.209335,4.125233,0.3820853
280.9021,6.716822,2.528171,4.52444,7.07222,2.384573,9.79638,0.1760416,0.4961376,4.658231,6.20979,4.88605,5.030818,4.311465,0.3522539
281.1949,6.646031,2.694742,4.398844,7.126207,2.817606,9.48253,0.1068649,0.5687971,4.678376,6.367538,5.074688,4.862673,4.536966,0.4013124
273.7433,6.663914,2.824185,4.340676,7.266089,3.229011,9.292095,0.1213713,0.6889439,4.675521,6.551265,5.333169,4.871562,4.720915,0.387105
260.7248,6.682111,3.068533,4.421788,7.293194,3.479071,9.051047,0.07106495,0.8040257,4.663413,6.795327,5.498028,4.814875,4.984428,0.3892326
243.7106,6.765228,3.263474,4.454277,7.40524,3.614505,8.866837,0.0768013,0.9135733,4.68668,6.990439,5.756481,4.935131,5.072693,0.3727584
222.4946,6.803914,3.503669,4.582043,7.501823,3.657434,8.618281,0.08865547,1.048401,4.767746,7.235513,5.994968,4.954203,5.356138,0.4344091
199.1557,6.812979,3.669637,4.65085,7.719133,3.699656,8.458416,0.0212059,1.198602,4.808683,7.4962,6.040457,5.049572,5.729789,0.4408183
174.7769,6.971557,3.63764,4.747742,8.062793,3.60611,8.291112,0,1.245659,4.964457,7.735313,6.196609,5.082189,6.066984,0.5208397
149.2478,7.132302,3.423293,4.696111,8.281683,3.622354,8.064314,0,1.281852,5.155177,7.897885,6.440543,5.014016,6.302392,0.5655866
124.4365,7.256524,3.264955,4.752203,8.57287,3.592998,7.947034,0,1.381113,5.217708,8.12312,6.673952,5.13016,6.467234,0.4471169
102.7355,7.28256,3.240929,4.68222,8.867807,3.47033,7.796556,0.01920319,1.709848,5.371853,8.456663,6.928402,5.283859,6.677438,0.4585886
83.51237,7.329586,3.407825,4.569506,9.17695,3.688694,7.540201,0.06646347,1.804394,5.576897,8.838505,7.079175,5.150507,6.866935,0.5051861
67.56013,7.438435,3.563456,4.482425,9.425648,4.001645,7.37377,0.04565907,2.101001,5.771977,9.014923,7.170392,5.33057,7.147321,0.5094004
55.17316,7.604477,3.734033,4.406983,9.530789,4.229218,7.219778,0.1000023,2.380949,5.914846,9.213234,7.248359,5.361228,7.41691,0.6597395
45.40331,7.733851,3.98017,4.5511,9.599058,4.45454,6.959143,0,2.556346,5.92395,9.344618,7.326309,5.235435,7.675145,0.7293367
37.15411,7.814813,4.224824,4.736787,9.682442,4.657224,6.845361,0.00802803,2.774286,6.060715,9.534268,7.419348,5.278992,8.095119,0.6966248
30.85372,7.839489,4.470761,4.832141,9.933596,4.861042,6.856066,0,2.878238,6.075442,9.836378,7.518258,5.231406,8.525641,0.6202569
25.63291,8.010182,4.547924,5.001518,10.26164,5.007225,6.601578,0.04114819,2.896573,6.255085,10.06591,7.678038,5.150525,8.934776,0.567678
21.894,8.107463,4.50591,5.228133,10.55877,5.228809,6.41169,0,2.950065,6.453051,10.28971,7.926951,5.009449,9.261068,0.5834899
19.45236,8.18769,4.527124,5.469921,10.92613,5.291587,6.355555,0.1193647,3.152985,6.541625,10.51481,8.247956,5.24109,9.526918,0.3804383
