EL1: Electronic Ladder,A1: 4WkDry_F_2,B1: 4Wk_Dry_F_3,C1: 8WkDry_F_2,D1: 8WkDry_F_3,E1: 12WkDry_F_2,F1: 12WkDry_F_3,G1: 16WkDry_F_2,H1: 16WkDry_F_3,A2: 20WkDry_F_2,B2: 20WkDry_F_3,C2: 24WkDry_F_2,D2: 24WkDry_F_3,E2: 36WkDry_F_2,F2: 36WkDry_F_3,G2: 48WkDry_F_2,H2: 48WkDry_F_3
410.5762,62.54031,70.19337,35.43076,154.9073,83.49141,207.7349,75.80702,259.4645,33.82975,80.40799,36.81081,188.247,68.61164,142.7066,99.28008,119.7277
429.4778,62.5517,69.78642,35.26776,153.0653,82.85648,205.4492,74.15736,256.6912,33.21613,79.08114,36.81121,184.6473,68.77182,141.7406,97.45998,119.8275
434.5762,62.9705,69.16832,35.11236,151.5616,82.24095,203.4646,72.28772,254.7188,32.63493,77.56605,36.92229,182.294,68.92153,140.7183,95.52185,120.4339
424.2587,63.97777,68.55428,35.05933,150.4352,81.44856,201.6727,70.42209,254.1409,32.19919,76.03233,36.94041,179.2453,69.1949,139.8002,93.89516,121.6141
401.0224,65.82404,68.10366,34.87503,149.4043,80.40137,199.7479,68.66959,253.3075,32.09961,74.48473,36.83091,177.0587,69.37143,138.7631,92.3069,122.9219
367.8916,68.41006,67.91211,34.72949,148.5572,79.43331,198.8635,67.02875,252.6912,32.00333,72.96793,36.6273,175.0234,69.62,137.1258,90.81627,124.6582
328.8126,71.94564,67.50426,34.58745,148.1523,78.44639,197.3748,65.6151,252.4061,31.96177,71.45022,36.35609,173.1365,69.56856,135.7007,89.07066,126.9146
286.2986,75.57499,66.91142,34.35832,147.7333,77.42892,196.3118,64.26994,251.7966,32.02361,70.09295,35.86048,171.3057,69.33092,134.0286,87.39096,129.5292
243.6584,79.28204,65.84029,34.13586,147.2671,76.50781,194.7672,62.92377,251.2355,32.21756,68.80401,35.17122,169.7256,68.91705,131.9769,85.60126,132.502
203.4726,82.30647,64.40296,33.99602,146.8443,75.80952,194.0612,61.5004,250.7518,32.57284,67.88126,34.60178,167.8258,68.34408,130.3141,84.31952,135.414
168.3684,84.41525,62.39877,33.82557,146.2426,75.12533,193.3753,60.18866,249.4677,32.96033,66.85888,34.02133,165.2952,67.46591,128.7545,83.00716,138.0376
138.6168,85.42204,59.83608,33.69619,145.1858,74.66817,192.5357,58.98818,247.2704,33.24804,65.6991,33.32005,162.8284,66.35784,126.9021,81.79063,140.791
115.0981,85.69784,57.18819,33.5558,144.2099,74.52156,192.2415,57.85716,244.1291,33.57674,64.73978,32.7018,160.4365,64.92131,125.6584,80.45502,143.1222
96.43207,85.49818,54.52938,33.33414,143.4469,74.41386,192.1682,56.71154,240.5764,33.80695,63.85647,32.12154,157.4829,63.377,124.7966,79.35321,144.7841
83.11102,84.91208,52.17179,33.03018,142.6599,74.3584,192.1927,55.88849,235.3005,34.0292,62.84536,31.4894,154.7877,61.72063,123.8957,78.23705,145.0962
73.37795,84.09311,50.161,32.85792,141.6496,74.46769,192.4704,55.01058,229.3577,34.18833,61.81042,30.95196,151.6912,60.03637,123.0398,77.25313,144.3158
66.56516,83.29593,48.41238,32.62753,140.7653,74.62936,193.7675,54.62325,222.711,34.26247,60.95588,30.6083,148.4896,58.08187,122.6131,76.21028,142.4662
61.43027,82.2943,46.91267,32.44815,139.7025,74.73845,195.5784,54.07931,215.8041,34.4559,60.02715,30.34785,144.7598,56.16601,121.702,75.41821,139.2937
57.54845,81.3216,45.74409,32.30091,138.9412,74.95978,199.0188,53.75011,208.9567,34.58905,59.05554,29.99366,140.4581,54.18033,120.9223,74.72015,134.9993
54.54342,80.35457,45.01473,32.2155,138.2482,75.11488,203.9706,53.38866,202.788,34.59435,58.1771,29.78739,135.9635,52.41298,120.2481,74.15077,129.403
52.24219,79.57578,44.35239,32.1211,137.4816,75.23131,211.4744,53.2784,196.4999,34.46009,57.02906,29.67076,131.5069,50.57342,119.347,73.46576,123.3672
50.74192,78.87497,43.88496,32.01127,136.5791,75.15549,221.3209,53.12787,190.7795,34.21852,55.993,29.38172,126.7275,49.03639,118.2026,72.62976,117.0112
49.5243,78.3198,43.61977,31.79284,136.0876,75.14719,234.0706,52.83988,185.3118,34.02667,55.17717,29.08734,121.7758,47.64567,117.3018,71.65459,110.9752
48.23606,77.67905,43.43138,31.55817,135.2435,75.04949,249.1707,52.23754,180.536,33.91858,54.41721,28.66329,117.3991,46.51719,116.6392,70.83104,104.9026
47.05144,76.66056,43.26696,31.30672,134.626,74.83442,266.3603,51.64116,176.3823,33.66286,53.75381,28.2072,113.1609,45.64156,115.8676,70.03755,99.36164
45.9033,74.66983,42.83236,31.14904,133.6186,74.61519,283.4621,50.85892,172.6558,33.41325,53.18958,27.7287,109.4177,44.82662,114.7871,69.32814,94.36446
44.80546,72.04826,42.32177,30.96703,132.5028,74.26403,298.8775,50.24759,169.4161,33.03996,52.84652,27.34313,106.2081,43.96675,113.9838,68.75583,90.24208
43.8345,68.84314,41.54754,30.74645,131.3382,73.66916,312.1279,49.43836,166.9113,32.73238,52.29925,27.03573,102.9465,43.15388,112.7285,68.325,87.08776
42.99827,65.1655,40.7339,30.63994,130.356,73.13808,320.7526,48.97492,164.4122,32.2841,51.71748,26.6636,100.2664,42.48098,111.4755,68.00966,84.63206
41.84529,61.54336,39.98954,30.57248,129.283,72.46091,324.8173,48.61818,162.6847,31.82842,51.267,26.39232,98.38022,42.07642,110.297,67.67757,83.06092
41.15577,58.195,39.08752,30.52674,128.0025,71.83494,324.3277,48.61175,161.1463,31.41616,50.54292,26.25817,96.72083,41.65757,109.4932,67.21191,82.00948
40.62458,55.4144,38.48151,30.50894,126.7631,71.18987,319.2135,48.44131,159.7446,31.04906,49.96311,26.1066,95.5183,41.58556,108.6422,66.7795,81.5178
40.24195,53.14848,37.7918,30.33083,125.7475,70.69669,310.6142,48.19292,158.4673,30.64106,49.4781,25.87803,94.14923,41.64809,107.5235,66.16348,81.51379
40.09595,51.34959,37.36497,30.25554,124.5105,70.30234,298.9284,47.9282,157.3131,30.34668,49.14713,26.02828,93.04375,41.86979,106.7708,65.39371,81.71567
40.08971,49.85265,36.88277,30.15676,123.4859,70.02156,285.834,47.65941,156.1505,29.93628,48.94356,26.12074,91.42398,42.20985,105.9212,64.30528,82.02184
40.16565,48.33846,36.2323,30.0578,122.2492,69.97649,270.4004,47.10415,154.6502,29.49977,48.75031,26.22402,89.73842,42.50597,104.8371,63.03003,82.33417
40.27295,47.23038,35.62218,29.98558,121.0986,69.88743,254.5769,46.54932,152.9738,28.90451,48.55268,26.30585,87.84161,42.89419,104.0292,61.68009,82.78629
40.27584,46.29807,34.94186,29.85792,120.1051,69.81965,240.114,45.95697,151.6882,28.30026,48.26409,26.61349,85.77354,43.12923,103.3746,60.29911,83.2715
40.3533,45.33521,34.24126,29.90335,119.2899,69.57539,225.788,45.38398,150.1087,27.68398,47.89507,27.15278,83.87189,43.30258,102.72,58.90019,84.03207
39.90576,44.53378,33.65221,29.85376,118.3021,69.19827,213.2215,45.0006,148.8808,27.14391,47.55878,28.02159,82.13429,43.28554,102.613,57.54051,85.11019
39.52253,43.80162,33.15967,29.80949,117.3231,68.56739,201.8711,44.63426,147.9666,26.59983,47.30801,29.23272,80.48491,42.98421,102.7493,56.17533,86.5988
39.328,43.36926,32.88755,29.75744,116.4879,67.56918,192.425,44.06157,146.9803,26.03771,47.14829,30.97451,79.19801,42.36539,102.5723,54.95034,88.74062
38.97767,42.86472,32.53145,29.55854,115.5136,66.23972,183.8478,43.55033,146.0505,25.45334,47.19203,33.19841,78.30217,41.49165,101.967,53.92018,91.18221
38.9377,42.3205,32.31503,29.37653,114.8256,64.79563,176.788,43.28735,145.233,25.11662,47.48199,36.15587,77.83188,40.46082,101.8851,53.11662,94.06154
38.84604,41.60388,32.00063,29.18514,113.7445,63.26,171.3198,42.98033,144.1276,24.92138,47.9369,39.04773,77.47444,39.37792,101.3867,52.37794,96.8148
38.8927,40.80191,31.70086,29.02067,112.6682,61.83617,166.8625,42.52485,143.1031,24.758,48.25942,42.06635,77.26706,38.19887,100.6763,51.83966,99.1864
39.03972,40.29945,31.44433,28.94446,111.7232,60.4868,163.7199,42.17861,142.3501,24.58241,48.5097,44.94244,77.06558,37.21374,99.8954,51.44849,100.6536
39.08849,39.68511,31.11783,28.72479,110.8639,59.30138,161.5326,41.63929,142.0836,24.46704,48.52435,47.53866,76.44193,36.1758,99.24518,51.04794,100.6305
39.39025,39.17454,30.88235,28.57922,110.2291,58.283,160.4484,41.14022,142.2984,24.37493,48.41157,49.69248,75.61984,35.27119,98.34123,50.65475,99.53297
39.43625,38.62889,30.6142,28.36484,109.5585,57.41309,159.3895,40.81573,142.7075,24.12205,48.26442,51.16138,74.65678,34.51249,97.81664,50.32665,97.14383
39.56673,38.08182,30.42671,28.19836,108.8563,56.4898,159.1789,40.41303,143.3143,23.82163,48.03342,51.81086,73.75085,33.79208,97.02107,49.82608,93.71392
39.79207,37.74298,30.17578,28.02406,108.1378,55.59579,159.9012,40.01307,143.9342,23.47498,47.60407,51.81542,73.06635,33.02007,96.18211,49.038,89.15041
40.00423,37.3705,29.87839,27.84238,107.2632,54.8734,161.8895,39.70642,144.7146,23.19594,47.3275,51.39997,72.86336,32.43425,95.3201,48.27898,84.38542
40.51925,36.96804,29.64445,27.68744,106.5662,54.09077,165.5797,39.51637,145.2386,22.95629,47.12885,50.616,73.12088,31.95032,94.84575,47.42666,79.79986
40.74812,36.62268,29.37588,27.72776,105.8153,53.41326,169.9071,39.37948,145.2554,22.65303,46.82494,49.44866,73.77979,31.47087,94.32382,46.53678,75.57524
41.04582,36.1493,28.97658,27.63669,105.0294,52.79294,175.3695,39.24661,144.6648,22.37997,46.5386,48.36273,74.64389,31.03404,93.90738,45.61765,72.00739
41.44083,35.97425,28.54783,27.54595,104.3021,52.20554,180.6696,39.1089,143.474,22.31235,46.20756,47.32527,75.25993,30.70154,93.90277,44.88437,69.14571
41.66561,35.5589,28.05484,27.36388,103.6706,51.73199,186.0623,38.74612,141.737,22.33431,45.96328,46.20231,75.25754,30.33553,94.1492,44.29264,66.8541
41.9361,35.27846,27.70266,27.15943,103.009,51.29963,190.3166,38.38683,139.048,22.30021,45.92173,44.79792,75.05209,29.85918,94.63269,44.04669,65.05479
42.04552,34.9482,27.31589,26.92548,102.0313,50.79376,192.8037,37.92564,135.7242,22.15483,45.64487,43.03466,74.44037,29.58224,95.05681,44.08973,63.74626
42.30717,34.5469,26.98339,26.76247,100.8661,50.35088,193.1957,37.29905,131.9068,22.07117,45.32269,40.86309,73.30945,29.38548,95.59883,44.16991,62.55949
42.51877,34.24384,26.62645,26.59393,99.53377,49.99274,191.851,36.67181,127.9035,21.97708,44.82558,38.28672,71.67786,29.0839,95.9165,44.11104,61.12281
43.29195,33.961,26.30769,26.35672,98.40608,49.75804,188.7796,35.90939,123.9562,21.64358,44.08971,35.60888,69.63847,28.71439,96.28027,43.81957,60.03297
44.16927,33.64513,26.05563,26.35808,97.50218,49.18038,184.2849,35.2286,120.1119,21.16169,43.15211,32.9075,67.28116,28.36783,96.41699,43.2993,59.00256
44.80107,33.51363,25.75559,26.35177,96.67111,48.74545,177.8208,34.93129,116.5647,20.76632,41.90402,30.29986,64.75096,27.97267,96.61122,42.68657,57.90913
45.88068,33.1378,25.39187,26.24308,95.90447,48.33152,171.1593,34.8124,112.9754,20.36552,40.6269,28.09036,62.19744,27.66852,96.55872,41.99831,57.03607
47.22343,33.01757,25.00286,26.19732,95.12093,47.96461,164.2146,34.83295,109.6796,20.04932,39.45551,26.18241,59.83665,27.28032,96.81314,41.28865,56.35139
48.34975,32.72446,24.74606,26.17926,94.30656,47.59877,157.5694,34.82045,106.7934,19.75141,38.38428,24.55493,57.6411,26.93218,97.00241,40.56571,55.86842
49.37782,32.62225,24.5492,25.95226,93.48472,47.19687,151.4766,34.80114,103.5982,19.53558,37.39032,22.93278,55.68302,26.54331,97.11729,39.9509,55.41899
50.39648,32.47301,24.46033,25.77793,92.47773,46.85733,146.4991,34.65483,100.991,19.29457,36.50545,21.52334,53.94446,26.30243,96.63034,39.38411,55.17923
51.83561,32.20728,24.42908,25.59933,91.59608,46.60034,141.9601,34.38032,98.6804,19.02938,35.87502,20.31628,52.4273,26.09493,95.8358,38.7381,54.79786
52.99356,31.88587,24.48961,25.38428,90.42614,46.57445,137.9046,34.11333,96.69417,18.88642,35.32613,19.22629,50.96276,25.82902,94.58363,37.946,54.4339
54.57263,31.69258,24.4622,25.24968,89.39649,46.42115,134.099,33.75651,95.02161,18.62626,34.68174,18.41679,49.76039,25.53273,93.12856,37.08617,54.05516
56.20294,31.35604,24.30892,25.301,88.60635,45.99874,131.0634,33.34261,93.74333,18.33851,34.13622,17.80007,48.42595,25.30639,91.22133,36.29473,53.63749
58.65975,31.1417,24.05154,25.19397,87.96593,45.72522,127.5399,33.17327,92.89558,18.15971,33.66767,17.19197,47.16475,25.20225,89.36876,35.65465,53.15414
61.24603,30.72887,23.81864,25.15109,87.53632,45.37813,124.3147,32.92002,92.23973,17.94768,33.13801,16.88461,46.11509,25.0932,87.51355,35.19404,52.72522
64.48589,30.25621,23.47606,25.09668,87.12489,44.88889,121.2773,32.55972,91.82846,17.69708,32.67738,16.57396,45.34655,24.82345,85.54236,34.61093,52.27174
69.39481,29.92199,23.13482,25.0028,86.66351,44.40098,118.436,32.16731,92.10489,17.50165,32.09171,16.31693,44.69062,24.75799,83.58572,34.03423,51.84801
75.40455,29.83081,22.81773,24.83836,86.3743,44.00536,115.9597,31.83834,92.62381,17.36481,31.58313,15.96414,44.27507,24.73387,81.91507,33.40048,51.38587
82.90659,29.66159,22.58953,24.59684,85.76521,43.61407,114.2035,31.51189,93.80392,17.17058,31.01491,15.58383,44.06853,24.64749,79.94695,32.85382,50.91152
92.90875,29.43502,22.35102,24.3299,84.99764,43.32833,112.6783,31.29116,95.61182,17.01909,30.46643,15.37877,43.98625,24.72998,78.13165,32.255,50.47955
105.8389,29.18657,22.23768,24.20095,84.04314,43.18679,111.0952,31.07687,98.03496,17.01555,30.02391,15.21733,43.91728,24.79968,76.56396,31.72946,50.214
124.8385,29.0298,21.98586,24.16759,82.6619,42.74776,109.9273,30.82431,100.6607,16.94497,29.56124,15.19635,43.99997,24.95393,74.89563,31.3228,50.00518
152.2131,28.80771,21.63505,24.14212,81.44907,42.24749,109.3666,30.5214,102.7584,16.8224,29.14252,14.99698,43.97374,25.24342,73.10713,30.92956,49.97802
188.503,28.50407,21.31987,24.13306,80.42676,41.92399,108.9609,30.43817,104.2139,16.72345,28.83594,14.71876,43.88675,25.73101,71.51433,30.59042,50.27192
233.4973,28.0766,21.10781,24.07207,79.3426,41.34906,109.0352,30.14923,104.5776,16.71699,28.37304,14.52136,43.81516,26.15154,69.97437,30.4719,50.68134
286.0728,27.49815,20.79735,23.94105,78.49055,40.92125,109.3515,29.83581,103.6297,16.72194,27.92062,14.22314,43.76375,26.38525,68.1662,30.24581,51.25653
339.0046,27.19679,20.44346,23.79948,77.60633,40.66634,109.8575,29.65401,101.7027,16.648,27.50391,13.91645,43.59826,26.69997,66.58719,29.84335,51.95799
386.9084,26.9975,20.1869,23.77173,76.84818,40.31646,110.0902,29.59071,98.67921,16.49847,27.07151,13.62307,43.34831,27.05573,65.32304,29.34937,52.72682
424.165,26.79314,19.95952,23.63409,76.0781,39.97515,110.1573,29.55185,94.87807,16.43915,26.56877,13.33476,42.81586,27.33074,64.00781,29.08283,53.74397
445.8756,26.57513,19.82681,23.44911,75.24332,39.86088,109.5346,29.4602,91.02521,16.36784,26.25563,13.12998,41.96803,27.65017,62.93581,28.8824,54.75912
450.1462,26.49846,19.82393,23.23925,74.72307,39.64874,108.4263,29.18255,87.40863,16.25904,26.07383,12.84006,40.7896,27.79346,61.97107,28.83963,55.75082
438.2472,26.47432,19.77074,23.08925,73.94898,39.31086,107.0499,29.03017,84.30002,16.08563,25.94671,12.65115,39.48964,27.92085,61.21612,28.85839,56.72755
412.7982,26.39318,19.66273,22.93073,73.39293,38.90882,105.0988,28.72305,81.40085,16.03708,25.89367,12.28828,37.9408,28.0189,60.13965,28.68547,57.48314
377.4191,26.24649,19.54903,22.77554,72.84625,38.53405,102.881,28.46939,79.09106,15.96962,25.83416,11.94702,36.31972,27.95062,59.08526,28.58575,58.05161
337.5124,26.12633,19.53954,22.59186,72.06672,38.32881,100.5006,28.14622,77.17407,15.97437,25.68151,11.71805,34.79111,27.74677,58.01175,28.78253,58.30389
295.9637,25.86301,19.29671,22.44928,71.5612,38.07944,98.1518,27.84945,75.58846,15.84162,25.64507,11.62621,33.35465,27.50604,56.80663,29.12961,58.13905
253.5426,25.65058,19.06696,22.29987,70.81679,37.79115,96.00561,27.57764,74.00819,15.57684,25.68,11.56014,31.98428,27.23741,55.61087,29.57825,57.68928
215.4013,25.35205,18.90099,22.27361,70.26543,37.31333,94.11705,27.36781,72.10992,15.29519,25.6169,11.59414,30.95437,26.97153,54.3808,30.22488,56.9799
181.458,25.09417,18.80234,22.20853,69.56856,36.92586,92.59906,27.12478,70.25085,15.15343,25.54394,11.61623,30.19172,26.7177,53.22838,31.09911,56.24438
152.4125,24.7309,18.64104,22.07873,68.75587,36.70397,91.52202,26.99754,68.28125,14.95876,25.3974,11.52504,29.61864,26.42929,52.19625,32.13954,55.45686
128.6558,24.32432,18.48863,21.94052,68.29488,36.35027,90.74149,26.95506,66.20677,14.81102,25.06297,11.49432,28.96641,25.91275,51.4916,33.25927,54.64946
109.6806,23.98391,18.31877,21.911,67.74069,36.134,90.58229,27.07464,64.2446,14.71384,24.69725,11.41587,28.4372,25.21082,51.12887,34.34163,53.81519
94.68867,23.73248,18.01786,21.73283,67.11112,35.79403,90.25679,26.94352,62.27509,14.77274,24.17195,11.33721,27.75751,24.27695,50.51171,35.22734,52.84109
83.35398,23.52785,17.7723,21.53256,66.44406,35.64524,90.31698,26.8157,60.23292,14.74636,23.45579,11.12814,27.17113,23.16004,50.11966,36.16689,51.67622
74.50935,23.27396,17.6582,21.4712,65.71163,35.68242,90.46941,26.61736,58.34674,14.67061,22.64638,10.9174,26.50997,22.09115,49.97327,37.11733,50.42987
67.80062,23.15403,17.43129,21.4127,65.29137,35.50606,90.65079,26.35257,56.68812,14.28978,21.99007,10.74949,25.95942,21.11172,50.08329,38.10433,49.04313
62.52628,22.96332,17.29967,21.29717,64.60993,35.37947,90.63203,25.94465,55.05936,13.98316,21.41579,10.4882,25.32639,20.17742,49.89937,38.96443,47.72523
59.22767,22.77237,17.24816,21.21869,64.10091,35.13873,90.69311,25.5471,53.58905,13.69164,20.90401,10.34704,24.77702,19.39969,49.60174,39.57104,46.54036
56.75893,22.66078,17.17012,21.13845,63.16467,34.73167,90.33047,25.28775,52.54207,13.45969,20.52724,10.10213,24.3703,18.8261,49.28217,39.6757,45.52737
55.00687,22.42828,17.09365,20.98948,62.5097,34.37765,89.63271,25.24465,51.62022,13.27741,20.16362,9.930237,24.07529,18.3769,48.84221,39.50444,44.76735
53.52545,22.2144,17.08278,20.82308,61.7769,33.85631,88.59096,25.35965,50.77934,13.21518,19.80946,9.873472,23.68142,18.06356,48.50463,39.12739,44.16508
52.47616,21.99776,16.98284,20.67432,60.91633,33.40726,87.42769,25.30785,50.29252,13.16441,19.49176,9.875278,23.44759,17.86835,48.20103,38.50491,43.68516
51.44522,21.84597,16.88563,20.45988,60.19549,32.91896,86.3671,25.14928,49.88744,13.10986,19.16833,9.924589,23.05127,17.44453,47.84566,37.92824,43.15703
50.72421,21.55133,16.69331,20.32909,59.60461,32.63236,85.27812,24.86034,49.25175,13.0161,18.91783,9.867937,22.74333,17.16048,47.58873,37.49317,42.66823
49.92419,21.25211,16.51351,20.35785,58.91644,32.57261,84.28009,24.60434,48.83046,12.94003,18.60589,9.736347,22.48952,16.81866,47.72447,36.92125,42.24654
49.17576,21.08329,16.26284,20.36797,58.47781,32.53105,83.4336,24.39075,48.5556,12.70267,18.43044,9.618534,22.41994,16.47479,48.17453,36.39511,41.95922
48.30043,20.71938,15.95069,20.32505,57.84927,32.54546,82.72485,24.15991,48.24398,12.6494,18.18046,9.426321,22.21643,15.97945,48.31206,35.87424,41.53248
48.00196,20.45613,15.70411,20.276,57.37572,32.53539,82.15733,24.07882,48.27401,12.63844,17.9425,9.371532,22.05831,15.64018,48.68339,35.13971,41.18575
47.61724,20.23073,15.41416,20.12337,56.62328,32.35564,81.27627,24.02942,48.08594,12.52537,17.76398,9.210434,21.82678,15.35369,49.00631,34.17117,40.83028
47.07895,20.08673,15.33168,19.81669,56.16734,32.16381,80.05507,23.88889,47.80292,12.41224,17.55942,9.178926,21.52971,15.10081,49.25447,32.91169,40.42441
46.92889,20.0298,15.19941,19.62647,55.56805,31.79258,78.6091,23.72298,47.41646,12.26746,17.39608,9.160789,21.39966,15.09716,49.31944,31.52118,40.06645
46.89749,19.79706,15.15706,19.37361,54.89099,31.52144,76.90187,23.38781,47.30208,12.1161,17.19305,9.190416,21.32397,15.06727,49.19799,30.13049,39.59796
46.92075,19.63231,15.07824,19.22429,54.32246,31.20803,75.11715,22.97397,47.14779,12.00092,17.15091,9.092064,21.21157,14.79524,49.01004,28.87639,39.31784
47.17645,19.53806,14.95811,19.20586,53.88151,30.89178,73.00667,22.50737,47.111,11.81242,17.19007,9.017662,21.45112,14.8425,48.67752,27.71278,39.24285
47.48476,19.46027,14.9148,19.17386,53.30453,30.68707,71.10511,22.25397,47.10331,11.74529,17.06331,8.834204,22.05399,14.57577,48.40333,26.61711,39.14004
47.87957,19.3629,14.83511,19.05518,52.78938,30.26196,69.48447,22.04296,47.24958,11.67943,17.05361,8.717283,22.97459,14.37111,47.88577,25.68211,39.03689
48.47378,19.11841,14.75619,18.87645,52.28863,29.92854,68.48276,21.91967,47.38662,11.72988,16.92574,8.580666,24.35456,14.06888,47.26844,24.86338,38.76508
49.55062,18.83622,14.52708,18.76715,51.69948,29.7151,68.11563,21.83389,47.79095,11.77332,16.84529,8.546532,25.73993,13.88338,46.82058,24.41026,38.61708
50.41106,18.54646,14.33904,18.57764,50.95377,29.55124,68.35998,21.72802,47.98052,11.52462,16.82007,8.504398,26.82906,13.70852,46.17862,24.1005,38.36547
51.42236,18.19995,14.1799,18.31761,50.40035,29.27776,69.04524,21.71045,48.19749,11.46884,16.68464,8.538332,27.68791,13.5914,45.33116,23.63529,38.02615
52.67937,17.98073,14.03477,18.2216,49.83376,29.08265,69.78043,21.74932,48.34121,11.27794,16.54677,8.52055,28.51448,13.57993,44.35007,23.23318,37.62084
53.67337,17.70977,13.93694,18.07899,49.2659,29.06594,70.3979,21.81219,48.46003,11.24373,16.44838,8.540918,29.12824,13.5485,43.38485,22.93543,37.32499
54.70521,17.62211,13.76768,18.05143,48.84574,28.98983,70.65006,21.79009,48.45913,11.12925,16.37572,8.402426,29.5392,13.5204,42.58175,22.53928,37.30657
55.93967,17.59349,13.8248,18.10923,48.50006,28.79641,70.15761,21.80788,48.27776,10.9447,16.15529,8.304663,29.72819,13.56415,41.91952,22.22155,37.3149
57.09141,17.40204,13.84573,18.07336,47.92602,28.52125,68.79446,21.86824,47.69041,10.84899,15.73502,8.186579,29.48523,13.37916,41.26756,22.05089,37.30557
58.44881,17.29613,13.91296,17.97891,47.5091,28.21867,66.7302,21.66468,46.86094,10.72424,15.5265,8.02533,28.9714,13.21702,40.53303,21.7679,37.18974
60.30965,17.20951,13.89969,17.9083,46.98387,27.84522,64.38568,21.3436,45.91844,10.61262,15.32651,7.966503,28.46597,13.03685,39.89217,21.52694,36.85383
62.52384,17.22805,13.84503,17.78514,46.34013,27.59105,61.81275,21.02947,45.04506,10.53926,15.2177,7.943771,27.70059,12.84505,39.27502,21.49126,36.57096
64.87007,17.19239,13.65796,17.64706,45.5397,27.29678,59.18945,20.76094,44.1531,10.36385,15.09581,7.963242,26.91105,12.76525,38.47872,21.28656,36.11432
67.41753,17.09626,13.55604,17.42889,44.95428,26.97578,56.73465,20.57073,43.70487,10.29626,14.99925,8.052601,26.10312,12.77081,37.65104,21.21759,35.61771
69.9974,17.1931,13.40849,17.24578,44.37891,26.65505,54.35725,20.38508,42.99025,10.0962,14.93269,8.079885,25.30339,12.74684,36.71581,21.22312,34.81249
72.6283,17.14083,13.23563,17.02224,43.80504,26.41303,52.20621,20.11202,42.29605,10.0499,14.87996,8.104836,24.60445,12.80997,35.72625,21.19256,34.02127
74.83287,17.12836,13.07808,16.86479,43.30407,26.17174,50.39928,19.88376,41.55199,9.987928,14.7616,8.018654,23.87684,12.84817,34.86747,21.1276,33.58543
76.90598,16.92679,13.05426,16.77224,42.77589,25.99223,48.68826,19.79895,40.80907,9.888981,14.39865,7.900421,23.0232,12.77956,33.89479,21.17262,33.29567
78.17733,16.60939,12.92856,16.67449,42.30273,25.93019,47.07538,19.74439,39.92737,9.714899,14.07439,7.761244,21.76961,12.66328,33.00439,21.18041,33.49034
79.09708,16.40627,12.83099,16.50809,42.09538,25.72519,45.57494,19.59085,38.94973,9.584295,13.91019,7.447039,20.37352,12.4266,32.11221,20.96907,33.77151
79.85885,16.01251,12.68296,16.55746,41.7244,25.39815,44.2612,19.52944,37.98581,9.476345,13.83178,7.38958,18.91936,12.24053,31.36869,20.87008,34.19313
80.00867,15.84127,12.60539,16.41782,41.3455,25.06179,43.09103,19.52586,36.93263,9.475918,13.78441,7.421164,17.83088,12.11453,30.83011,20.69698,34.9482
80.23985,15.56555,12.4016,16.36135,40.78683,24.70059,41.81467,19.66345,36.11477,9.192265,13.80973,7.577551,16.91613,12.08869,30.25048,20.4227,35.58078
79.97934,15.30946,12.35438,16.28867,40.37537,24.48604,40.55022,19.72036,35.52951,8.951036,13.7845,7.684744,16.09086,12.02304,29.69106,20.26974,36.20599
80.12814,15.05313,12.2102,16.09626,39.88707,24.29676,39.26157,19.76343,34.67418,8.812475,13.72432,7.709248,15.4661,11.91827,28.96031,20.22865,36.44931
80.21479,14.76172,12.06058,15.96079,39.3036,24.15585,37.94437,19.53544,34.05243,8.810831,13.56628,7.656881,15.02403,11.85169,28.25011,20.10269,36.83864
80.91386,14.53907,11.95727,15.83386,38.79227,24.12048,36.74222,19.31192,33.57576,8.912365,13.25757,7.54611,14.78207,11.78567,27.44399,19.98349,37.05806
81.86594,14.39573,11.96402,15.68082,38.32189,24.18222,35.74078,19.14704,33.42279,8.982347,12.92435,7.367987,14.71772,11.69213,26.53705,19.88055,37.16389
83.06207,14.41925,11.91177,15.49925,37.87874,24.13336,34.64584,18.86548,33.19157,9.036221,12.49218,7.261732,14.31907,11.62426,25.93924,19.59755,37.22192
85.35784,14.51427,11.88895,15.29974,37.40999,23.9169,33.67303,18.67646,33.14164,9.047947,12.19358,6.950327,13.9697,11.53579,25.37563,19.2751,37.06545
88.39478,14.37498,11.87178,15.34259,36.88091,23.62025,33.05862,18.59285,33.15143,8.973269,12.02134,6.986809,13.72891,11.59363,25.12706,19.21101,36.7627
92.76147,14.51114,11.87562,15.17182,36.26653,23.25207,32.55196,18.49356,32.99287,8.963863,11.87525,7.034094,13.58988,11.86033,24.90226,19.0462,36.2788
100.2734,14.50776,11.85744,15.05002,35.77206,23.00127,32.08611,18.6239,32.76459,8.772379,11.79655,7.029419,13.47052,12.03191,24.5424,18.82659,35.57245
111.2732,14.33455,11.85263,14.84068,35.30557,22.79952,31.55483,18.7155,32.15974,8.724838,11.56885,6.900511,13.26125,12.03922,24.11996,18.58706,34.87481
129.5123,14.14109,11.69196,14.61237,34.81297,22.75673,31.01699,18.77911,31.42923,8.594997,11.43125,6.843292,13.10607,11.84025,23.64569,18.39837,34.20657
