EL1: Electronic Ladder,A1: 4WkFrozen,B1: 8WkFrozen,C1: 12WkFrozen,D1: 16WkFrozen,E1: 20WkFrozen,F1: 24WkFrozen,G1: 28WkFrozen,H1: 32WkFrozen,A2: 36WkFrozen,B2: 40WkFrozen,C2: 44WkFrozen,D2: 48WkFrozen,E2: 52WkFrozen
74.50935,59.04757,34.85619,56.65826,34.48318,153.8696,30.58681,35.3315,100.8392,34.69671,15.11852,39.85104,47.93695,34.45476
67.80062,58.8686,34.43496,56.10735,34.20207,153.8628,30.34912,34.8583,100.9246,34.29039,15.01504,39.76709,47.3572,34.15556
62.52628,58.65923,34.15121,55.33603,33.83442,153.8084,30.023,34.34725,100.6834,33.88527,14.91665,39.7496,46.66925,33.93367
59.22767,58.19447,33.65097,54.52929,33.23228,153.7721,29.65216,33.90978,100.2286,33.31202,14.93418,39.6996,46.08637,33.68212
56.75893,57.73875,33.13271,53.79271,32.52734,153.6848,29.4376,33.4887,99.9767,32.88031,14.88188,39.63215,45.52096,33.38334
55.00687,57.15574,32.46717,53.02044,32.01122,153.6588,29.28152,33.04696,99.69917,32.29736,14.83077,39.54168,45.01997,33.14624
53.52545,56.80785,31.92238,52.41788,31.49809,154.0102,29.23864,32.70669,99.4469,31.72506,14.66155,39.44263,44.62631,32.78462
52.47616,56.34446,31.36946,51.67953,30.97161,154.0797,29.13972,32.36488,99.14146,31.17123,14.56084,39.36237,44.26416,32.51734
51.44522,55.88351,30.84407,51.06421,30.45193,154.2025,28.90331,32.16372,98.72429,30.61906,14.41351,39.30938,43.79243,32.18915
50.72421,55.36866,30.33494,50.32595,29.94325,154.6306,28.65777,32.00938,98.39104,30.0585,14.23371,39.02362,43.29917,31.70288
49.92419,54.84714,29.8913,49.81602,29.61544,154.8884,28.31129,31.77309,98.19006,29.51014,14.02165,38.83797,42.82519,31.39542
49.17576,54.58112,29.44919,49.28114,29.36187,154.9996,28.06326,31.38203,98.06522,29.05891,13.83143,38.7505,42.29634,31.07151
48.30043,54.27187,29.04474,48.70829,28.97756,154.8838,27.699,31.10039,97.6772,28.58567,13.54613,38.64561,41.50715,30.72526
48.00196,53.96088,28.55944,48.25404,28.51093,154.7952,27.35518,30.81679,97.6201,28.14356,13.25666,38.58839,40.81143,30.40907
47.61724,53.52894,28.05433,47.84362,28.049,154.8298,27.13618,30.45488,97.67055,27.78175,13.06104,38.57958,40.01003,30.11262
47.07895,53.16286,27.63802,47.22524,27.60249,154.6232,27.06135,30.07331,97.61363,27.37186,12.95433,38.56149,39.2335,29.71783
46.92889,52.92944,27.32129,46.49117,27.1071,154.4152,27.30158,29.59698,97.53476,27.03952,12.84027,38.57247,38.52923,29.36973
46.89749,52.67552,26.95857,45.74333,26.55752,153.7234,27.65206,29.19961,97.33174,26.6409,12.76083,38.48999,37.94067,28.99178
46.92075,52.27966,26.5962,45.0141,26.0976,153.3762,27.93289,28.81598,96.95535,26.33679,12.70491,38.28453,37.4512,28.69952
47.17645,51.79621,26.29132,44.19226,25.59616,153.1669,28.06771,28.45167,96.68941,26.05067,12.68088,38.00669,37.03116,28.30107
47.48476,51.35455,26.05118,43.4628,25.16402,152.7903,28.48333,28.04122,96.29247,25.67056,12.58746,37.8276,36.48154,27.95004
47.87957,51.05595,25.69965,42.77752,24.80328,152.5381,28.64914,27.73816,96.01698,25.18042,12.49845,37.65986,35.96171,27.64307
48.47378,50.65897,25.24826,42.07772,24.37625,152.2894,28.68371,27.54174,95.66003,24.67191,12.3107,37.52463,35.36808,27.34544
49.55062,50.39368,24.82221,41.43964,23.98523,152.1132,28.65026,27.3668,95.43253,24.25536,12.11134,37.33698,34.84542,27.02738
50.41106,49.93803,24.3356,40.81092,23.64041,152.0385,28.38735,27.14193,95.19266,23.8992,11.98076,37.1946,34.26702,26.75655
51.42236,49.6383,23.81946,40.13588,23.15348,151.9477,27.93199,26.81741,95.00629,23.4142,11.91771,37.14905,33.59873,26.46265
52.67937,49.24603,23.308,39.51873,22.81204,151.5875,27.53612,26.42774,94.85249,22.91645,11.77473,37.17284,33.10279,26.31689
53.67337,48.96306,22.92144,38.95706,22.40326,151.1331,26.89924,26.18626,94.69046,22.49267,11.77456,37.05517,32.93852,26.12083
54.70521,48.57792,22.60402,38.44538,22.11271,150.9265,26.18059,25.81303,94.45428,22.16011,11.77544,36.95531,32.54939,26.07421
55.93967,48.19987,22.3355,37.88622,21.75368,150.3891,25.52769,25.65334,94.21896,21.88766,11.75154,36.88383,32.12029,25.81432
57.09141,47.82505,22.11153,37.33427,21.37213,149.6653,25.21949,25.31953,93.81081,21.64429,11.67208,36.70687,31.50744,25.45564
58.44881,47.57415,21.74481,36.83273,21.11328,149.0267,24.60703,25.06382,93.44037,21.30706,11.53418,36.65759,30.91707,25.00001
60.30965,47.31353,21.29391,36.13737,20.78382,148.4407,24.32741,24.80277,93.11847,20.9427,11.42407,36.55538,30.20075,24.57123
62.52384,47.11777,21.01037,35.5634,20.50627,147.74,24.13814,24.56973,92.88347,20.72378,11.34151,36.4649,29.48722,24.1675
64.87007,46.75219,20.64181,34.90585,20.12836,147.1087,23.90455,24.1615,92.39278,20.53238,11.19805,36.30561,28.82287,23.75285
67.41753,46.42046,20.29292,34.26538,19.71129,146.7336,23.77744,23.84472,92.11548,20.21964,11.15135,36.19591,28.14322,23.44169
69.9974,46.05507,19.89515,33.55331,19.47669,145.9873,23.65906,23.61893,91.68491,19.97278,11.22836,36.08492,27.77149,23.17135
72.6283,45.74036,19.68065,32.8474,19.13674,145.4109,23.32803,23.43368,91.41628,19.59783,11.32917,35.89003,27.47518,22.88223
74.83287,45.34423,19.47279,32.12962,18.83425,144.7678,23.12121,23.29786,91.17586,19.13722,11.2854,35.78322,27.00854,22.59759
76.90598,44.8669,19.1915,31.52201,18.52635,144.0599,22.94601,23.14926,90.70976,18.88832,11.24212,35.68586,26.47767,22.19219
78.17733,44.36592,18.81008,31.05793,18.32982,143.1275,22.7326,22.82535,90.27203,18.61977,11.1728,35.50924,26.01681,21.78942
79.09708,43.98421,18.43625,30.46342,18.15369,142.2452,22.41719,22.50028,89.78238,18.29902,11.02025,35.5444,25.54309,21.32419
79.85885,43.5396,18.0547,29.79484,17.8908,141.3611,22.15964,22.23017,89.44449,18.05244,10.92625,35.43517,25.04828,21.0138
80.00867,43.08896,17.81592,29.26424,17.66157,140.4559,21.85819,22.00717,89.202,17.83381,10.65559,35.40545,24.60632,20.74578
80.23985,42.83883,17.46634,28.66081,17.35725,139.5144,21.62911,21.79971,88.73111,17.65887,10.38939,35.28457,24.18997,20.47865
79.97934,42.61157,17.26361,28.14331,17.19725,138.6011,21.51002,21.7231,88.44524,17.52198,10.25951,35.12463,23.7562,20.32005
80.12814,42.48783,16.93226,27.64446,17.08788,137.7299,21.3794,21.74303,88.12224,17.30039,10.23182,35.02383,23.43099,20.14662
80.21479,42.29987,16.66592,27.2585,16.84272,136.8404,21.42715,21.7291,87.87825,17.05795,10.02389,34.9052,22.9376,19.90432
80.91386,42.07027,16.44445,26.74789,16.49425,135.9327,21.50836,21.70716,87.44807,16.77729,9.91246,34.79531,22.48899,19.60813
81.86594,41.83236,16.09766,26.39888,16.25068,135.1565,21.85211,21.39512,86.81975,16.60651,9.842413,34.69495,21.9398,19.25565
83.06207,41.59555,15.87416,25.99774,16.12503,134.0216,21.96356,21.21365,86.20337,16.33365,9.729013,34.60261,21.50737,18.92817
85.35784,41.27223,15.73076,25.41516,15.98805,133.1365,21.99084,21.01678,85.65807,16.05536,9.690424,34.66029,21.07582,18.54514
88.39478,40.94881,15.52697,24.98193,15.86889,132.2636,21.84338,20.85909,85.07988,15.88944,9.658424,34.48049,20.58354,18.30116
92.76147,40.689,15.32822,24.52765,15.77193,131.2421,21.55258,20.60151,84.62755,15.64731,9.550207,34.40937,20.25168,18.16795
100.2734,40.57685,15.09947,23.96651,15.61446,130.1753,21.07363,20.30951,84.24284,15.53283,9.53581,34.27642,19.94683,18.13926
111.2732,40.16045,14.92712,23.41715,15.5614,128.8688,20.59074,20.07322,83.80588,15.39409,9.594101,34.12002,19.56428,18.03967
129.5123,39.77032,14.70937,22.94236,15.44704,127.6387,20.10282,19.87666,83.37335,15.18875,9.68359,33.94544,19.23351,17.94834
159.4942,39.31976,14.44434,22.55276,15.21236,126.3806,19.99574,19.61409,82.95819,15.12026,9.708942,33.80997,18.79531,17.7057
202.4525,38.84901,14.3077,22.16063,15.00777,124.9625,19.87819,19.40662,82.54233,15.00319,9.778803,33.6554,18.46365,17.52648
258.2606,38.36489,14.08241,21.88363,14.76714,123.7311,20.05573,19.13298,82.084,14.81102,9.757944,33.59682,18.04081,17.24968
319.0791,37.94681,13.92231,21.64341,14.54492,122.5159,19.92605,18.97303,81.6209,14.67907,9.580889,33.56149,17.5947,16.96495
380.6234,37.5367,13.68742,21.34624,14.40057,121.3378,19.87401,18.89798,81.04514,14.52551,9.526556,33.48922,17.25241,16.49998
434.3946,37.18433,13.53893,21.11465,14.26221,120.2862,19.83562,18.79744,80.32851,14.45325,9.374557,33.30514,16.91799,16.16994
474.1948,36.89625,13.32402,20.83404,14.08693,119.3057,19.63818,18.53534,79.78722,14.31712,9.244728,33.16887,16.63674,15.89145
496.6637,36.64291,13.24494,20.41506,13.84146,118.4021,19.39463,18.30293,79.16191,14.15431,9.054579,33.01813,16.36722,15.58912
499.2065,36.31711,13.21405,19.95466,13.58251,117.419,19.24027,18.18163,78.36987,13.94714,9.024891,32.93153,15.98758,15.25597
485.083,36.15261,13.16278,19.60876,13.39282,116.4734,18.97364,18.00211,77.7738,13.71714,8.962009,32.77784,15.65005,15.06804
460.3896,36.05569,13.09051,19.16794,13.31778,115.6195,18.83923,17.80697,77.1805,13.52208,8.91855,32.85421,15.3088,14.91992
427.2648,35.86839,13.00224,18.76476,13.27133,114.5617,18.6959,17.73592,76.84409,13.33214,8.798893,32.86959,14.99271,14.86771
391.7967,35.56207,12.70684,18.33121,13.10308,113.6384,18.55211,17.65906,76.46849,13.14688,8.704388,32.92603,14.67137,14.80886
351.8622,35.34397,12.45051,18.04954,12.96463,112.6933,18.31397,17.55436,76.03693,13.04212,8.651052,32.75751,14.46551,14.67816
313.5379,35.08489,12.1936,17.63568,12.95028,111.5266,18.22395,17.48169,75.4821,12.9858,8.662817,32.54541,14.40498,14.50027
275.9799,34.63,11.97456,17.22502,12.95888,110.5615,18.14582,17.26007,74.98521,12.99156,8.684092,32.36508,14.29655,14.23724
241.4358,34.24461,11.72926,16.98014,12.9145,109.7175,17.99166,17.01706,74.43306,12.94135,8.736925,32.15746,14.10568,14.05833
210.9331,33.95273,11.63165,16.71103,12.77401,108.8871,18.00797,16.8619,73.62749,12.88514,8.728907,31.92899,14.07254,13.69626
184.3872,33.65184,11.62894,16.55885,12.62998,108.2152,18.02043,16.77891,72.9769,12.90393,8.89238,31.7597,13.88524,13.41505
161.9705,33.3999,11.52746,16.45754,12.53592,107.446,17.95642,16.69598,72.37274,12.88965,8.996595,31.72184,13.72367,13.25131
143.8161,33.20354,11.53257,16.17046,12.52179,106.6652,17.97437,16.67514,71.63948,12.87528,9.090269,31.77882,13.4318,13.1116
128.2083,32.90261,11.45371,15.99172,12.33918,105.7555,18.01164,16.64032,71.17392,12.76928,9.092953,31.69486,13.19519,12.92283
116.2876,32.71677,11.20432,15.75636,12.14804,104.7868,17.95502,16.60321,70.48799,12.69065,9.141596,31.62783,13.10027,12.80704
106.7961,32.47463,11.10178,15.63857,11.94785,103.9028,17.94379,16.43743,69.9225,12.55341,9.254173,31.53007,12.95163,12.56226
100.4204,32.21562,10.95192,15.36042,11.79833,103.0664,17.91658,16.2299,69.57916,12.49986,9.329617,31.56075,12.82375,12.37487
95.38192,31.90058,10.7011,15.08289,11.7335,102.225,17.8402,16.00359,69.0938,12.45211,9.261314,31.49837,12.69841,12.10803
93.35226,31.64942,10.53416,14.79473,11.61331,101.5761,17.80766,15.7686,68.63409,12.3788,9.211374,31.49734,12.63535,12.00381
92.64267,31.4635,10.51106,14.50183,11.47509,100.9815,17.81042,15.66217,67.98534,12.39219,9.132154,31.34578,12.67544,11.84118
94.22371,31.30335,10.49194,14.27159,11.54856,100.3766,17.67993,15.63457,67.39618,12.37653,9.044907,31.25491,12.45615,11.69214
96.90433,31.18008,10.46421,14.04651,11.66357,99.95781,17.56898,15.65835,66.73019,12.32955,9.047455,31.18766,12.21049,11.59039
102.3827,31.09983,10.50628,13.85276,11.82132,99.56065,17.53222,15.6267,65.95258,12.21505,8.914616,30.99865,11.93972,11.50188
110.2861,31.04474,10.4754,13.72216,11.83436,99.16393,17.38413,15.43126,65.4102,12.08542,8.835621,30.81062,11.84512,11.41709
122.4735,30.9637,10.30901,13.54286,11.84561,98.71502,17.31752,15.26737,64.77271,11.91756,8.756842,30.70295,11.79998,11.35399
141.3798,30.8222,10.17058,13.38674,11.80888,98.49481,17.26681,15.06959,64.34138,11.81916,8.786266,30.72375,11.61806,11.22355
170.7986,30.67437,10.01992,13.18653,11.66983,98.15485,17.18285,15.05429,63.88951,11.70252,8.859152,30.76442,11.45966,11.12093
210.9362,30.38421,9.737894,12.97991,11.55168,97.7215,17.195,14.99223,63.39007,11.78041,8.898499,30.61857,11.40109,11.01098
259.3776,29.97026,9.608484,12.83412,11.44273,97.34245,17.08229,15.01082,62.82979,11.67713,9.02527,30.69494,11.27635,10.99983
308.4174,29.73367,9.560341,12.69722,11.34025,96.90152,17.01789,15.09327,62.1613,11.70206,9.05093,30.67124,11.20221,11.04104
355.5263,29.53967,9.429144,12.60613,11.19401,96.53474,16.99006,15.04817,61.48587,11.66,9.040838,30.6653,10.97116,10.96626
393.5872,29.37626,9.446136,12.47441,11.07981,95.86905,17.00143,15.04951,60.88861,11.71769,9.202887,30.48581,10.79371,10.94094
419.0917,29.30814,9.365475,12.39283,10.89903,95.22814,16.94035,14.92751,60.19699,11.75302,9.240698,30.29931,10.78076,10.81163
428.2565,29.21266,9.217354,12.23127,10.81211,94.78267,16.88068,14.76876,59.76048,11.82335,9.36903,30.19505,10.84108,10.74293
422.171,29.06711,9.102755,12.02297,10.79262,94.34335,16.86025,14.76066,59.35277,11.76773,9.308901,30.18345,10.86584,10.66474
403.9083,28.95908,8.974215,11.82299,10.74516,94.14661,16.82201,14.71279,59.06845,11.81154,9.249807,30.15932,10.89533,10.60427
378.5743,28.73102,8.861908,11.6465,10.63923,93.78717,16.75388,14.70855,58.62913,11.75331,9.151905,30.07605,10.85008,10.46551
349.6916,28.44908,8.713152,11.43862,10.56847,93.53776,16.75469,14.64651,58.14704,11.7308,9.038982,29.93356,10.78957,10.38182
318.0304,28.13248,8.553862,11.36431,10.63876,93.55134,16.70117,14.63914,57.56956,11.44115,8.89852,30.03204,10.64431,10.27574
283.594,27.9854,8.428663,11.29875,10.61864,93.38881,16.74579,14.67805,56.99297,11.30307,8.681046,30.07075,10.60598,10.226
251.2514,27.75185,8.27137,11.24096,10.54211,93.23965,16.8835,14.47518,56.4477,11.23082,8.575672,30.03519,10.46325,10.14213
219.5008,27.57268,8.212511,11.20843,10.53572,92.68359,16.98192,14.34676,55.74771,11.39734,8.660509,29.86414,10.34151,10.13091
189.4948,27.60709,8.132969,11.16192,10.5969,92.40489,16.98019,14.19501,55.13874,11.52221,8.804779,29.82691,10.24832,10.04327
161.8502,27.48037,8.06996,11.09013,10.69255,92.17951,17.07728,14.0191,54.71115,11.62206,8.897739,29.75948,10.19809,10.05442
137.637,27.38183,8.096333,10.95569,10.81097,91.883,16.98621,13.96369,54.26365,11.76123,8.835367,29.76917,10.19119,10.13047
116.0849,27.22125,8.120941,10.91268,10.82402,91.5017,16.94611,13.8496,53.88781,11.84507,8.755636,29.66721,10.18395,10.2275
97.27939,26.95566,8.065968,10.79691,10.7396,91.1962,16.79263,13.78859,53.44778,11.72371,8.629232,29.59963,10.09843,10.29589
82.55047,26.76201,8.03541,10.62833,10.4988,90.57536,16.71169,13.71403,52.81498,11.58566,8.54738,29.52875,10.08686,10.38995
70.45276,26.59661,7.87438,10.41259,10.32438,89.90604,16.65851,13.62278,52.12069,11.37437,8.483644,29.56124,10.08895,10.37876
60.37433,26.47059,7.622728,10.24884,10.19452,89.00767,16.57918,13.62066,51.41806,11.17487,8.449593,29.50177,10.05046,10.34561
52.84796,26.13019,7.359406,10.05407,10.07216,88.33128,16.4746,13.51144,50.7561,11.02429,8.420053,29.45084,9.937273,10.16187
46.54646,25.81775,7.14329,9.952807,10.01961,87.65983,16.48524,13.39848,50.13736,10.95245,8.391201,29.42651,9.898762,10.02964
41.43076,25.62909,7.075543,9.7445,10.06568,87.09056,16.42538,13.30313,49.74103,10.81586,8.445854,29.43173,9.82799,9.852793
37.51205,25.44723,7.024596,9.680421,10.07566,86.58725,16.4803,13.23901,49.37922,10.82427,8.534317,29.37599,9.819384,9.824364
34.6571,25.25987,7.046436,9.675515,10.11206,86.2254,16.43019,13.24434,49.11209,10.87009,8.663486,29.30046,9.828571,9.843505
32.13435,25.08337,7.123934,9.739003,10.15813,85.76205,16.50058,13.25394,48.71155,10.74649,8.81785,29.21865,9.810669,9.816935
30.0269,24.8917,7.155019,9.739238,10.16711,85.39835,16.44295,13.20568,48.43232,10.63171,8.897318,29.12141,9.791077,9.959959
28.46075,24.77858,7.247381,9.755799,10.01895,84.71097,16.46157,13.12216,47.97679,10.67881,8.95273,28.97881,9.802687,10.11168
26.90372,24.75517,7.372805,9.602992,9.963503,84.0809,16.36215,12.9185,47.45489,10.69709,8.992615,28.94091,9.780823,10.11785
25.56643,24.62104,7.330951,9.552046,9.854628,83.38546,16.28487,12.70555,46.84974,10.71732,9.084986,28.87593,9.745121,10.05839
24.37341,24.32965,7.290622,9.307981,9.764669,82.72488,16.16527,12.68642,46.18689,10.58551,8.914299,28.88047,9.744476,9.911102
23.58046,24.03115,7.241048,9.079304,9.648809,81.83997,16.18279,12.42064,45.70647,10.5916,8.720449,28.88702,9.720894,9.877417
22.75212,23.982,7.225582,8.859641,9.498106,80.92022,16.07004,12.27104,45.18432,10.51764,8.568718,28.83513,9.741758,9.829145
22.14318,23.90397,7.129871,8.739225,9.358896,79.78565,16.18174,12.19488,44.84098,10.56935,8.464344,28.79148,9.728369,9.920519
21.61739,23.73611,7.007481,8.556051,9.198528,78.54609,16.1426,12.16946,44.44938,10.42855,8.39217,28.60831,9.654629,9.926863
20.96795,23.58362,6.876519,8.388034,9.175396,77.18169,16.23584,12.16478,43.76789,10.18171,8.315382,28.45743,9.559093,9.958992
20.34533,23.45313,6.796812,8.375036,9.130634,75.80406,16.15442,12.15315,43.36451,10.05471,8.262138,28.2792,9.330074,10.05433
19.55369,23.29356,6.744652,8.328824,9.043446,74.54962,16.00868,12.20081,42.97041,10.02032,8.24349,28.21329,9.215034,10.00403
18.72646,23.20035,6.698744,8.285792,9.10018,73.45333,15.82455,12.25519,42.58933,9.953803,8.132223,28.11899,9.119444,9.813442
18.06227,22.94911,6.559282,8.250875,8.892351,72.35204,15.60239,12.13511,42.10606,9.854934,8.241253,28.14476,9.053959,9.62079
17.34932,22.73766,6.466933,8.126046,8.74609,71.30797,15.3699,12.05675,41.61528,9.6643,8.137449,28.04631,9.043915,9.389005
16.862,22.62271,6.400066,8.166195,8.605381,70.23743,15.18182,11.77464,41.18742,9.557824,8.039728,28.03652,8.941584,9.246505
16.39036,22.65751,6.23741,8.126877,8.539646,69.39458,15.0435,11.7524,40.87328,9.462258,7.923372,27.86975,8.906216,9.109972
15.86924,22.51353,6.119915,8.068148,8.502459,68.33289,15.04608,11.66466,40.63438,9.532969,7.882425,27.59986,8.812084,8.905029
15.43531,22.4133,5.961913,7.933713,8.471495,67.07784,15.02703,11.64237,40.16671,9.342452,7.798901,27.37438,8.743898,8.777534
15.2607,22.26902,5.828808,7.872189,8.53422,65.85341,15.15541,11.57066,39.56475,9.211448,7.775461,27.21889,8.613695,8.744473
15.06444,22.16292,5.784714,7.81503,8.525908,64.61884,15.12711,11.44909,39.09523,9.229857,7.801762,27.07702,8.408363,8.656447
14.83599,21.92981,5.771305,7.634078,8.535847,63.2634,14.95934,11.42796,38.66586,9.266175,7.746506,26.86123,8.389397,8.694308
14.61701,21.75066,5.768898,7.514906,8.525923,62.08038,14.89087,11.34832,38.26814,9.252788,7.567196,26.61773,8.297892,8.699356
14.32147,21.51901,5.807101,7.394838,8.251261,60.85709,14.61818,11.10491,37.77713,9.155446,7.533396,26.65059,8.346033,8.760168
13.9205,21.38283,5.806239,7.309875,8.049299,59.45961,14.50407,11.0131,37.42114,9.085196,7.376648,26.45618,8.291042,8.743525
13.43469,21.29402,5.72724,7.332356,7.891284,58.33099,14.40843,10.99047,37.11955,8.998771,7.299654,26.36007,8.125933,8.729347
13.04265,20.98309,5.701191,7.364058,7.687342,57.27731,14.18504,11.08752,36.8345,9.051696,7.244215,26.10649,8.14587,8.718283
12.63771,20.71678,5.684032,7.28287,7.629717,56.22159,14.00917,11.08586,36.58458,9.126979,7.215309,25.87133,8.207829,8.505929
12.33934,20.6032,5.522226,7.208889,7.514276,55.25149,13.91912,11.0999,36.3611,9.04843,7.157825,25.83934,8.186005,8.438407
12.20116,20.47344,5.391515,7.13932,7.413073,54.52963,13.89038,10.8966,35.87756,8.967921,7.20167,25.7926,8.0259,8.266835
11.92788,20.31899,5.234591,7.020448,7.302413,53.82444,13.82986,10.66608,35.32109,8.899173,7.296679,25.70287,7.913487,8.156578
11.69658,20.23835,5.118369,6.923609,7.245116,52.96918,13.799,10.53619,34.82006,8.827237,7.35462,25.58866,7.817717,8.083717
11.36579,20.12039,4.994797,6.794247,7.193103,52.33943,13.87894,10.19047,34.26621,8.614594,7.39534,25.57489,7.681197,7.904613
10.9402,19.97965,4.951978,6.719739,7.169829,51.67394,13.92368,9.947282,33.76864,8.395896,7.383909,25.6134,7.594181,7.748541
10.75631,20.01705,4.979291,6.639788,7.153697,50.76026,14.06538,9.887063,33.48146,8.217027,7.384422,25.36449,7.309248,7.631413
10.48614,19.92547,4.954013,6.613742,7.188167,49.93563,14.10115,9.783881,33.16117,7.985103,7.336731,25.15714,7.247129,7.573457
10.28107,19.60878,4.997637,6.611521,7.096608,48.9342,13.95327,9.734862,32.86714,7.884433,7.223457,24.90736,7.339099,7.515434
10.23685,19.5265,4.977777,6.436089,7.227615,48.04314,13.81501,9.689565,32.70773,7.832112,7.10618,24.58408,7.299072,7.531947
10.16339,19.50687,4.979684,6.293015,7.214974,47.21526,13.63584,9.68267,32.41927,7.733268,7.136322,24.3315,7.171727,7.657404
9.926272,19.42623,5.011208,6.108418,7.189339,46.4333,13.47555,9.640452,32.12584,7.705121,7.291533,24.01063,7.088535,7.750684
9.68505,19.31828,4.963016,5.99859,7.185805,45.47213,13.28413,9.753642,31.70494,7.629605,7.379866,23.85548,7.11345,7.863021
9.49529,19.24204,4.925893,5.953743,7.109038,44.60814,13.18172,9.842343,31.40707,7.613246,7.385616,23.7229,7.144166,7.751095
9.363746,18.98869,4.822082,5.838164,7.017672,44.04964,13.03639,9.739102,31.01674,7.534179,7.264915,23.55122,7.12475,7.555743
9.389474,18.86656,4.806365,5.767348,6.857234,43.44913,12.89834,9.684941,30.59902,7.523444,7.034334,23.4585,7.012301,7.311954
9.438195,18.90736,4.776039,5.732312,6.752427,42.75738,12.87423,9.708774,30.27555,7.419635,6.720823,23.35794,6.880613,7.214078
9.400531,18.87607,4.663389,5.715562,6.675452,42.10174,12.79498,9.522676,29.90588,7.29518,6.464857,23.43968,6.946055,7.124148
9.311664,18.74355,4.504505,5.671498,6.478116,41.50711,12.73673,9.430093,29.6128,7.220031,6.205175,23.46381,6.899081,7.041195
9.360101,18.67296,4.456971,5.63666,6.475827,41.11456,12.68826,9.254584,29.25358,7.168284,6.089808,23.41625,6.83591,7.084733
9.367885,18.66091,4.512354,5.504278,6.406776,40.75861,12.73469,9.112973,28.7193,7.055715,6.116304,23.17686,6.755208,7.157592
9.111299,18.55019,4.564286,5.47107,6.364436,40.35954,12.83141,9.113261,28.47206,7.127542,6.386093,22.91433,6.759329,7.134781
8.719924,18.44303,4.553584,5.631618,6.446157,39.78757,12.90804,9.19052,28.08308,7.092688,6.628252,22.70376,6.750443,7.066697
8.522365,18.22775,4.592152,5.666471,6.513036,39.23093,12.9462,9.197665,27.72667,7.171962,6.936674,22.50373,6.695202,6.87632
8.265935,18.05025,4.511184,5.663955,6.498989,38.73395,12.90627,9.108884,27.33805,7.256934,7.136793,22.25634,6.549709,6.77485
8.196654,18.03986,4.575576,5.687257,6.415426,38.08618,12.81515,9.025636,27.01511,7.419084,7.319477,22.20624,6.462101,6.688597
8.012654,17.86904,4.513796,5.753601,6.320411,37.41409,12.67354,8.982648,26.85588,7.568011,7.353874,22.24186,6.362298,6.757051
7.826961,17.84828,4.455078,5.882545,6.220673,36.75091,12.51636,8.856236,26.69165,7.571757,7.435598,22.26029,6.350261,6.86603
7.440206,17.52876,4.399757,5.88557,6.156589,36.10075,12.27962,8.819896,26.48204,7.49369,7.276506,22.26836,6.341668,6.916881
7.225717,17.22751,4.380195,5.838978,6.094002,35.77618,12.10196,8.694373,26.30918,7.380877,7.028212,22.21534,6.265664,6.870792
7.17373,17.09828,4.304107,5.687875,5.930199,35.47048,11.99825,8.708385,25.94759,7.225765,6.743305,22.05289,6.182877,6.755821
6.929011,16.91786,4.193215,5.578652,5.847013,35.08437,11.88511,8.650657,25.6766,7.129982,6.592924,21.92056,6.04661,6.639812
6.670002,16.78871,4.087188,5.41935,5.898924,34.62068,11.80814,8.578963,25.26322,7.000137,6.498102,21.67073,5.973495,6.545264
6.534923,16.69671,4.021021,5.16308,5.937618,34.0418,11.71544,8.537745,24.96527,7.013496,6.463171,21.40999,5.816714,6.545833
6.438015,16.64486,4.020771,5.041789,5.845026,33.46523,11.63864,8.478299,24.64826,6.952321,6.504131,21.1608,5.671919,6.526218
6.533257,16.55775,4.074313,5.044248,5.827649,32.90213,11.58367,8.430808,24.32978,6.942751,6.526064,21.08643,5.647763,6.410424
6.545789,16.38334,4.031948,4.930402,5.623957,32.37145,11.4831,8.36308,24.14735,6.971152,6.606459,20.91095,5.629279,6.382203
6.555316,16.36234,4.050089,4.907495,5.563842,31.95605,11.51845,8.375447,23.87285,6.895511,6.65658,20.70638,5.652992,6.335749
6.438367,16.15698,4.079203,4.788683,5.525224,31.66158,11.41955,8.456389,23.55101,6.755698,6.579309,20.59014,5.78865,6.306328
6.381869,16.03584,3.997332,4.755326,5.430049,31.53352,11.3185,8.478436,23.2314,6.671299,6.452877,20.54963,5.774071,6.187716
6.320765,15.92347,3.892174,4.704731,5.39156,31.46124,11.22059,8.563703,22.75093,6.634727,6.371914,20.49148,5.773149,6.09618
6.14119,15.8874,3.842239,4.635993,5.392284,31.28789,11.17791,8.502303,22.46402,6.535824,6.263128,20.26329,5.66376,6.096703
5.945993,15.81919,3.790434,4.589981,5.369851,30.97144,11.15874,8.439261,22.16335,6.507288,6.119431,20.16702,5.671732,6.215289
5.762953,15.78193,3.687284,4.569239,5.338909,30.61961,11.21363,8.442487,22.02712,6.57533,5.930878,20.10577,5.523104,6.316519
5.588173,15.66533,3.730209,4.646945,5.360994,30.15361,11.14502,8.302684,21.91248,6.549794,5.84178,20.21506,5.432801,6.320985
5.522785,15.50805,3.637615,4.709395,5.363245,29.65355,11.12024,8.063174,21.70446,6.493305,5.777182,20.26574,5.425395,6.236602
5.494606,15.35653,3.623862,4.545679,5.172023,29.22228,11.15462,7.838722,21.70494,6.443753,5.791801,20.2539,5.415025,6.225346
5.46798,15.36156,3.563141,4.483463,5.11614,28.97514,11.09299,7.728393,21.4599,6.311535,5.697853,20.09483,5.35712,6.091239
