EL1: Electronic Ladder,A1: 4WkFrozen_F_2,B1: 4WkFrozen_F_3,C1: 8WkFrozen_F_2,D1: 8WkFrozen_F_3,E1: 12WkFrozen_F_2,F1: 12WkFrozen_F_3,G1: 16WkFrozen_F_2,H1: 16WkFrozen_F_3,A2: 20WkFrozen_F_2,B2: 20WkFrozen_F_3,C2: 24WkFrozen_F_2,D2: 24WkFrozen_F_3,E2: 28WkFrozen_F_2,F2: 28WkFrozen_F_3,G2: 20WkDry_F_2
48.23606,138.4265,2.515942,126.1834,12.7925,128.8266,112.321,105.58,74.73061,52.09683,56.73902,113.0496,58.75513,124.8297,83.60604,8.475845
47.05144,139.008,2.576426,125.552,12.74656,128.3482,112.311,104.7596,73.03963,51.77127,56.09081,112.3384,58.11057,123.9307,82.46342,8.506788
45.9033,139.814,2.74976,125.0391,12.62316,127.8974,112.335,103.8598,71.13869,51.31391,55.4561,112.0474,57.5311,123.1472,81.36498,8.473619
44.80546,140.0543,2.791214,124.5665,12.4896,127.529,112.4277,103.1986,69.45822,51.03558,54.8717,112.0203,57.11227,122.3967,80.27996,8.37462
43.8345,140.12,2.817686,123.9782,12.35513,126.9636,112.6075,102.2155,67.78077,50.84066,54.38602,111.6073,56.72,121.4774,79.02418,8.331686
42.99827,140.1373,2.796875,123.2331,12.32043,126.5219,112.5857,101.4175,66.14261,50.80921,53.87737,110.8456,56.33681,120.6899,78.12578,8.188774
41.84529,140.2941,2.697727,122.2965,12.31083,126.179,112.4562,100.5465,64.604,51.00945,53.46099,109.4983,55.89114,119.9376,77.04938,8.159235
41.15577,140.131,2.776815,121.3819,12.3803,125.935,112.0473,99.74988,63.13223,51.30306,52.99239,107.6447,55.39317,119.3511,76.07496,8.040674
40.62458,139.6916,2.848631,120.5045,12.49625,125.641,111.7369,98.84912,61.73502,51.76737,52.7597,105.7109,54.82702,118.8627,75.28328,7.946119
40.24195,139.3081,2.834007,119.7558,12.69666,125.4389,111.5431,98.008,60.47528,51.79887,52.53271,103.6995,54.39447,118.3609,74.72256,7.87122
40.09595,139.0005,2.827047,119.0243,12.79119,125.4701,111.6134,97.18661,59.36395,51.51664,52.4907,101.6089,54.05975,118.3434,74.0568,7.940374
40.08971,138.7145,2.804396,118.2023,12.89001,125.3453,111.6728,96.62085,58.35794,50.83118,52.38029,99.69514,53.84026,118.62,73.43312,8.000593
40.16565,138.6091,2.866854,117.4936,12.96773,125.1971,111.5278,95.93802,57.41695,49.91456,52.2187,97.81808,53.51991,119.3468,72.96615,8.012716
40.27295,137.6582,2.914454,116.9973,12.9775,125.0023,111.4569,95.13345,56.475,48.56426,52.05267,95.9579,53.34471,120.4906,72.48331,7.949608
40.27584,136.8598,2.948933,116.6412,13.04172,124.8565,111.2734,94.25308,55.60759,47.09473,51.86187,94.19087,53.25163,122.3391,71.87398,7.882547
40.3533,136.1161,2.831326,115.9757,13.10187,124.6688,111.0733,93.50785,54.79187,45.75546,51.51993,92.37781,53.04576,124.628,71.45699,7.792152
39.90576,135.31,2.687481,115.2041,13.10238,124.3431,110.6989,92.71594,54.09533,44.60718,51.20462,90.50649,52.6628,127.6163,70.83611,7.785677
39.52253,134.6615,2.577421,114.3559,13.10713,124.0796,110.2872,91.99813,53.40118,43.45627,50.93659,88.87418,52.33126,131.044,70.35214,7.697525
39.328,134.3361,2.416433,113.7206,13.05884,123.8082,110.0107,91.16883,52.7825,42.45153,50.78382,87.04675,51.96152,134.5255,69.89607,7.711706
38.97767,134.0139,2.389755,113.0029,13.01044,123.4433,109.644,90.38123,52.17872,41.48466,50.58308,85.31236,51.69878,137.9121,69.59109,7.726294
38.9377,133.754,2.496161,112.3389,13.00164,123.1309,109.361,89.66924,51.58542,40.71021,50.54187,83.89964,51.25678,141.6231,69.27325,7.939987
38.84604,133.2178,2.635073,111.3837,12.97923,122.5205,109.0156,88.90772,50.89769,40.12568,50.29721,82.33657,50.64802,144.5832,68.69478,8.013994
38.8927,133.0847,2.807371,110.5122,12.97769,121.8361,108.6412,88.06054,50.33112,39.70613,50.06077,80.76818,50.10648,147.1161,68.10826,8.085678
39.03972,132.6107,3.044146,109.9908,13.01509,121.2265,108.5563,87.16053,49.83014,39.28603,49.79047,79.49933,49.82822,149.3129,67.4575,8.085367
39.08849,132.1292,3.133959,109.4648,13.13248,120.3653,108.2146,86.34991,49.16288,39.022,49.5192,78.51344,49.56699,151.2913,66.69502,8.217754
39.39025,131.7833,3.186815,108.7011,13.23303,119.7337,108.1995,85.61758,48.73309,38.83492,49.26692,77.60734,49.30642,153.4687,65.93647,8.182535
39.43625,131.4069,3.210968,108.1652,13.38402,119.1731,108.0345,84.87292,48.28451,38.66915,48.94108,76.85271,49.00673,155.7362,64.95531,8.222769
39.56673,130.9258,3.098089,107.4878,13.43164,118.5879,107.7744,84.11311,47.83473,38.43572,48.6256,76.18744,48.84058,158.2179,64.10265,8.246754
39.79207,130.8138,2.973618,106.8065,13.45353,118.029,107.2855,83.41019,47.27804,38.15456,48.23176,75.16257,48.67757,160.6497,63.3127,8.332937
40.00423,130.4931,2.973387,106.0426,13.39905,117.5,106.8855,82.72745,46.75647,38.29102,47.73185,74.28124,48.48911,163.3558,62.53832,8.301044
40.51925,130.2699,2.888794,105.2215,13.43947,116.8385,106.2597,81.91183,46.17043,38.65775,47.2574,73.43665,48.22045,165.8424,61.6539,8.353548
40.74812,129.7532,2.804811,104.3373,13.43843,116.3033,105.6517,81.04232,45.76593,39.18314,46.86988,72.36404,48.08073,167.551,60.54893,8.36307
41.04582,129.85,2.801712,103.2331,13.46685,115.6609,105.0591,80.18513,45.42216,39.67589,46.51255,71.37186,47.97876,168.1963,59.40033,8.311838
41.44083,129.5054,2.823626,102.3619,13.46598,115.0788,104.6167,79.33195,45.14082,40.23644,46.10054,70.52563,47.84025,168.0281,58.18806,8.194559
41.66561,128.8635,2.727516,101.6443,13.48786,114.2622,104.0955,78.50195,44.72984,40.58778,45.87415,69.75269,47.46742,166.8027,57.05148,8.089293
41.9361,128.3126,2.764212,100.7633,13.5793,113.6095,103.6483,77.66747,44.64724,40.69147,45.64549,69.0815,47.10351,164.5085,55.87073,7.923079
42.04552,127.5557,2.750996,100.1589,13.76492,112.8901,103.1855,76.74186,44.40411,40.47939,45.41892,68.23049,46.70892,161.0501,54.51268,7.912708
42.30717,126.7133,2.781248,99.36115,13.78887,112.018,102.7187,75.91951,44.31295,40.10421,45.19085,67.58012,46.16302,157.1347,53.362,7.872515
42.51877,126.2978,2.886972,98.54504,13.90437,111.0033,102.1792,75.18629,44.11877,39.59495,44.80376,66.78197,45.52493,152.6011,52.27204,7.795904
43.29195,125.8517,3.036673,97.81346,13.94284,109.9995,101.8522,74.44753,43.98571,39.35592,44.37388,66.04105,44.77303,148.0829,51.13939,7.726339
44.16927,125.8962,3.077507,96.97906,14.06276,109.0252,101.2712,73.75671,43.75136,39.20009,43.95344,65.45024,44.37403,143.5416,50.0121,7.693251
44.80107,125.7665,3.232874,96.05812,14.09927,108.2815,100.7508,73.04624,43.46265,39.22862,43.63892,64.83859,44.17649,139.1819,48.98426,7.742365
45.88068,126.0201,3.275917,94.96802,14.10955,107.385,100.1796,72.19122,42.92789,39.36929,43.11332,64.07533,43.87199,134.7165,48.01639,7.704191
47.22343,125.8671,3.253933,93.97742,13.9337,106.5985,99.64654,71.43454,42.39805,39.48394,42.69917,63.44611,43.45621,130.7595,47.19739,7.721951
48.34975,125.2764,3.084782,93.09056,13.77419,105.9231,98.99219,70.67802,41.78136,39.58914,42.47104,62.75642,43.12457,126.9742,46.4777,7.766682
49.37782,124.5736,2.920542,92.07237,13.6715,105.0973,98.26807,69.92974,41.15504,39.44088,42.22157,62.37238,42.92548,123.3132,45.86642,7.803371
50.39648,123.6346,2.784065,91.2816,13.62596,104.371,97.70759,69.24375,40.3457,39.12668,42.03354,61.69144,42.7885,120.0602,45.22331,7.847155
51.83561,122.6219,2.756308,90.37825,13.52487,103.5297,97.08199,68.48653,39.72583,38.83612,41.80685,61.09605,42.55199,117.1118,44.68151,7.928871
52.99356,121.5516,2.845398,89.61676,13.57214,102.5729,96.45556,67.87296,39.1603,38.53958,41.65812,60.4508,42.33256,114.1972,44.15122,7.983904
54.57263,120.7779,2.989985,88.79352,13.62278,101.565,95.69985,67.27821,38.75489,38.20857,41.51772,59.7723,42.03709,111.7353,43.53397,8.114779
56.20294,119.863,3.150644,87.85948,13.80137,100.8251,95.04498,66.76417,38.29108,37.99573,41.23793,59.31118,41.96877,109.4038,43.01315,8.17351
58.65975,118.8086,3.365223,87.0313,13.96017,99.95879,94.37941,66.18358,37.76434,37.77534,41.00993,58.58427,41.79337,107.0095,42.63562,8.356802
61.24603,118.35,3.435352,86.2666,14.05246,99.01134,93.61324,65.56346,37.2853,37.42479,40.61277,57.87663,41.56318,104.5721,42.36277,8.428135
64.48589,118.0392,3.484892,85.26978,14.01305,98.30527,92.97366,64.89555,36.87466,36.83504,40.43229,57.32006,41.22435,102.4828,42.17057,8.512951
69.39481,117.5542,3.441784,84.44316,14.0704,97.70063,92.14147,64.22186,36.26851,36.15465,40.24561,56.74416,40.87392,100.5233,41.86934,8.514143
75.40455,117.5604,3.475763,83.64514,14.15606,97.06785,91.46637,63.50881,35.77418,35.24255,40.00508,56.42824,40.49848,98.85194,41.48418,8.400574
82.90659,117.2439,3.460064,82.83479,14.1609,96.51587,90.69775,62.60497,35.0971,34.34052,39.63333,55.84057,40.18934,97.26082,40.7798,8.30761
92.90875,117.1237,3.493504,81.98273,14.15254,95.84782,89.91997,61.6523,34.5279,33.58212,39.21649,55.26015,39.81346,95.60361,39.82828,8.299383
105.8389,116.7583,3.514168,81.18051,14.14461,95.17298,89.14135,60.95619,34.15379,32.8444,39.03379,54.76101,39.35151,94.02747,38.84582,8.253736
124.8385,116.3548,3.487122,80.29015,14.27802,94.17352,88.14796,60.26367,33.8805,32.30899,38.64977,54.05054,38.84974,92.64889,37.83673,8.153032
152.2131,115.4911,3.493269,79.39027,14.43998,93.24893,87.23766,59.70085,33.37111,32.03803,38.25869,53.39875,38.43764,91.22526,36.9723,8.087532
188.503,114.6912,3.57938,78.53008,14.54817,92.09761,86.36195,59.25079,32.99574,31.81087,37.97409,52.70222,38.11067,89.66193,36.22417,7.957895
233.4973,114.1522,3.566523,77.6579,14.58915,90.98401,85.45287,58.74665,32.70199,31.50194,37.72167,52.12846,37.8082,88.14589,35.71283,7.892952
286.0728,113.5264,3.453564,76.65788,14.66154,89.98405,84.59657,58.06868,32.42257,31.24923,37.49911,51.57424,37.5244,86.85502,35.47266,7.752155
339.0046,112.8326,3.4468,75.7159,14.77836,88.89375,83.69469,57.54012,31.94856,30.97673,37.22734,51.07852,37.30896,85.56367,35.49177,7.652119
386.9084,112.4956,3.47463,74.86534,14.76517,87.9527,82.90826,56.82881,31.63676,30.6549,36.98569,50.61372,37.19237,84.21371,35.45636,7.552483
424.165,111.8447,3.410862,73.84944,14.75413,87.09538,82.16983,56.04768,31.10139,30.34413,36.59983,50.24409,37.08444,82.83747,35.17834,7.577888
445.8756,111.1507,3.376928,72.96588,14.82248,86.18595,81.42004,55.35583,30.63926,29.91498,36.16019,49.87989,36.90762,81.5408,35.00724,7.709265
450.1462,110.317,3.381317,72.10068,14.80526,85.28563,80.485,54.68102,30.24391,29.60943,35.85586,49.38042,36.63962,80.40103,34.75836,7.800749
438.2472,109.4935,3.474457,71.23122,14.87768,84.21236,79.59689,53.93766,29.7734,29.27552,35.50311,48.83533,36.28581,79.30175,34.37284,7.829737
412.7982,108.796,3.53174,70.36966,14.85408,83.18996,78.50145,53.29629,29.04665,28.99054,35.31408,48.34103,35.91686,78.24711,33.71513,7.870193
377.4191,107.7277,3.628544,69.49991,14.92555,82.11075,77.50743,52.65063,28.60024,28.80886,35.16765,47.89533,35.52254,77.09476,32.89998,7.980154
337.5124,106.7284,3.560059,68.64519,15.06063,81.11711,76.47949,52.00811,28.19438,28.49247,35.11943,47.37019,35.01659,76.15503,32.0767,8.234894
295.9637,105.8226,3.408409,67.80379,15.24306,80.06644,75.23815,51.22479,27.74177,28.29365,34.97997,46.9828,34.58319,75.1528,31.25214,8.279404
253.5426,105.1915,3.33935,66.91718,15.39368,78.946,74.10303,50.51144,27.18976,28.1251,34.71159,46.58597,34.24252,74.14457,30.53325,8.31505
215.4013,104.6581,3.288294,66.24344,15.4191,77.9874,72.94147,49.8457,26.81266,28.04679,34.61142,46.12995,33.97756,73.07837,29.75399,8.288757
181.458,103.9951,3.250299,65.41884,15.46722,77.0916,71.90537,49.24197,26.47309,27.9333,34.28312,45.77024,33.7725,72.17337,29.06316,8.226068
152.4125,103.0607,3.286875,64.5871,15.47552,75.92373,70.79311,48.67289,26.20738,27.72238,33.90645,45.29774,33.70284,71.4516,28.57679,7.998926
128.6558,102.461,3.460535,63.67995,15.33908,75.03647,69.96358,48.15006,26.20141,27.55307,33.57514,44.68803,33.54536,70.78632,27.93765,7.870661
109.6806,101.9779,3.636847,62.69712,15.05381,74.07877,69.20744,47.60335,26.23983,27.14206,33.23328,44.21038,33.46657,70.20988,27.46426,7.752079
94.68867,101.4778,3.630253,61.74263,14.726,72.96861,68.38345,47.12724,26.33705,26.79088,32.96745,43.82772,33.17669,69.56754,27.32897,7.584229
83.35398,100.5299,3.692122,60.85091,14.54127,71.9621,67.73019,46.55537,26.53077,26.36254,32.76802,43.38892,32.78066,68.67601,27.25874,7.570972
74.50935,99.8157,3.642893,59.84706,14.403,70.98775,66.98637,46.06197,26.7438,25.89187,32.56939,42.99801,32.28194,67.75006,27.32061,7.570103
67.80062,99.33884,3.523722,58.95401,14.30353,69.95524,66.16949,45.40754,26.54795,25.59561,32.33799,42.69338,31.85416,66.69405,27.34054,7.575436
62.52628,98.62645,3.463022,58.0012,14.21862,68.90626,65.33296,44.73252,26.15636,25.37,32.06293,42.29431,31.37337,65.58788,27.14946,7.644665
59.22767,97.74026,3.529325,57.11633,14.18565,67.80479,64.41696,44.0322,25.63844,25.205,31.88603,41.87238,31.00621,64.42021,26.79423,7.673374
56.75893,96.74863,3.580944,56.25883,14.32179,66.81149,63.36156,43.23174,25.00982,25.08887,31.58121,41.28879,30.68314,63.38,26.32387,7.637054
55.00687,95.77032,3.510534,55.31396,14.48502,65.73814,62.26105,42.46815,24.34229,25.0288,31.25886,40.81424,30.56422,62.35658,25.5357,7.596678
53.52545,94.99625,3.415003,54.33464,14.73053,64.90067,61.44878,41.71791,23.89296,24.96912,30.99751,40.21243,30.39392,61.43081,24.85128,7.713722
52.47616,94.09459,3.292027,53.35982,14.89213,63.8221,60.64239,40.91154,23.49419,24.94098,30.67011,39.80955,30.21033,60.82816,24.38936,7.760386
51.44522,93.28255,3.164736,52.4787,14.97924,62.64667,59.87868,40.26577,23.16913,24.72342,30.48559,39.45058,29.75533,60.32256,24.19302,7.709232
50.72421,92.5034,3.144873,51.6304,14.93408,61.60393,59.15664,39.67116,22.8186,24.49907,30.25679,39.0098,29.27959,59.52821,23.93171,7.688433
49.92419,91.4459,3.097164,50.79701,14.84113,60.32928,58.46178,39.16139,22.77212,24.3225,29.92153,38.59631,28.66807,58.88358,23.67664,7.673916
49.17576,90.62914,3.060461,49.97649,14.79382,59.16376,57.67496,38.63827,22.60493,24.11861,29.68946,38.17191,28.11596,58.41003,23.35391,7.712093
48.30043,89.54366,3.190332,49.15719,14.62101,58.05861,56.83006,38.06272,22.39697,23.95352,29.39912,37.63055,27.56477,57.78249,23.00132,7.664289
48.00196,88.61242,3.425488,48.31455,14.44263,57.01262,56.08791,37.43641,22.19238,23.89662,29.18869,37.04998,27.1381,57.14763,22.60974,7.707853
47.61724,87.80668,3.611097,47.59418,14.31266,56.17793,55.15141,36.8647,22.0154,23.74447,29.02972,36.27618,26.84635,56.51134,22.21672,7.911982
47.07895,86.99275,3.636543,46.78546,14.12737,55.4255,54.17355,36.30885,21.87622,23.5139,28.81036,35.71593,26.66884,55.63759,21.81566,8.172785
46.92889,86.10708,3.683153,45.9098,14.08904,54.7578,53.35564,35.72642,21.76764,23.31227,28.67978,35.29465,26.43192,54.76783,21.50283,8.352156
46.89749,85.00106,3.791218,45.18967,14.10407,53.9771,52.57587,35.10006,21.58464,23.13413,28.60609,35.10374,26.02604,54.0499,21.23043,8.402542
46.92075,84.05666,3.811756,44.41837,14.06065,53.08786,51.82166,34.58589,21.45367,22.75788,28.39415,34.89208,25.58578,53.30349,20.88036,8.377928
47.17645,83.13098,3.845791,43.66783,14.03441,52.23988,51.17714,34.13297,21.41925,22.69053,28.11541,34.61486,25.17408,52.35842,20.46103,8.280975
47.48476,82.01833,3.722946,42.91119,14.10243,51.30325,50.49032,33.5752,21.34666,22.6355,27.75637,34.39407,24.63912,51.60587,20.01643,8.166721
47.87957,81.10068,3.677765,42.2144,14.21204,50.4285,49.66348,33.01824,21.14156,22.60851,27.37809,34.16886,24.14746,50.99106,19.63372,7.895006
48.47378,80.2607,3.744366,41.35247,14.37042,49.5099,49.11958,32.36323,20.88255,22.77619,26.92637,33.73661,23.55719,50.49229,19.36084,7.536346
49.55062,79.56478,3.604506,40.58519,14.48104,48.63471,48.42641,31.85689,20.71491,22.84142,26.56377,33.27407,23.10133,49.90835,19.03084,7.363102
50.41106,78.97739,3.454655,39.69909,14.62833,47.71374,47.71123,31.50394,20.48358,22.66312,26.26958,32.70716,22.65823,49.40553,18.76947,7.330889
51.42236,78.46705,3.397665,38.69377,14.78878,46.93314,47.03592,31.119,20.22868,22.55637,25.94674,32.22142,22.36477,48.84902,18.48693,7.308886
52.67937,77.78303,3.555647,37.68409,14.95729,46.01834,46.34003,30.54015,20.00932,22.30058,25.70393,31.93333,21.97724,48.37598,18.21249,7.313375
53.67337,77.12855,3.820618,36.81411,15.11558,45.08105,45.66521,30.1214,19.81828,21.98998,25.51781,31.61532,21.59554,47.87652,18.1009,7.355434
54.70521,76.38649,3.926418,35.85222,15.18195,44.11271,45.112,29.64401,19.62027,21.5431,25.33303,31.31358,21.24723,47.46386,17.92426,7.412756
55.93967,75.51288,4.028217,34.97846,15.24181,43.28051,44.53184,29.24492,19.25992,21.23287,25.32159,30.96216,20.84202,46.97388,17.79923,7.433292
57.09141,74.52723,3.990799,34.18118,15.17505,42.42241,43.96123,28.70708,18.72937,20.85284,25.12804,30.81693,20.21539,46.4725,17.73254,7.525267
58.44881,73.28097,4.118866,33.43611,14.97826,41.66838,43.36084,28.14729,18.20775,20.6969,24.94754,30.49638,19.50353,45.90097,17.61522,7.331825
60.30965,72.0942,4.168207,32.63427,14.88938,40.9977,42.85392,27.65475,17.84109,20.6792,24.72487,30.0654,18.73823,45.2733,17.37553,7.207499
62.52384,71.07019,3.943499,32.00808,14.67857,40.26331,42.17075,27.27671,17.44113,20.46332,24.4421,29.69889,18.12816,44.54956,17.0149,7.210764
64.87007,70.15803,3.755051,31.19669,14.61834,39.56335,41.64231,26.94705,16.98643,20.38213,24.09052,29.21314,17.53441,43.90582,16.65326,7.241907
67.41753,69.37934,3.689709,30.43341,14.63614,39.03117,41.07153,26.52314,16.66122,20.44265,23.70155,28.87093,17.19888,43.27317,16.2052,7.14823
69.9974,68.56063,3.739683,29.72844,14.4772,38.1478,40.38133,26.11025,16.40318,20.30554,23.27485,28.4057,16.84005,42.71944,15.85837,7.173136
72.6283,67.80453,3.706896,28.96566,14.36046,37.32988,39.87985,25.79614,16.06024,20.15984,22.82305,28.00242,16.62151,42.126,15.55197,7.200275
74.83287,67.0626,3.595631,28.24982,14.22272,36.5033,39.53116,25.34968,15.75278,20.02147,22.55359,27.75017,16.37844,41.74623,15.18273,7.309259
76.90598,66.4381,3.536179,27.68255,14.16843,35.55318,39.06261,24.95314,15.42358,19.84356,22.39785,27.38887,16.02853,41.28219,14.94789,7.449684
78.17733,65.76946,3.510574,27.02863,14.03578,34.57953,38.69291,24.48895,15.20682,19.73492,22.13734,27.19041,15.66647,40.80208,14.78907,7.589966
79.09708,65.10909,3.611155,26.3747,13.99529,33.92952,38.11291,23.89848,14.9869,19.87366,21.97157,26.77583,15.31482,40.25307,14.64555,7.540899
79.85885,64.31328,3.617828,25.73397,14.01112,33.45868,37.6069,23.31022,14.95222,19.92111,21.72886,26.48323,15.00575,39.54128,14.5233,7.487286
80.00867,63.60476,3.623978,25.15587,14.04943,32.94859,37.01157,22.83178,14.71964,19.86595,21.56474,26.20437,14.66203,38.93906,14.36778,7.565062
80.23985,62.87382,3.623716,24.46753,14.34155,32.56074,36.39401,22.34592,14.54838,19.87122,21.40981,25.74468,14.4742,38.30601,14.29907,7.570248
79.97934,62.05059,3.667074,23.78007,14.65167,32.28189,35.57964,21.84064,14.41213,19.76367,21.25014,25.36489,14.18394,37.61074,14.51898,7.584034
80.12814,61.36266,3.650919,23.16554,14.81882,31.8143,34.88387,21.56706,14.31215,19.55019,21.03064,24.87591,13.86877,36.99741,14.86797,7.675413
80.21479,60.54911,3.527113,22.55469,15.02706,31.36828,34.23718,21.28977,14.16743,19.53794,20.87214,24.53976,13.60798,36.43072,15.30868,7.648941
80.91386,59.96031,3.465612,21.99622,15.1913,30.80717,33.67325,21.04135,14.0107,19.45745,20.81379,24.29823,13.25109,36.04624,15.68581,7.751762
81.86594,59.45293,3.549835,21.57435,15.27379,30.10415,33.01741,20.83347,13.74631,19.39179,20.98156,24.0073,12.89412,35.62216,16.08759,7.751135
83.06207,58.821,3.583448,21.03512,15.1823,29.52453,32.53057,20.51049,13.47241,19.15502,20.94689,23.91509,12.58755,35.16821,16.16875,7.617306
85.35784,58.25834,3.713495,20.66283,14.99867,29.07176,32.02869,20.13549,13.30332,19.02265,20.90137,23.83053,12.23016,34.67417,15.98477,7.524828
88.39478,57.68661,3.737278,20.25149,14.55976,28.63571,31.67303,19.79944,13.11479,18.78876,20.78334,23.80816,11.84799,34.03924,15.65446,7.350962
92.76147,57.09032,3.777515,19.85272,14.2043,28.22832,31.28332,19.49774,12.86239,18.5016,20.69776,23.71179,11.48872,33.5678,15.23689,7.209064
100.2734,56.51778,3.759275,19.24455,13.97263,27.7935,30.85885,19.17594,12.73011,18.1564,20.56115,23.44015,11.24308,33.138,14.82659,7.173473
111.2732,55.91079,3.737997,18.71895,13.84101,27.45994,30.51233,18.74791,12.55528,17.71398,20.28727,23.20856,10.88928,32.60227,14.52981,7.159731
129.5123,55.38863,3.71974,18.22277,13.79539,26.94615,30.11771,18.48971,12.46694,17.37745,19.92196,22.94267,10.64483,32.24373,14.24309,7.168554
159.4942,54.66081,3.688572,17.77181,13.98217,26.40266,29.50378,18.29369,12.32304,17.34141,19.62382,22.65713,10.52124,31.99499,14.04143,7.126816
202.4525,53.87014,3.709743,17.35321,14.20939,25.86631,28.96083,18.0491,12.07321,17.27609,19.26037,22.38768,10.35923,31.75486,13.92781,7.05892
258.2606,53.18548,3.787493,17.08179,14.40115,25.4515,28.377,17.82387,11.68697,17.28185,19.02726,21.99354,10.31589,31.51568,13.86789,6.960154
319.0791,52.39949,3.861782,16.8791,14.57971,25.17855,27.86745,17.50479,11.28515,17.13066,18.61271,21.74651,10.32285,31.1217,13.63687,6.833885
380.6234,51.67974,4.000437,16.66905,14.59078,24.7378,27.40651,17.3197,10.90946,17.0518,18.37302,21.44189,10.3776,30.78831,13.49429,6.941484
434.3946,51.23182,4.043941,16.50334,14.56742,24.25106,26.97046,17.02443,10.52671,16.87839,18.20987,21.1052,10.4413,30.45205,13.44245,7.074751
474.1948,50.6391,4.061314,16.26677,14.58838,23.92661,26.51784,16.72865,10.2372,16.83436,18.01654,20.83841,10.35797,30.183,13.57813,7.326799
496.6637,50.08045,4.004463,15.96563,14.66533,23.57906,26.0781,16.55544,10.01481,16.66531,17.7937,20.51518,10.30956,29.8115,13.85924,7.734613
499.2065,49.57754,3.981829,15.80309,14.75682,23.27529,25.71508,16.35174,9.859855,16.46781,17.57349,20.29232,10.14946,29.50992,14.07545,7.958969
485.083,49.09282,4.050072,15.46315,14.76767,22.82099,25.23038,16.29442,9.740214,16.19552,17.27809,20.07109,9.899904,29.31962,14.59075,8.175339
460.3896,48.4684,4.135584,15.15364,14.71497,22.4635,24.8483,16.17771,9.741364,15.97553,17.01088,19.94366,9.757202,29.13371,15.07869,8.125668
427.2648,47.82007,4.100618,14.99292,14.51684,22.28196,24.53197,16.14967,9.794785,15.78482,16.6414,19.75403,9.636665,28.901,15.75555,7.73053
391.7967,47.31641,4.183071,14.74979,14.45988,22.08593,24.06398,16.09708,9.742923,15.75944,16.33996,19.56379,9.632868,28.53121,15.98444,7.479351
351.8622,46.70979,4.374601,14.5264,14.44984,21.8491,23.58102,16.11804,9.630095,15.74452,16.08347,19.55233,9.73381,28.08887,16.04365,7.217607
313.5379,45.89857,4.587189,14.24678,14.37099,21.44667,23.09834,15.89971,9.398988,15.69003,15.94458,19.48135,9.890285,27.75725,15.83546,6.943327
275.9799,45.39715,4.700113,14.1056,14.29793,21.14151,22.58813,15.6406,9.054221,15.64244,15.87938,19.46847,9.953569,27.39218,15.50329,6.763979
241.4358,45.00016,4.821985,14.02147,14.28356,20.8395,21.93487,15.38989,8.707755,15.7443,15.73405,19.47713,9.848961,27.04417,15.23661,6.705109
210.9331,44.55608,4.952078,13.91268,14.32639,20.51708,21.39926,15.26486,8.452777,15.65253,15.54584,19.41626,9.684555,26.76785,14.95777,6.832052
184.3872,44.21869,5.215336,13.88238,14.36047,20.25136,20.92876,15.13715,8.290893,15.46397,15.52749,19.36468,9.3445,26.61955,14.56855,6.940151
161.9705,43.87526,5.552019,13.66954,14.36205,20.02476,20.60871,14.96927,8.177718,14.8958,15.50931,19.39889,9.040998,26.50104,14.51433,7.093409
143.8161,43.52857,5.83485,13.51687,14.56379,19.84956,20.37872,14.7324,8.177453,14.31112,15.42789,19.50085,8.908918,26.43994,14.32873,7.134277
128.2083,43.2408,6.037001,13.41384,14.93264,19.71296,20.1953,14.62942,8.286674,13.87852,15.22187,19.47101,8.79649,26.23436,14.36212,7.060894
116.2876,42.78201,6.269341,13.1277,15.4409,19.41649,19.89608,14.36886,8.402471,13.72076,15.01708,19.42151,8.849169,25.76078,14.19474,7.121155
106.7961,42.26615,6.456091,12.79467,15.9331,19.05616,19.70672,14.29539,8.361323,13.61655,14.75414,19.37971,8.959608,25.45609,14.06451,7.109697
100.4204,41.59047,6.499165,12.54753,16.45953,18.7953,19.62214,14.01369,8.198766,13.7387,14.51467,19.26999,9.004095,25.17232,14.08663,7.005991
95.38192,41.17371,6.3631,12.30989,17.08991,18.49216,19.38491,13.77372,7.996924,13.68841,14.38547,18.95707,8.98307,24.77542,14.14325,6.943888
93.35226,40.70192,6.198063,12.17402,17.68308,18.12164,19.11497,13.47208,7.881904,13.75258,14.2498,18.56678,8.946728,24.48528,14.30016,6.869589
92.64267,40.15944,6.144394,11.94821,17.99854,17.77062,18.93013,13.36462,7.797299,13.6401,14.04057,18.04535,8.788441,24.14702,14.38081,6.881926
94.22371,39.88129,6.225739,11.7975,18.27813,17.63005,18.67922,13.22624,7.791192,13.24827,14.06273,17.55613,8.678806,23.88504,14.31654,6.878563
96.90433,39.49647,6.330301,11.60123,18.55659,17.47279,18.39189,13.11912,7.787068,12.79274,14.01959,17.1396,8.679884,23.69445,14.29794,6.944044
102.3827,39.15142,6.439407,11.48353,19.02478,17.19827,18.01566,13.00706,7.878957,12.39145,13.79188,16.9313,8.716774,23.55921,14.28328,7.00633
110.2861,38.93324,6.518621,11.46555,19.45973,16.91313,17.68547,12.86362,8.116891,12.32307,13.60694,16.7493,8.776356,23.42349,14.30498,7.056822
122.4735,38.59459,6.499586,11.39274,19.70643,16.641,17.35526,12.71616,8.368035,12.5169,13.40421,16.59308,8.846359,23.34876,14.32327,7.060091
