EL1: Electronic Ladder,A1: 60WkDry_F_2,B1: 60WkDry_F_3,C1: 72WkDry_F_2,D1: 72WkDry_F_3,E1: 60WkFrozen_F_2,F1: 60WkFrozen_F_3,G1: 72WkFrozen_F_2,H1: 72WkFrozen_F_3,A2: 24WkDry_F_3,B2: 36WkDry_F_3
0.3369617,0,0.5026703,0,0.5623322,0.227644,0,0.6832781,0.5419807,0.1589146,1.304518
0.1899681,0.08179188,0.5018988,0,0.5179358,0.2276497,0.007675171,0.7407646,0.4903383,0.1169395,1.41143
0.1231194,0,0.4360857,0,0.3749113,0.209938,0.3689079,0.6384039,0.4492283,0.151762,1.269098
0.2196927,0,0.3133602,0,0.2357969,0.1462612,0.564888,0.7164726,0.4475327,0.2423496,1.2374
0.3208256,0.03725338,0.3213577,0,0.1126833,0.09789467,0.8768997,0.7317877,0.3462191,0.3016872,1.105333
0.2842078,0,0.1098986,0,0,0,1.213263,0.8167763,0.2898064,0.3753815,0.9584675
0.2832747,0,0,0,0,0,1.439314,0.688406,0.2660246,0.258688,0.7727032
0.2630801,0,0,0.07547188,0,0,1.583286,0.4793415,0.3456783,0.168478,0.6506081
0.2557712,0,0,0.1233768,0,0,1.535936,0.1688604,0.2963171,0.2496967,0.4283829
0.0422349,0.1165371,0.04023838,0.06261826,0,0.1016674,1.298649,0,0.3054256,0.4193993,0.2636585
0,0.1903954,0.2230654,0,0.08805847,0.2903004,0.9968243,0,0.2742367,0.3811092,0.3461094
0,0.4025211,0.3025284,0,0.1851864,0.3710537,0.7195568,0,0.292737,0.3834248,0.2598381
0,0.3890429,0.3805265,0,0.1916571,0.3460426,0.5615253,0,0.3219585,0.456419,0.2158108
0,0.4544344,0.4924269,0,0.1755047,0.3046379,0.291193,0,0.3890181,0.5908241,0.2952938
0.05741119,0.4629545,0.7237988,0,0.2236061,0.1938114,0.1171913,0.1286659,0.289403,0.589138,0.2804661
0.03095388,0.3756962,0.6752071,0,0.2320795,0.05528641,0,0.3260918,0.3336096,0.6387272,0.1791725
0.04023933,0.2563334,0.7428961,0.1232643,0.3660164,0.0006332397,0,0.3560753,0.3083544,0.4906025,0.1960106
0.0337534,0.1112461,0.7584057,0.136694,0.5099258,0,0,0.4051056,0.2572355,0.3514538,0.1697712
0.08335352,0.1162071,0.8622885,0.253355,0.6938248,0,0,0.3273659,0.2067318,0.3014584,0.002216339
0.008488655,0.1489573,0.8640404,0.5235825,0.7172489,0,0,0.199461,0.06708431,0.2405529,0
0.1171288,0.2051449,0.9511509,0.9043274,0.7513294,0,0,0.08324623,0,0,0
0.3361812,0.2319193,0.8518085,1.22757,0.7697411,0,0,0,0,0.02298355,0
0.5138278,0.2212811,0.9230175,1.550108,0.6781588,0,0,0,0,0.2330036,0
0.6899028,0.3308878,1.050381,1.621307,0.5497179,0,0.09275246,0,0.04838371,0.5005589,0
0.8195195,0.4021854,1.036567,1.660164,0.5856295,0,0,0,0.02823544,0.5282173,0.1035404
0.7076168,0.2877359,0.9338531,1.570135,0.5150623,0,0,0,0.06798077,0.5905933,0.2131844
0.5635376,0.1746159,0.8924932,1.338427,0.4422398,0,0,0,0,0.7217999,0.3367977
0.4010873,0.1839323,0.780179,0.9530201,0.4827566,0,0,0,0.0373373,0.6157036,0.2246571
0.1906056,0.2358246,0.5854445,0.6473217,0.5042582,0,0,0.1642132,0.1669683,0.4125786,0.02039719
0,0.2587147,0.3238392,0.4528008,0.4639549,0,0,0.2477112,0.145956,0.1871433,0
0,0.3246708,0.1953716,0.2994118,0.4593315,0,0,0.1787987,0.1074409,0,0
0.0883379,0.3021259,0,0.1251469,0.4629536,0,0,0.1511307,0.107235,0,0
0,0.3715868,0.007976532,0.1024284,0.419837,0,0,0.0611248,0,0,0
0,0.4174023,0.02105999,0,0.3382902,0,0,0,0,0,0
0,0.3988962,0,0,0.2351789,0,0,0.01188278,0,0,0.1160545
0.01759577,0.2516289,0.04245663,0,0.1446295,0,0,0,0,0,0.08550644
0.1006603,0.1995277,0.08284473,0,0,0,0,0,0,0.09692383,0.102129
0.004097462,0.06497002,0.2163229,0.02076149,0,0,0,0,0,0,0.09678841
0,0.04143715,0.2841635,0.1696682,0,0.0444088,0,0,0,0,0
0,0.04933357,0.4264116,0.2661037,0,0.08172035,0,0,0,0.0974102,0
0,0.1388474,0.5790043,0.1941166,0,0.04442024,0,0,0,0.1116486,0
0,0.1694155,0.6794119,0.1506252,0,0.1103363,0,0,0,0.05360603,0
0,0.3121796,0.8504572,0.07699013,0,0.1933613,0,0,0,0.0348587,0
0,0.3093967,0.9859781,0,0,0.1170387,0.1944294,0,0,0.0941391,0
0,0.3059874,1.126925,0,0,0,0.4278545,0,0,0.1800861,0
0.1174908,0.3044281,1.434476,0,0,0.0362854,0.5583172,0,0,0.1512737,0
0.1024199,0.2127638,1.64411,0,0,0,0.5474548,0,0,0.2084846,0
0.06477284,0.06669807,1.941854,0,0.2629929,0,0.4396572,0,0,0.2578411,0
0.07107067,0.003353119,2.292178,0.5339813,0.591958,0,0.2585888,0,0,0.5001411,0
0.1819453,0,2.688351,0.9383698,0.7918005,0,0.1580276,0,0,0.6232586,0
0.3298547,0,3.110996,1.218239,1.089734,0,0,0,0,0.6241932,0
0.2333026,0,3.548321,1.419489,1.288524,0,0,0,0,0.8657703,0.2327271
0.2720637,0.02426243,3.962519,1.530308,1.408017,0,0,0,0,1.087084,0.877964
0.3218689,0.2564707,4.302746,1.624819,1.542534,0,0.004432678,0,0,1.437933,1.771103
0.4563558,0.5190773,4.592121,1.661428,1.696501,0,0,0,0,1.635141,2.859444
0.3584759,0.9114838,4.814281,1.680904,1.883293,0,0,0,0,1.767492,3.983444
0.3213491,1.266752,4.869038,1.594942,2.046352,0,0,0,0,1.836794,4.812092
0.1099298,1.444714,4.86504,1.56922,2.188062,0.0664978,0,0,0,1.86319,5.446037
0,1.488775,4.942774,1.487902,2.263058,0.1887016,0,0,0.1134243,1.841059,5.846085
0,1.698905,4.861748,1.703148,2.204099,0.2881737,0,0,0.3929863,1.583216,6.070671
0,1.831037,4.750593,1.893314,2.238588,0.3561478,0,0,0.657093,1.526182,6.161518
0,1.834636,4.50992,1.948763,2.0739,0.2091942,0.1068802,0,0.8576031,1.692959,5.964603
0,1.904645,4.286039,2.038195,1.83079,0.04880905,1.053352,0,1.048679,1.75009,5.746231
0,1.83546,3.95075,2.005239,1.685784,0,1.810234,0,1.131868,1.863234,5.585716
0.06018877,1.681047,3.671547,1.848078,1.605116,0,2.464848,0,1.228104,1.871031,5.495407
0,1.597802,3.385119,1.523207,1.483168,0,3.12376,0,1.356911,1.744143,5.257301
0,1.544297,3.132906,0.9366436,1.343213,0,3.635414,0,1.540247,1.437788,4.751785
0,1.200824,2.947146,0.450819,1.256151,0,3.915466,0,1.726479,1.198675,4.14608
0,0.9637823,2.802716,0,1.18058,0,3.8568,0.3940353,1.948397,0.8164692,3.445763
0,0.8038502,2.419605,0,1.034067,0,3.567966,2.099586,1.980627,0.4936981,2.735054
0.0526017,0.6865282,2.083821,0,0.8315363,0,2.98035,3.789082,1.835363,0.3913345,2.088676
0.211851,0.6054459,2.026196,0,0.6488905,0,2.507893,5.400139,1.724655,0.3506527,1.785408
0.3309728,0.6277151,2.586741,0.1346722,0.8518372,0,1.988129,6.886765,1.579508,0.3638935,2.096947
0.3165656,0.619482,3.031618,1.585159,1.380215,0,1.620461,7.910507,1.50194,0.4900112,2.893967
0.2952315,0.5557127,2.735284,3.111324,2.087471,0,1.37513,8.389507,1.416224,0.6566734,3.500202
0.08128011,0.692481,0,2.905619,2.070902,0,1.221931,8.467503,1.398218,0.6924286,1.823032
0,1.106416,0,0,0,0,1.028488,8.131084,1.246675,0.7491093,0
0,1.544829,0,0,0,0,0.7012062,7.657059,1.219135,0.9732132,0
0,1.269882,0,0,0,0,0.2657928,6.843616,1.160578,0.9963303,0
0,0,0,0,0,0,0,5.608078,1.033821,1.164904,0
0,0,0,0,0,0,0,4.466606,0.8908501,1.382914,0
0,0,0,0,0,0.04209137,0,3.312824,0.7551632,1.368704,0
0,0,1.155777,0,0,0.6700706,0,2.260025,0.5157719,1.192608,0
0,0,11.49834,0,0,0.6907845,0,1.28307,0.4039192,0.869379,0
0,0,10.74525,0.9137115,0,0.4703102,0,0.4581223,0.1868839,0.4389782,0.08236694
0,0,0,0,0,0,0,0,0,0,0
