EL1: Electronic Ladder,A1: 32WkDry_F_2,B1: 32WkDry_F_3,C1: 36WkDry_F_2,D1: 36WkDry_F_3,E1: 40WkDry_F_2,F1: 40WkDry_F_3,G1: 44WkDry_F_2,H1: 44WkDry_F_3,A2: 48WkDry_F_2,B2: 48WkDry_F_3,C2: 52WkDry_F_2,D2: 52WkDry_F_3,E2: 32WkFrozen_F_2,F2: 32WkFrozen_F_3,G2: water,H2: 36WkFrozen_F_3
243.6584,7.886028,1.512158,18.26177,46.76439,18.64252,8.945973,13.70811,13.32815,10.67863,14.36729,27.44691,0,102.5893,6.709312,117.4013,102.2038
203.4726,8.269243,1.593331,18.0563,46.08735,18.61645,8.801597,13.55282,13.47536,10.78566,14.4413,27.39676,0,102.137,6.685228,117.2733,101.3907
168.3684,8.652435,1.696948,17.80671,45.3937,18.46456,8.705209,13.41071,13.63745,10.88835,14.46929,27.28984,0,102.2493,6.657957,116.9329,100.7006
138.6168,9.041115,1.736743,17.35071,44.77915,18.30957,8.657315,13.309,13.79401,10.97473,14.44534,27.1849,0.04956055,102.3737,6.598783,116.6373,100.0118
115.0981,9.365721,1.777843,16.98964,44.08429,18.09676,8.661172,13.22524,13.82566,11.02439,14.45134,27.07154,0.1485186,102.9527,6.414895,116.4132,99.29961
96.43207,9.677662,1.793504,16.79636,43.32664,17.84702,8.678372,13.06624,13.71961,11.09758,14.40159,27.00265,0.3418598,103.5686,6.321559,116.3098,98.8502
83.11102,10.01883,1.742834,16.55728,42.67225,17.75545,8.734504,13.00407,13.51053,11.04609,14.44051,26.78805,0.4608612,104.1977,6.353207,116.2344,98.23111
73.37795,10.13049,1.658648,16.39564,41.98191,17.6957,8.731198,12.83371,13.28514,10.94689,14.40322,26.44249,0.551712,104.7864,6.387635,115.8264,97.71578
66.56516,10.08165,1.574749,16.23549,41.30704,17.64593,8.787602,12.76714,13.0675,10.72326,14.2889,26.39462,0.4998198,105.3351,6.291698,115.5749,97.06757
61.43027,9.832294,1.434668,16.10986,40.62143,17.63862,8.740489,12.6367,12.78552,10.57606,14.1882,26.27173,0.4984369,105.8124,6.360501,115.2863,96.26501
57.54845,9.337593,1.297136,15.96401,39.99092,17.63687,8.686349,12.64381,12.54471,10.39703,14.18043,26.01774,0.3670235,105.7627,6.341826,114.896,95.48985
54.54342,8.718712,1.377896,15.72176,39.22121,17.62134,8.656455,12.51468,12.42527,10.315,14.2234,25.71144,0.2427683,105.8739,6.333184,114.5329,94.84238
52.24219,8.069376,1.478285,15.50934,38.6199,17.4553,8.570634,12.52738,12.21192,10.19452,14.26044,25.3862,0.1377668,105.9169,6.275062,114.1018,94.1504
50.74192,7.454451,1.493292,15.24158,38.10415,17.28633,8.549735,12.57103,12.08635,10.21906,14.20393,25.28651,0.1896725,105.6719,6.257068,113.6812,93.60512
49.5243,6.906567,1.581306,15.04185,37.58437,17.12597,8.440095,12.55189,12.07606,10.23678,14.09723,25.1756,0.1472397,105.601,6.213314,113.3082,93.10822
48.23606,6.438652,1.649041,14.83904,37.11697,16.85822,8.230062,12.54467,12.05244,10.22464,14.00222,24.93879,0.1495171,105.5049,6.248732,113.085,92.8082
47.05144,6.209976,1.647527,14.65982,36.74107,16.66311,8.143804,12.56193,12.18604,10.04256,13.94669,24.78792,0.1097288,105.3948,6.336911,112.964,92.35436
45.9033,6.011244,1.646741,14.62867,36.42178,16.46986,8.101321,12.40215,12.24305,9.924721,13.95925,24.72189,0.07550049,105.3669,6.348307,112.7171,92.1546
44.80546,5.814453,1.629469,14.5575,36.06735,16.44316,8.124496,12.27709,12.22361,9.779366,13.91309,24.87855,0.1083403,105.4288,6.470479,112.4664,91.89009
43.8345,5.643282,1.545491,14.56574,35.62697,16.63241,8.007636,12.12284,12.09092,9.855642,13.91249,24.94565,0.1483545,105.5478,6.5844,112.1182,91.43369
42.99827,5.549095,1.518395,14.50702,35.29196,16.82732,7.953956,11.94781,11.88825,9.883139,13.84612,24.98407,0.1216021,105.4827,6.536343,111.5877,91.16064
41.84529,5.391171,1.513746,14.38245,34.84421,16.8989,7.843219,11.72381,11.65821,9.791256,13.85274,24.90308,0.1822748,105.3977,6.454336,111.0646,90.90529
41.15577,5.283346,1.52031,14.36897,34.38929,16.93411,7.815583,11.72772,11.46766,9.634611,13.87024,24.86173,0.3322716,104.9321,6.268768,110.7606,90.37971
40.62458,5.253454,1.577024,14.36752,33.92752,16.80564,7.852015,11.75449,11.47567,9.620985,13.73277,24.81111,0.5097237,104.3088,6.245116,110.4181,89.93295
40.24195,5.14831,1.66468,14.30776,33.49545,16.57697,7.83925,11.8052,11.45013,9.520147,13.64933,24.69636,0.5951786,103.4608,6.28188,110.1746,89.3188
40.09595,5.055891,1.696,14.2379,33.01801,16.21389,7.913337,11.9849,11.45225,9.452114,13.79261,24.43283,0.6847515,102.1693,6.30471,110.2008,88.78277
40.08971,4.991634,1.715436,14.23166,32.6429,15.85108,8.065118,12.10518,11.46184,9.373932,13.95943,24.3921,0.7203512,100.5166,6.300305,110.2416,88.05772
40.16565,4.865475,1.728607,14.17192,32.26266,15.6197,8.113883,12.12298,11.39362,9.349457,14.24619,24.36965,0.7188692,98.86777,6.260835,110.0835,87.42282
40.27295,4.727327,1.710776,14.18905,31.71847,15.56011,8.258018,12.20263,11.23384,9.311472,14.49072,24.41889,0.6261549,97.11907,6.342228,109.9133,86.59126
40.27584,4.581194,1.712452,14.10847,31.30698,15.60837,8.176343,12.17088,11.13995,9.409918,14.64881,24.3111,0.5254412,95.2728,6.349836,109.585,85.92881
40.3533,4.58182,1.748958,13.99201,30.88457,15.6328,8.121289,12.00171,10.92886,9.546104,14.58389,24.22202,0.3895693,93.50479,6.338588,109.2355,85.37894
39.90576,4.448923,1.679883,13.93498,30.40639,15.78998,7.983489,11.72498,10.81816,9.583679,14.59908,23.98793,0.2542973,91.86279,6.330268,108.8086,84.9104
39.52253,4.419773,1.653871,13.86803,29.98913,15.94548,7.838946,11.53324,10.85133,9.613167,14.57187,23.86313,0.1993351,90.27145,6.210836,108.5025,84.45551
39.328,4.36931,1.667655,13.86018,29.56079,16.06582,7.65515,11.22974,10.96556,9.621347,14.43858,23.6965,0.1411333,89.04547,6.276795,108.0632,83.99485
38.97767,4.262825,1.620208,13.74902,29.14584,16.18592,7.543267,10.98316,10.92598,9.614843,14.24986,23.613,0.0999136,87.85448,6.38624,107.6779,83.45912
38.9377,4.334679,1.580041,13.60806,28.83377,16.19894,7.558103,10.80383,10.85134,9.767302,14.18015,23.59459,0.04558945,86.56266,6.422951,107.3692,83.01667
38.84604,4.237984,1.547891,13.41055,28.43572,16.16074,7.374658,10.67035,10.60284,9.701805,14.06418,23.7498,0.06435299,85.33297,6.365777,106.9432,82.37816
38.8927,4.095646,1.488903,13.05695,27.98513,16.03578,7.326451,10.48293,10.55262,9.575285,13.93327,23.90628,0.1357031,84.30245,6.237145,106.5812,81.67307
39.03972,4.089579,1.557084,12.82845,27.55193,15.66503,7.37604,10.5122,10.47247,9.429249,13.77415,24.03524,0.2341108,83.3415,6.177472,106.4907,80.94066
39.08849,4.027672,1.591859,12.60341,27.25422,15.44298,7.249345,10.56478,10.54148,9.362288,13.64246,24.06828,0.3060923,82.3567,6.221934,106.3339,80.13608
39.39025,4.057432,1.625276,12.56358,26.88201,15.19486,7.198598,10.5493,10.63361,9.385397,13.48807,24.07614,0.3608742,81.61741,6.186659,106.2435,79.36179
39.43625,4.090092,1.623962,12.58416,26.47378,15.12776,7.172507,10.58729,10.62812,9.275162,13.44676,24.0835,0.3544493,80.84523,6.076176,105.8475,78.6614
39.56673,4.048788,1.634284,12.69233,26.21087,14.97173,7.138804,10.68809,10.68642,9.227104,13.47947,23.94487,0.3507576,79.97642,5.908589,105.4681,77.95919
39.79207,3.893623,1.650749,12.82413,25.82462,14.9928,7.140693,10.51638,10.82507,9.100004,13.4148,23.62013,0.3645639,79.17588,5.871035,105.0224,77.08842
40.00423,3.916569,1.635438,12.95412,25.48693,15.08056,7.228173,10.60716,10.92831,9.23057,13.47945,23.31371,0.3372555,78.45092,5.874377,104.3832,76.45583
40.51925,4.024275,1.670547,12.98571,25.27649,15.15278,7.325622,10.68392,10.91797,9.374054,13.53401,23.08528,0.3306007,77.68121,5.85866,103.7165,75.88791
40.74812,3.953262,1.696214,12.95696,24.91365,15.29978,7.358851,10.84613,10.76039,9.290785,13.56462,22.88549,0.335228,76.96848,5.788674,103.1608,75.04826
41.04582,3.886774,1.737382,12.71716,24.61945,15.34704,7.492681,10.75123,10.72249,9.367426,13.57302,22.69475,0.3928261,76.24842,5.722028,102.6516,74.30031
41.44083,3.927143,1.801696,12.4963,24.38289,15.33184,7.50604,10.8009,10.66243,9.418865,13.69366,22.53928,0.5240135,75.50985,5.727963,102.4743,73.64645
41.66561,3.937502,1.774364,12.27377,24.09462,15.42438,7.409692,10.8143,10.63525,9.50066,13.78416,22.48284,0.5216284,74.50282,5.643379,102.202,72.79503
41.9361,4.026033,1.781533,12.05784,23.7613,15.38043,7.387473,10.75184,10.51457,9.471214,13.71537,22.57165,0.5334139,73.68952,5.461514,101.7684,72.17087
42.04552,4.175428,1.761295,11.92879,23.40025,15.41999,7.335416,10.86523,10.32658,9.192709,13.76822,22.8021,0.5365849,72.92957,5.279839,101.1672,71.42063
42.30717,4.222202,1.743675,11.87365,23.09143,15.24111,7.197089,10.71425,10.18021,8.949865,13.8321,22.82395,0.4343128,72.10486,5.199841,100.8392,70.75446
42.51877,4.094666,1.787132,11.81897,22.74891,15.02982,7.057294,10.40965,10.10907,8.685343,13.79426,22.82938,0.3540115,71.30506,5.14579,100.4205,70.04996
43.29195,4.013384,1.834794,11.82822,22.55578,14.87355,6.936023,10.36762,10.04919,8.50049,13.80443,22.86025,0.2898932,70.67233,5.153067,99.91067,69.4171
44.16927,3.9279,1.957071,11.90801,22.34245,14.72933,6.788405,10.3481,9.903617,8.362015,13.66194,23.01627,0.2576828,69.90736,5.247338,99.5584,68.78971
44.80107,3.767759,1.988256,12.01201,21.96056,14.61181,6.660432,10.42946,9.819886,8.170938,13.5195,23.12029,0.3035126,69.31111,5.331283,99.10775,68.06989
45.88068,3.544685,1.980186,12.0331,21.57964,14.60677,6.546691,10.47037,9.848254,8.108744,13.34345,23.16538,0.3080244,68.66383,5.434662,98.50931,67.52141
47.22343,3.421432,1.943365,12.1163,21.26655,14.75155,6.450221,10.66027,9.88635,7.920494,13.12753,23.10942,0.3941078,67.9224,5.477932,98.30338,66.8939
48.34975,3.405043,1.92102,12.00713,20.9672,14.81981,6.194163,10.73171,10.03926,7.869293,12.88415,22.93656,0.4358006,67.00175,5.348134,97.90497,66.21967
49.37782,3.511696,1.940132,11.91437,20.66145,14.79332,5.993321,10.78221,10.18967,7.690098,12.59497,22.76235,0.4299173,66.45957,5.227315,97.32112,65.66459
50.39648,3.708256,1.904887,11.76937,20.54788,14.78481,5.881461,10.75934,10.36444,7.604965,12.6055,22.75443,0.4258661,65.93577,5.105645,96.81986,65.01306
51.83561,3.964426,1.967641,11.54951,20.49348,14.58061,5.776471,10.47465,10.4662,7.54073,12.74334,22.71623,0.3555126,65.37363,5.107321,96.54093,64.2645
52.99356,4.057493,2.046789,11.39898,20.537,14.31456,5.902043,10.23056,10.35657,7.542837,12.92467,22.91877,0.2416077,64.77754,4.966274,96.14583,63.64225
54.57263,4.039305,2.120264,11.26503,20.42452,14.16914,6.085052,10.07888,10.24633,7.623985,13.14067,23.15508,0.2567596,64.15025,4.912128,95.7949,62.86075
56.20294,4.05036,2.1086,11.31294,20.11884,14.08954,6.247039,9.910871,10.06568,7.860559,13.41996,23.36453,0.2654629,63.4367,4.843447,95.4038,62.1731
58.65975,4.007591,2.044548,11.35051,19.81992,14.12104,6.312631,9.776973,9.919871,8.06255,13.67085,23.51296,0.4293804,63.19442,4.763653,94.70222,61.71242
61.24603,3.926899,1.947719,11.55011,19.50346,14.28618,6.384124,9.698325,9.77358,8.166138,13.69394,23.47856,0.5410013,62.90322,4.771268,93.99785,61.20488
64.48589,3.946495,1.891076,11.70619,19.278,14.59391,6.418374,9.62276,9.484958,8.066587,13.56545,23.3366,0.696311,62.68826,4.748877,93.52332,60.60106
69.39481,3.964113,1.86886,11.76733,19.04466,14.72596,6.289887,9.538638,9.472947,7.993748,13.34893,23.06739,0.7365274,62.35975,4.665082,92.93667,60.12236
75.40455,3.976582,1.820568,11.72893,18.80741,14.87309,6.247581,9.44803,9.498765,7.924038,12.98273,22.70405,0.6918707,62.12645,4.585395,92.45176,59.75112
82.90659,3.990446,1.831284,11.52088,18.6475,14.87889,6.168723,9.274171,9.489282,7.957893,12.78066,22.44052,0.6798439,61.57435,4.519772,91.91979,59.14371
92.90875,4.12641,1.818224,11.29248,18.50436,14.67603,6.124553,9.200881,9.509067,7.901112,12.75029,22.28282,0.614871,60.95676,4.517766,91.42001,58.41
105.8389,4.183029,1.851031,11.05524,18.3957,14.3745,6.161704,9.208013,9.355521,7.873011,12.81292,22.29899,0.4898396,60.29608,4.421025,90.929,57.78781
124.8385,4.128584,1.857101,10.83544,18.07299,14.24459,6.143235,9.294017,9.339576,7.807234,12.87887,22.27015,0.5421419,59.51237,4.262121,90.44688,57.00661
152.2131,4.081049,1.846287,10.63044,17.82691,14.1793,6.036004,9.317201,9.243318,7.801794,13.12552,22.27373,0.5595169,58.58342,4.126614,89.82733,56.34364
188.503,4.029682,1.930657,10.41835,17.68363,14.13295,5.872769,9.306762,9.217614,7.826103,13.3679,22.38974,0.6707821,58.06083,4.033669,89.0718,55.77225
233.4973,3.865389,1.934864,10.35298,17.51302,14.00069,5.853427,9.301381,9.084794,7.885456,13.59368,22.52781,0.7105494,57.50284,3.995562,88.36343,55.22197
286.0728,3.700104,1.972096,10.40494,17.31505,13.97924,5.813588,9.26051,9.03888,7.909506,13.8505,22.77732,0.711853,57.20285,3.943182,87.8353,54.6517
339.0046,3.428268,1.971841,10.45798,17.15543,13.94582,5.944478,9.301707,9.122649,7.947142,13.77795,22.94366,0.6379499,56.81513,3.856652,87.17473,54.19449
386.9084,3.300201,1.94389,10.38279,16.88399,14.00314,6.07924,9.305217,9.280166,7.979877,13.62084,23.03433,0.5805712,56.42058,3.843145,86.64896,53.59687
424.165,3.152849,1.975054,10.4363,16.62338,13.90043,6.213958,9.376939,9.40895,7.854237,13.48773,23.11647,0.4859056,55.90662,3.834397,85.98075,52.99486
445.8756,3.246376,1.876287,10.53608,16.48228,13.77005,6.315927,9.449319,9.473884,7.67079,13.31589,23.20471,0.4851208,55.21384,3.857573,85.42043,52.27831
450.1462,3.411118,1.876171,10.67854,16.44756,13.71544,6.238381,9.48692,9.458823,7.498779,13.10348,23.21287,0.5404081,54.48307,3.882571,84.74181,51.58127
438.2472,3.498201,1.943346,10.81993,16.39292,13.77327,6.184272,9.436973,9.502311,7.357964,12.90363,23.15016,0.6424685,53.62935,3.81861,83.97588,51.10059
412.7982,3.68413,1.960849,10.84941,16.38666,14.00195,5.990529,9.204595,9.412251,7.301962,12.89938,23.1073,0.6888084,52.69218,3.812575,83.13386,50.62194
377.4191,3.8929,2.024824,10.74598,16.32727,14.14455,5.774796,8.931296,9.405021,7.343185,13.06,23.08444,0.8262472,51.9506,3.802059,82.43913,50.0705
337.5124,4.040682,1.983019,10.62104,16.27855,14.30306,5.624568,8.733792,9.379128,7.418121,13.26073,22.86924,0.9457169,51.2768,3.811135,81.72569,49.56393
295.9637,4.087887,2.039817,10.53855,16.11745,14.36014,5.363957,8.478578,9.365869,7.497862,13.33879,22.75239,1.044773,50.62026,3.792701,81.05322,49.03647
253.5426,3.99194,2.134171,10.34994,16.0487,14.31584,5.222294,8.325864,9.219199,7.477516,13.17722,22.56499,1.145614,50.03971,3.739496,80.39742,48.49261
215.4013,3.939674,2.162475,10.18438,15.89136,14.14444,5.144205,8.324676,9.169789,7.312632,13.0152,22.43965,1.236297,49.41877,3.729971,79.80344,47.84914
181.458,3.762753,2.114308,10.1838,15.73246,13.90865,5.149811,8.470866,9.046729,7.054382,12.87735,22.28392,1.15309,48.83136,3.648068,79.16389,47.38054
152.4125,3.552605,2.111183,10.14317,15.52658,13.50513,5.200568,8.537726,8.848994,6.77705,12.74434,22.21774,1.222316,48.13647,3.502073,78.67198,46.64098
128.6558,3.376493,2.123444,10.27201,15.25221,13.10575,5.3712,8.625264,8.962779,6.695461,12.6495,22.22412,1.129313,47.64597,3.443234,77.91972,46.11497
109.6806,3.137022,2.119568,10.40193,14.95587,12.92669,5.578206,8.520854,9.09982,6.703514,12.60223,22.28012,1.03114,47.19185,3.406577,77.15059,45.72032
94.68867,3.041189,2.071903,10.42965,14.66944,12.97621,5.658618,8.379153,9.067542,6.862648,12.65789,22.33375,1.000779,46.72013,3.423176,76.37247,45.1059
83.35398,2.953135,2.173931,10.36432,14.33205,12.96541,5.705812,8.285865,9.110747,6.986532,12.72945,22.40079,1.040432,46.26292,3.496512,75.5668,44.52417
74.50935,3.056978,2.168923,10.29976,14.0574,13.0554,5.721887,8.176345,9.32631,7.019085,12.68673,22.30983,1.019206,45.85454,3.503356,74.68233,43.84705
67.80062,3.163809,2.255271,10.27018,13.85369,13.07759,5.581361,8.154059,9.463361,6.950306,12.5273,22.40687,0.9443512,45.18937,3.535925,73.82997,43.25132
62.52628,3.311182,2.328406,10.14211,13.67901,13.16544,5.525012,8.161407,9.451142,6.790018,12.36922,22.3314,0.9375296,44.64866,3.51895,73.11646,42.59793
59.22767,3.449797,2.309023,10.03046,13.64361,13.34305,5.537677,8.21676,9.366567,6.64765,12.31193,22.15841,0.9657288,44.09277,3.529742,72.34074,42.00498
56.75893,3.498178,2.275517,9.848356,13.54533,13.36103,5.53085,8.273755,9.179156,6.494047,12.1212,21.94789,0.9780245,43.30489,3.421225,71.4556,41.50796
55.00687,3.501198,2.337978,9.574549,13.5591,13.3092,5.612556,8.301175,9.036164,6.380276,11.92191,21.76307,1.041786,42.74876,3.285202,70.65778,40.82442
53.52545,3.503687,2.283701,9.370981,13.46116,13.38869,5.749297,8.40487,9.073035,6.503963,11.73092,21.53674,1.027705,42.28595,3.244606,69.84439,40.28424
52.47616,3.450657,2.208809,9.216253,13.33639,13.48935,5.700952,8.510625,9.072228,6.540838,11.61657,21.35595,1.140574,41.87281,3.201482,68.87318,39.70751
51.44522,3.354458,2.172539,9.045954,13.17437,13.56472,5.60024,8.623017,9.097054,6.709435,11.62876,21.16246,1.211449,41.51291,3.224933,68.00676,39.0919
50.72421,3.111,2.20407,8.936676,12.98404,13.38887,5.426869,8.599998,9.20505,6.629824,11.4821,21.05792,1.264493,41.22433,3.280858,67.12533,38.63258
49.92419,2.985371,2.139273,8.942602,12.88039,13.13682,5.228333,8.41825,9.434072,6.626228,11.36955,21.14739,1.232876,40.839,3.26932,66.37434,38.04672
49.17576,2.960148,2.134602,8.952007,12.77504,12.90696,5.057391,8.30355,9.555596,6.468342,11.23236,21.27051,1.257228,40.51435,3.425351,65.75394,37.48711
48.30043,2.966009,2.125333,8.956554,12.51323,12.79643,5.001739,8.1687,9.485398,6.425095,11.2153,21.28974,1.274511,40.24929,3.430439,65.1794,36.95467
48.00196,2.900169,2.114484,9.044649,12.34983,12.70093,4.985786,7.906957,9.37606,6.477783,11.33883,21.31374,1.255247,39.97972,3.473906,64.48876,36.55224
47.61724,2.92614,2.106305,9.075588,12.14825,12.53231,5.001921,7.642936,9.116691,6.416321,11.30946,21.44885,1.261296,39.4291,3.441107,63.70943,36.09253
47.07895,2.929873,2.135744,9.177134,11.99121,12.45008,4.983961,7.470784,8.825727,6.366652,11.3424,21.4083,1.116959,39.10503,3.451051,63.06274,35.63099
46.92889,2.875669,2.20122,9.272751,11.83823,12.48598,5.006102,7.455104,8.527465,6.375874,11.42928,21.32974,1.050584,38.49088,3.44256,62.46652,35.13068
46.89749,2.898687,2.248231,9.235044,11.69806,12.45778,5.102265,7.499784,8.426944,6.257538,11.62396,21.125,0.9841881,37.85712,3.323693,61.60006,34.60004
46.92075,2.965187,2.255691,9.266066,11.53732,12.4108,5.24717,7.628802,8.408826,6.102629,11.73612,20.89443,0.8698721,37.10497,3.288103,60.82238,34.24226
47.17645,2.905684,2.306429,9.250387,11.55726,12.13488,5.347441,7.674951,8.51818,5.892544,11.76398,20.84878,0.7706776,36.39112,3.24788,59.99216,33.89538
47.48476,2.858116,2.399417,9.322298,11.66268,11.89131,5.507609,7.645205,8.509267,5.807449,11.64548,20.93265,0.7218199,35.50905,3.270872,59.17229,33.32259
47.87957,2.941195,2.4974,9.304583,11.75285,11.67125,5.601687,7.606942,8.601636,5.653595,11.43939,20.95477,0.7171955,34.95921,3.28171,58.33474,32.66078
48.47378,2.891592,2.575596,9.311251,11.8379,11.52352,5.722697,7.659236,8.88346,5.568632,11.3115,21.07036,0.638258,34.36847,3.218179,57.528,32.03985
49.55062,2.908197,2.570476,9.290108,11.94005,11.5041,5.817573,7.544925,9.095975,5.586096,11.15026,21.32924,0.6378717,33.96424,3.221821,56.71814,31.50461
50.41106,3.017353,2.592597,9.25198,11.99607,11.50558,5.792087,7.456176,9.234771,5.570583,11.04319,21.50454,0.6365576,33.72451,3.242177,55.99485,31.00839
51.42236,2.928936,2.579064,9.224674,12.05219,11.46771,5.741672,7.347943,9.368808,5.542728,10.89563,21.36248,0.5435953,33.4291,3.315481,55.41592,30.50664
52.67937,2.886194,2.625898,9.141851,11.94832,11.66464,5.660966,7.244948,9.309985,5.50005,10.81408,21.23829,0.454895,32.9706,3.348521,54.72573,29.95565
53.67337,2.86142,2.59974,8.957603,11.75872,11.78006,5.64219,7.145679,9.204265,5.408202,10.88689,20.89067,0.379714,32.63893,3.398845,54.08429,29.49528
54.70521,3.037004,2.613433,8.975698,11.59234,11.8111,5.627057,7.165694,8.982322,5.383885,11.03062,20.54092,0.3473186,32.13989,3.488711,53.42847,29.17501
55.93967,3.120525,2.704838,8.848478,11.51985,11.734,5.537456,7.082196,8.804656,5.389364,11.29381,20.32702,0.2473984,31.68222,3.589147,52.73903,28.75134
57.09141,3.157564,2.797916,8.828554,11.31595,11.67773,5.495311,7.083976,8.449674,5.509333,11.38267,20.16754,0.2014561,31.09529,3.671056,51.97398,28.19234
58.44881,3.249674,2.856807,8.775156,11.16195,11.53589,5.421023,7.084275,8.331468,5.566149,11.51014,20.39117,0.09111023,30.67659,3.610804,51.30781,27.62589
60.30965,3.135363,2.888643,8.732624,10.98389,11.53247,5.464873,7.14873,8.25286,5.688105,11.64857,20.90613,0.04734516,30.18512,3.595635,50.75507,27.0604
62.52384,2.974453,2.90763,8.74789,10.94398,11.66038,5.383253,7.155465,8.242593,5.812456,11.66839,21.40139,0.1330309,29.8564,3.613387,50.12159,26.42359
64.87007,2.838158,2.974637,8.663326,10.80246,11.7368,5.24392,7.242568,8.409825,5.843159,11.70635,21.69242,0.1454544,29.52303,3.597205,49.47001,25.91122
67.41753,2.673512,2.978248,8.535913,10.66373,11.75605,5.100315,7.320336,8.524426,5.79439,11.64195,21.70943,0.1346025,29.2366,3.607704,48.86811,25.26744
69.9974,2.642973,2.961349,8.52223,10.35753,11.94924,4.923428,7.493979,8.471625,5.75425,11.69757,21.809,0.08208847,28.90681,3.67636,48.12342,24.84594
72.6283,2.633354,2.864861,8.481285,10.14931,11.96005,4.705932,7.539607,8.404815,5.671385,11.56998,21.76277,0.1273069,28.49863,3.795151,47.67953,24.25915
74.83287,2.806511,2.869885,8.427565,10.10987,11.95203,4.580674,7.518125,8.334744,5.619688,11.44933,21.52742,0.1615877,28.06159,3.873749,47.2002,23.86541
76.90598,2.861176,2.923627,8.299219,10.09951,11.91581,4.52479,7.340173,8.106963,5.576982,11.28178,21.13614,0.2103071,27.52924,3.951127,46.64606,23.64031
78.17733,2.858101,2.934527,8.308969,10.04271,11.92971,4.589717,7.201762,7.85595,5.640327,10.964,20.81441,0.1580791,26.98495,3.927652,46.09116,23.48379
79.09708,2.909824,3.001632,8.348505,10.07848,11.93084,4.748803,6.967986,7.674617,5.724716,10.63962,20.71703,0.1007004,26.47672,3.901417,45.56226,23.57201
79.85885,2.768736,3.11079,8.396076,10.00429,11.92429,4.991438,6.844499,7.489444,5.799658,10.51892,20.70506,0.1170168,25.96271,3.808823,45.02486,23.05927
80.00867,2.598576,3.257667,8.508215,9.99963,11.86288,5.178228,6.755748,7.607982,5.880388,10.56227,20.66918,0.1329765,25.63165,3.761076,44.27669,22.68333
80.23985,2.566309,3.372295,8.543369,9.824398,11.72961,5.340166,6.815356,7.623364,5.90691,10.69169,20.72649,0.08682442,25.45723,3.627313,43.59037,22.26237
79.97934,2.551653,3.537523,8.665537,9.65011,11.48188,5.385182,6.92912,7.620416,6.186867,10.89389,20.79167,0.1487417,25.33882,3.613214,42.84855,22.02335
80.12814,2.644579,3.686732,8.75733,9.516514,11.36788,5.432879,7.031671,7.595325,6.546936,11.17882,20.99555,0.225174,25.21851,3.655631,42.16136,21.97315
80.21479,2.748468,3.75364,8.756102,9.452616,11.17774,5.407696,6.998895,7.497067,6.678659,11.30658,21.22737,0.3530617,24.93616,3.701787,41.60525,21.72823
80.91386,2.846685,3.78912,8.701031,9.377377,11.06759,5.390998,6.9891,7.503024,6.673571,11.46143,21.27882,0.4312458,24.7554,3.81885,41.02406,21.7019
81.86594,2.962814,3.745719,8.639521,9.278263,11.02647,5.302085,6.84549,7.480441,6.559483,11.52336,21.21686,0.4333439,24.39216,3.969295,40.34599,21.82703
83.06207,2.970854,3.655345,8.564333,9.22961,11.2238,5.362658,6.740258,7.540597,6.285868,11.45084,20.9969,0.3152647,24.03381,4.065043,39.79272,22.00888
85.35784,2.969419,3.573369,8.425587,9.231092,11.38414,5.338323,6.617351,7.728608,5.989305,11.37709,20.82245,0.1767836,23.58496,4.126578,39.32708,22.20653
88.39478,2.870598,3.471658,8.253685,9.278708,11.506,5.187328,6.62202,7.94308,5.686132,11.4531,20.72465,0,23.08907,4.188898,38.98853,21.81116
92.76147,2.86326,3.317588,8.124138,9.312489,11.72713,5.099383,6.631663,8.25236,5.377791,11.55219,20.74537,0,22.71432,4.190607,38.50428,21.55816
100.2734,2.8589,3.301755,8.056816,9.285217,11.85108,4.980657,6.697879,8.240085,5.169806,11.45496,20.78847,0,22.41987,4.080786,38.05417,20.94639
111.2732,2.895805,3.448501,8.069145,9.26429,11.89849,4.827025,6.750386,8.207566,5.234457,11.28543,20.82621,0,22.00351,3.979292,37.52153,20.42203
129.5123,2.807228,3.592924,8.027193,9.204681,11.96394,4.762156,6.773646,7.996085,5.393533,11.17011,20.80088,0.09013367,21.80933,3.848604,37.13285,19.83749
159.4942,2.79759,3.693884,8.129354,9.085646,11.88299,4.72883,6.825259,7.725017,5.515165,11.07051,20.81366,0.2159891,21.53085,3.734115,36.55148,19.25754
202.4525,2.77536,3.839629,8.299438,8.914982,11.73262,4.769198,6.890376,7.544839,5.766569,10.90423,20.81645,0.1938047,21.25655,3.704176,35.94135,18.75307
258.2606,2.844212,3.960494,8.519987,8.688967,11.50067,4.763486,7.05132,7.301969,6.03948,10.79824,20.80584,0.07231236,21.102,3.677495,35.3508,18.34239
319.0791,2.861998,4.160457,8.627121,8.599159,11.43984,4.884365,7.092269,7.066571,6.243181,10.8712,20.72841,0.04620075,21.00508,3.730395,34.86327,18.03979
380.6234,2.832647,4.330034,8.626928,8.616993,11.14162,4.863873,7.105752,7.056937,6.388813,11.01073,20.73462,0,20.87498,3.769885,34.46278,17.77214
434.3946,2.837336,4.491114,8.505068,8.614124,10.86618,4.775237,7.115047,7.092267,6.459188,11.28189,20.66454,0,20.70098,3.945845,34.10482,17.53766
474.1948,2.954004,4.790391,8.474676,8.620481,10.7458,4.82014,7.183293,7.331517,6.334965,11.58934,20.73933,0,20.41977,4.035058,33.60918,17.28854
