EL1: Electronic Ladder,A1: 4Wk,B1: 8Wk,C1: 12Wk,D1: 16Wk,E1: 20Wk,F1: 24Wk,G1: 28Wk,H1: 32Wk,A2: 36Wk,B2: 40Wk,C2: 44Wk,D2: 48Wk,E2: 52Wk
56.75893,115.0102,5.690959,13.65452,8.56214,51.98793,1.442223,33.62539,1.024239,10.72984,40.57463,49.03716,44.92205,29.93837
55.00687,114.2512,5.571401,13.72053,8.50964,51.37037,1.41308,33.27617,1.10471,10.74322,39.52285,48.50636,44.01706,29.25212
53.52545,113.5612,5.42213,13.70636,8.426842,50.89572,1.344198,32.93172,0.9839039,10.63369,38.59155,47.89433,43.17668,28.76934
52.47616,112.4916,5.309655,13.70442,8.540901,50.52034,1.23303,32.67682,0.9235058,10.4496,37.66288,47.38904,42.45138,28.33233
51.44522,111.4063,5.311408,13.72059,8.713911,50.07612,1.255873,32.39302,0.8596325,10.30053,36.75053,47.02166,41.78705,27.9788
50.72421,110.2683,5.30083,13.70821,8.720688,49.64952,1.089565,32.03844,0.8650513,10.23113,35.77057,46.62477,41.16495,27.69509
49.92419,109.3203,5.21465,13.77157,8.737511,49.25126,1.111341,31.7224,0.8115406,10.1588,34.72232,46.27817,40.59502,27.49843
49.17576,108.3544,5.008937,13.69315,8.772715,49.0322,1.080803,31.29256,0.7815437,10.12704,33.92347,45.9571,40.039,27.33825
48.30043,107.4019,4.991815,13.6357,8.69334,48.75502,1.178772,30.7845,0.7869186,10.0487,33.08636,45.65159,39.60186,27.04643
48.00196,106.6766,5.049909,13.5063,8.566704,48.44808,1.238989,30.32317,0.7734146,10.17347,32.35292,45.32991,39.10342,26.86289
47.61724,105.5323,5.19233,13.4228,8.343809,48.12443,1.395676,29.93291,0.9616756,10.24214,31.62245,45.08273,38.72366,26.43849
47.07895,104.8048,5.141194,13.31789,8.255575,47.8087,1.300472,29.70321,1.016222,10.23608,30.9904,44.68303,38.23463,26.12054
46.92889,103.993,5.064895,13.15729,8.065107,47.35392,1.195398,29.5461,0.9975014,10.23275,30.42235,44.20613,37.78873,25.97474
46.89749,102.8034,5.123153,13.14308,8.070845,46.83966,1.039389,29.36999,0.9976292,10.23958,29.91713,43.83969,37.21992,25.69895
46.92075,101.7628,5.090858,13.11874,8.074751,46.27864,0.9084759,29.14376,1.005468,10.28215,29.38384,43.4961,36.65482,25.49498
47.17645,100.3938,5.126103,13.16173,7.985765,45.8143,0.7151012,28.92186,1.124149,10.27043,28.90602,43.24498,35.91225,25.2854
47.48476,99.06705,4.979321,13.12629,7.9254,45.10872,0.5316219,28.8667,1.004793,10.36709,28.5616,42.92442,35.08891,24.96374
47.87957,97.60473,4.974135,13.06917,7.869421,44.54828,0.4442768,28.55332,0.9271564,10.31471,28.38963,42.62738,34.09399,24.56059
48.47378,96.44037,5.075458,13.03333,7.783117,44.06983,0.5236778,28.21678,0.9859409,10.34144,28.32652,42.33698,33.17685,24.1076
49.55062,95.23938,5.102946,12.89425,7.740013,43.61222,0.4231014,27.83222,0.8858738,10.31672,28.26938,42.12549,32.24739,23.79781
50.41106,94.36098,5.173535,12.77615,7.58329,43.30342,0.3951473,27.47509,1.036516,10.13914,28.07255,42.04389,31.43038,23.48069
51.42236,93.7709,5.013768,12.59315,7.620527,42.94905,0.3074417,27.28028,1.10335,9.883003,27.83401,41.84119,30.62444,23.30734
52.67937,93.12507,5.033368,12.60321,7.497107,42.42548,0.3319035,27.04376,1.193115,9.584732,27.51304,41.654,29.97178,23.26125
53.67337,92.53222,5.063052,12.74723,7.48926,41.86981,0.3593254,26.80741,1.299976,9.444014,27.0918,41.58934,29.305,23.17799
54.70521,91.79049,5.09913,12.78549,7.447342,41.58225,0.382103,26.52719,1.462561,9.414446,26.55716,41.38896,28.77652,23.23917
55.93967,90.93786,5.204997,12.92024,7.438337,41.16598,0.4898129,26.32494,1.513422,9.453499,26.0121,41.10683,28.1679,23.19864
57.09141,89.97794,5.27699,12.83255,7.458347,40.65265,0.4658928,26.17885,1.439209,9.613735,25.55379,40.70821,27.7282,23.00591
58.44881,88.71839,5.47228,12.80534,7.350628,40.28623,0.525404,25.93787,1.355083,9.627712,25.23747,40.32405,27.17361,22.86503
60.30965,87.80774,5.49772,12.76477,7.264225,40.00517,0.6186275,25.75487,1.385473,9.836372,25.03831,39.95492,26.72226,22.81444
62.52384,86.87541,5.469577,12.64255,7.259222,39.80497,0.5766773,25.51583,1.237055,9.926073,24.93726,39.68354,26.252,22.80234
64.87007,85.8426,5.305192,12.41167,7.29254,39.60057,0.5992317,25.26714,1.260197,9.887772,24.77061,39.61069,25.82974,22.75634
67.41753,84.86553,5.136237,12.21224,7.403984,39.37107,0.6627979,25.07987,1.197018,9.844252,24.62597,39.44622,25.52473,22.78448
69.9974,83.72394,5.005414,12.26108,7.423729,39.06458,0.6261368,24.8238,1.173809,9.731298,24.54214,39.39399,25.25022,22.81557
72.6283,82.73796,4.854506,12.27215,7.380638,38.8398,0.6779957,24.52598,1.286299,9.659889,24.46721,39.37548,24.89158,22.79601
74.83287,81.88892,4.812392,12.21742,7.284512,38.53112,0.7247505,24.20399,1.319086,9.594883,24.39672,39.16167,24.6286,22.69381
76.90598,81.06194,4.793681,12.25202,7.220537,38.06951,0.7375584,23.89699,1.314846,9.509405,24.14667,38.9175,24.39048,22.53086
78.17733,80.27341,4.726838,12.1553,7.07383,37.5713,0.6452484,23.56659,1.264507,9.419867,23.84751,38.55559,24.13732,22.34039
79.09708,79.57074,4.7851,12.04972,6.95182,37.15335,0.5321293,23.3238,1.271463,9.350491,23.64554,38.40507,23.80328,22.08377
79.85885,79.10446,4.764747,12.04436,6.814348,36.71292,0.5414066,23.07504,1.325933,9.276733,23.41193,38.02914,23.43365,21.70512
80.00867,78.52005,4.824779,11.94263,6.823151,36.48139,0.5367146,22.93159,1.229509,9.123142,23.25441,37.77868,22.95226,21.27063
80.23985,77.7989,4.783477,11.84243,6.920761,36.3159,0.5295544,22.74112,1.272219,8.901279,22.95385,37.69441,22.5553,20.9335
79.97934,76.95312,4.795068,11.73462,6.986382,36.01893,0.4997673,22.59703,1.297224,8.826569,22.65014,37.64161,22.29427,20.67452
80.12814,76.03502,4.766271,11.69587,7.039085,35.69883,0.4595909,22.53619,1.244287,8.739271,22.50749,37.59046,22.01102,20.42002
80.21479,75.2562,4.781629,11.69777,6.949312,35.43268,0.5494938,22.38159,1.263367,8.669168,22.5247,37.56754,21.55061,20.20687
80.91386,74.36689,4.805675,11.73157,6.816118,35.05103,0.5576763,22.24053,1.341818,8.741175,22.40736,37.55779,21.20061,20.12566
81.86594,73.4547,4.847838,11.76,6.689329,34.67006,0.5445156,22.01947,1.478157,8.859137,22.24372,37.67555,20.87106,20.12077
83.06207,72.61765,4.791409,11.68972,6.610317,34.23976,0.4870815,21.73279,1.527264,9.142866,22.06835,37.49463,20.53518,20.06787
85.35784,71.95513,4.883611,11.64328,6.625492,34.01653,0.3991623,21.62297,1.621471,9.308821,21.98787,37.49552,20.29203,19.85264
88.39478,71.29156,4.812207,11.65049,6.600269,33.65879,0.559866,21.45353,1.621235,9.332663,21.82853,37.24287,20.05927,19.55435
92.76147,70.6091,4.889226,11.58932,6.665344,33.58243,0.6198788,21.28115,1.667086,9.401587,21.66917,37.15705,19.79243,19.25657
100.2734,69.96134,4.869252,11.49684,6.664371,33.42711,0.621006,21.15047,1.816849,9.434616,21.52256,36.94239,19.70233,18.94167
111.2732,69.04293,4.913274,11.47935,6.637484,33.24057,0.6675167,20.97032,1.684189,9.332319,21.26617,36.73404,19.60091,18.63009
129.5123,68.45559,4.85846,11.48204,6.574053,33.09915,0.7966099,20.87714,1.539917,9.181534,21.14,36.57117,19.52839,18.39372
159.4942,67.65002,4.868171,11.56891,6.367029,32.87436,0.8355522,20.59868,1.431417,9.015602,21.01277,36.43217,19.30949,18.12913
202.4525,66.77905,4.865865,11.64632,6.290997,32.60251,0.8597679,20.36123,1.578434,9.116869,20.87243,36.35218,19.11806,18.1109
258.2606,65.87485,4.915345,11.56895,6.225872,32.34361,0.866993,19.98491,1.743135,9.203236,20.81754,36.28088,18.78803,17.92138
319.0791,65.23924,4.940082,11.53286,6.172113,32.10153,0.7780533,19.73614,1.90239,9.480715,20.75866,36.13914,18.58359,17.73633
380.6234,64.63237,5.017831,11.37618,6.241451,31.85285,0.8303852,19.76244,1.914219,9.576914,20.5723,36.00939,18.34576,17.51443
434.3946,64.04345,5.007607,11.15964,6.297314,31.55304,1.080763,19.59474,1.902533,9.749186,20.49462,35.85711,18.01067,17.24303
474.1948,63.47349,5.223929,10.94523,6.299667,31.4179,1.051487,19.56726,2.010977,9.904932,20.38682,35.64853,17.75119,16.87158
496.6637,62.94933,5.423545,10.79423,6.292194,31.15539,1.041012,19.55187,2.084835,9.949898,20.24481,35.27839,17.585,16.59626
499.2065,62.30244,5.577647,10.82507,6.307104,31.07104,1.063986,19.46923,1.98526,9.760141,19.97879,35.19949,17.2965,16.33352
485.083,61.84108,5.6359,10.79115,6.315496,30.91122,1.114691,19.37217,2.023939,9.626896,19.87048,35.05687,17.2129,16.1517
460.3896,61.25486,5.744912,10.78488,6.235748,30.69459,1.199966,19.25645,1.943483,9.499529,19.68026,34.95374,17.02833,15.90621
427.2648,60.71169,5.830512,10.84469,6.414333,30.52736,1.368944,19.15057,1.943108,9.626255,19.61819,34.94505,16.89461,15.84818
391.7967,60.01584,5.842656,10.85885,6.391502,30.40009,1.554451,19.00479,2.048498,9.627621,19.56936,34.93211,16.6395,15.61221
351.8622,59.61031,5.756606,10.82658,6.346497,30.20556,1.659704,19.04156,2.153933,9.738337,19.51229,34.9411,16.49126,15.46139
313.5379,59.00517,5.756856,10.62498,6.393005,29.92287,1.925467,19.07565,2.174128,9.714714,19.41546,34.97299,16.26892,15.2853
275.9799,58.50297,5.582957,10.57039,6.372087,29.74794,2.091221,18.95571,2.23934,9.80055,19.36436,35.01339,16.10988,15.12044
241.4358,58.08152,5.556834,10.53225,6.312752,29.77746,2.043344,18.87042,2.394487,9.823385,19.27954,34.87361,16.01053,14.86481
210.9331,57.59914,5.459994,10.5583,6.33853,29.57628,2.021933,18.76725,2.531418,9.944845,19.14901,34.69154,15.89615,14.75973
184.3872,56.9771,5.443719,10.57105,6.29726,29.51534,1.967026,18.5969,2.673302,9.971708,19.15523,34.62738,15.72935,14.59865
161.9705,56.42337,5.5505,10.53844,6.305038,29.4395,2.039835,18.47968,2.793056,10.08103,19.17689,34.40667,15.73553,14.50733
143.8161,55.90714,5.572965,10.67979,6.436167,29.38644,2.253317,18.38889,2.858675,10.17608,19.22263,34.29052,15.49443,14.3972
128.2083,55.33533,5.670169,10.80588,6.581352,29.34161,2.565773,18.28632,2.907734,10.26198,19.21209,34.02789,15.27942,14.29319
116.2876,54.63292,5.887977,10.73165,6.594227,29.13669,2.839693,18.30445,2.908865,10.35263,19.22121,33.92137,14.99706,14.0246
106.7961,54.06387,6.086387,10.5807,6.557209,28.8556,3.07638,18.37334,2.914063,10.38471,19.38449,33.82438,14.81575,13.85705
100.4204,53.55031,6.408769,10.45948,6.606945,28.64087,3.323086,18.40659,3.051601,10.36874,19.55622,34.02332,14.65931,13.85382
95.38192,53.12849,6.503531,10.3862,6.650139,28.52015,3.49789,18.37437,3.115383,10.52735,19.53719,33.95761,14.53017,13.78778
93.35226,52.58852,6.625747,10.3159,6.681232,28.50472,3.677261,18.38157,3.171131,10.61766,19.50863,33.84583,14.29887,13.62764
92.64267,52.00244,6.602365,10.35408,6.7789,28.50175,3.849487,18.4269,3.228193,10.8291,19.35607,33.80737,14.02279,13.49497
94.22371,51.4122,6.78859,10.23731,6.73765,28.49117,3.937454,18.30664,3.265507,10.92518,19.30153,33.71566,13.83017,13.34773
96.90433,50.96916,6.890714,10.22941,6.743156,28.5612,4.245745,18.30788,3.325136,11.04559,19.1768,33.6929,13.69656,13.13011
102.3827,50.39275,6.865439,10.41669,6.89106,28.62202,4.494156,18.2145,3.327858,11.09121,19.02922,33.55854,13.42517,12.98965
110.2861,49.8124,6.821078,10.53094,6.841328,28.67562,4.728626,18.09033,3.350082,11.06962,18.82844,33.33485,13.24237,12.79027
122.4735,49.2743,6.952273,10.55343,6.841024,28.53263,4.862431,18.07598,3.446026,11.0658,18.66923,33.19798,13.10403,12.51775
141.3798,48.70968,7.029706,10.6656,6.703554,28.41391,5.056362,17.97774,3.504786,10.94803,18.66553,33.035,12.95607,12.48387
170.7986,48.26155,7.1657,10.66546,6.743008,28.3089,5.21139,17.92482,3.832836,10.7903,18.66906,32.95753,12.8157,12.60522
210.9362,47.87454,7.275538,10.58982,6.827269,28.1623,5.351492,17.83724,4.016703,10.82524,18.56023,32.70963,12.66415,12.52012
259.3776,47.38348,7.262273,10.55192,7.002981,27.97821,5.31712,17.95571,4.244062,10.78153,18.53814,32.53054,12.46556,12.46594
308.4174,47.13297,7.26094,10.60729,7.213207,27.94173,5.266249,18.11856,4.4615,10.7124,18.57121,32.52301,12.30676,12.39918
355.5263,46.89699,7.313674,10.51322,7.338589,27.99521,5.252844,18.14467,4.553289,10.72296,18.67114,32.47215,12.29186,12.21575
393.5872,46.59678,7.299329,10.57223,7.466547,28.09183,5.331617,18.38712,4.639971,10.71873,18.64214,32.53112,12.00875,12.05239
419.0917,46.15157,7.243703,10.7267,7.637287,28.02209,5.377644,18.46961,4.698996,10.78599,18.48725,32.53898,11.75167,11.87997
428.2565,45.92174,7.040402,10.84109,7.646379,27.97352,5.372047,18.50363,4.888468,10.82134,18.52499,32.6932,11.43184,11.56725
422.171,45.47063,7.061044,10.99096,7.488514,27.87591,5.511618,18.49145,5.121759,10.78051,18.44166,32.7579,11.20542,11.39622
403.9083,45.00065,7.043202,11.16038,7.354414,27.81009,5.722528,18.43068,5.209005,10.66127,18.33728,32.82433,10.95776,11.35507
378.5743,44.53382,7.008899,11.08829,7.35112,27.65098,5.945906,18.38816,5.378714,10.56169,18.33411,32.89114,10.81432,11.33037
349.6916,44.04439,6.989905,10.95796,7.353981,27.29301,6.130991,18.34439,5.477121,10.5673,18.2785,32.72984,10.77655,11.26599
318.0304,43.51622,6.915215,10.83461,7.422789,26.9972,6.117594,18.42611,5.513578,10.47149,18.41401,32.55421,10.781,11.32717
283.594,43.17458,6.874501,10.82083,7.451982,26.7213,6.195707,18.50557,5.616346,10.3054,18.51082,32.43953,10.70618,11.33675
251.2514,42.84641,6.754378,10.74967,7.492027,26.7538,6.398884,18.60453,5.74254,10.30514,18.49256,32.19776,10.6427,11.29367
219.5008,42.3109,6.470176,10.78632,7.596581,26.57929,6.589405,18.73004,5.913599,10.24104,18.47039,32.09044,10.36802,11.3761
189.4948,41.96412,6.337359,10.78239,7.667509,26.44988,6.770445,18.88318,6.096087,10.16383,18.33566,31.98474,10.28069,11.26309
161.8502,41.63112,6.229793,10.82676,7.649143,26.32027,6.793718,19.14428,6.401346,9.991646,18.31781,31.8743,10.10649,11.08193
137.637,41.23844,6.252179,10.88831,7.596527,26.26451,6.988825,19.20782,6.517897,9.754625,18.27575,31.96562,10.02474,11.06836
116.0849,40.91672,6.184089,10.97016,7.766829,26.19124,7.035906,19.39412,6.67042,9.51243,18.25869,31.89196,10.05233,10.87586
97.27939,40.58183,6.293611,10.87815,7.917372,25.98527,7.01506,19.46186,6.803072,9.497835,18.31279,32.03813,10.01617,10.69736
82.55047,40.26937,6.43945,10.73197,8.008804,25.81345,6.943073,19.45897,6.932962,9.49127,18.2234,31.98131,9.870682,10.66258
70.45276,39.84603,6.521399,10.64218,8.153849,25.7135,6.762285,19.26725,6.933584,9.466675,18.21831,31.94329,9.676777,10.53779
60.37433,39.35878,6.475041,10.51325,8.258698,25.51301,6.699612,19.12297,7.06996,9.485226,18.12677,31.91074,9.413895,10.5259
52.84796,38.9237,6.500335,10.43314,8.389496,25.5128,6.551611,19.14078,7.195559,9.568443,18.15998,31.68354,9.206573,10.58928
46.54646,38.44102,6.345389,10.38622,8.490303,25.37217,6.354292,19.01281,7.326307,9.655031,18.23018,31.58961,9.082401,10.72599
41.43076,38.20711,6.325252,10.31535,8.486734,25.3013,6.087618,19.09316,7.497648,9.51441,18.04526,31.52438,9.002193,10.80446
37.51205,37.74954,6.238765,10.3145,8.475332,25.08376,5.930756,19.24912,7.72299,9.37401,17.90675,31.38503,8.859501,10.93527
34.6571,37.42654,6.126061,10.25649,8.500639,24.7816,5.933683,19.35456,7.851477,9.155523,17.82487,31.52129,8.898941,10.89452
32.13435,36.9382,5.912587,10.38486,8.496923,24.58027,5.891846,19.39389,8.08882,9.056299,17.81827,31.36654,8.99091,10.89448
30.0269,36.59104,5.791677,10.42021,8.36216,24.44711,5.895037,19.32796,8.385195,9.124254,17.87841,31.46831,8.894466,10.86965
28.46075,36.37373,5.532205,10.38429,8.22681,24.41004,5.97719,19.23481,8.533567,9.007805,17.92217,31.44408,8.744366,10.97212
26.90372,35.8085,5.332253,10.34519,8.123549,24.42162,6.064762,19.11799,8.679502,8.770792,17.97991,31.4489,8.652515,10.81808
25.56643,35.21707,5.186925,10.20228,8.124617,24.37959,6.115503,19.14654,8.890715,8.5229,18.01672,31.43974,8.469067,10.82059
24.37341,34.76793,5.214072,10.14834,8.177526,24.30242,6.053087,19.12222,9.20513,8.326864,18.1595,31.37817,8.346222,10.91855
23.58046,34.28378,5.154681,9.962733,8.176207,24.19208,5.95126,18.96525,9.476542,8.220898,18.34024,31.34605,8.291569,11.00756
22.75212,33.89296,5.139123,9.839097,8.176146,24.01862,5.767469,18.83784,9.828913,8.096992,18.45424,31.33754,8.207294,11.21065
22.14318,33.38148,5.153901,9.73496,8.169277,23.77105,5.589045,18.77774,10.11617,8.117968,18.57667,31.28592,8.155785,11.38277
21.61739,32.87675,5.160468,9.587026,8.196089,23.54517,5.306561,18.71241,10.37977,8.121639,18.68157,31.31779,8.18536,11.4713
20.96795,32.33521,5.059308,9.598363,8.186443,23.27975,5.014622,18.48366,10.65299,8.181477,18.87955,31.2866,8.095699,11.57968
20.34533,31.98687,5.023078,9.573817,8.046047,23.05729,4.811007,18.42866,11.00135,8.233805,19.21334,31.30873,8.152325,11.56017
19.55369,31.58671,4.929532,9.451735,7.930258,22.87855,4.639416,18.4172,11.21564,8.073921,19.51321,31.36526,8.137993,11.68348
18.72646,30.98507,4.991998,9.336452,7.899769,22.70445,4.461912,18.49791,11.434,7.999086,19.56246,31.42116,8.068562,11.50858
18.06227,30.494,4.935945,9.173034,7.933329,22.41381,4.2698,18.57424,11.77258,7.708654,19.52635,31.33331,7.812923,11.64557
17.34932,29.92768,4.877687,9.070672,7.969906,22.08276,4.207838,18.43155,11.9896,7.429585,19.51139,31.36892,7.601276,11.82745
16.862,29.41587,4.76402,8.815503,7.95801,21.83569,4.134945,18.29816,11.94967,7.302902,19.54493,31.24424,7.448631,11.82219
16.39036,28.93832,4.636508,8.553542,8.002594,21.56212,4.035912,18.09964,12.03364,7.220104,19.56968,31.05136,7.22345,11.95156
15.86924,28.54974,4.508554,8.380525,7.973406,21.47145,3.879208,17.86345,12.08919,7.151863,19.60364,31.00803,6.982742,11.94358
15.43531,28.15501,4.341323,8.162356,8.014524,21.34315,3.76977,17.68608,12.33123,7.002594,19.75597,30.85171,6.788189,12.0405
15.2607,27.8351,4.16624,8.085134,7.962975,20.98456,3.645317,17.64014,12.65748,6.873655,19.99678,30.83967,6.659943,11.92908
15.06444,27.40494,4.160823,8.129407,7.764544,20.80737,3.676517,17.62044,12.97753,6.830994,20.24113,30.81569,6.828884,11.78282
14.83599,26.9362,4.095084,8.096919,7.581896,20.52221,3.631283,17.54854,13.25147,6.815344,20.41975,30.88252,6.95245,11.6015
14.61701,26.46177,4.051913,8.049327,7.415977,20.20994,3.481716,17.48751,13.50832,6.893883,20.46185,30.92241,7.011936,11.50393
14.32147,25.95061,3.964869,7.992274,7.120558,19.836,3.405943,17.31086,13.75477,6.83564,20.53022,31.02536,6.872456,11.64303
13.9205,25.34151,3.920377,7.969869,6.957684,19.47584,3.289465,17.10406,13.75561,6.910095,20.52326,30.99308,6.770424,11.56852
13.43469,24.8018,3.876933,7.770345,6.822306,19.20707,3.130173,16.9032,13.63888,6.89226,20.42047,30.89597,6.74604,11.41903
13.04265,24.28545,3.870427,7.648694,6.7141,19.05815,3.083097,16.62532,13.60973,6.743883,20.27287,30.69897,6.697376,11.42748
12.63771,23.97944,3.849566,7.575753,6.568588,19.10627,2.939482,16.41108,13.62786,6.533411,20.23618,30.40234,6.624653,11.54281
12.33934,23.62111,3.770293,7.529279,6.554455,19.0806,2.953571,16.28291,13.87283,6.386364,20.30099,29.95831,6.677464,11.8725
12.20116,23.39156,3.730779,7.55572,6.475052,19.11535,2.720503,16.25152,14.11379,6.248489,20.26426,29.65254,6.816952,12.01232
11.92788,23.04278,3.638413,7.616467,6.395302,19.11948,2.660912,16.24743,14.40718,6.178255,20.23144,29.39817,6.971474,12.09952
11.69658,22.88146,3.5139,7.603986,6.287045,18.97873,2.528419,16.09391,14.70615,6.075693,20.33023,29.23764,7.077801,12.11088
11.36579,22.7541,3.441039,7.468705,6.16431,18.76954,2.489775,16.11726,14.98475,6.127644,20.42067,29.25549,7.037655,12.34537
10.9402,22.58384,3.467486,7.347528,6.03072,18.54375,2.604395,16.01668,15.16224,6.222488,20.50778,29.48491,6.927086,12.37033
10.75631,22.27279,3.532819,7.162023,6.101229,18.17583,2.62525,15.94655,15.36761,6.317736,20.53623,29.537,6.924393,12.24797
10.48614,21.99703,3.625136,7.078013,6.136898,17.89561,2.7141,15.82113,15.37902,6.235453,20.44771,29.68281,6.901279,12.07683
10.28107,21.6448,3.692927,7.000224,6.13266,17.7091,2.80695,15.62784,15.36154,6.251432,20.23071,29.79025,7.05209,11.97996
10.23685,21.266,3.712111,6.8171,6.022963,17.68001,2.748978,15.46293,15.40228,6.23823,20.03358,29.67551,7.118088,11.92164
10.16339,20.78231,3.69823,6.694261,5.920465,17.61792,2.674528,15.20035,15.53106,6.211254,19.90004,29.49553,7.34404,11.90982
9.926272,20.45665,3.700007,6.593696,5.819925,17.59635,2.485588,14.84696,15.69046,6.033787,19.5885,29.25898,7.417488,11.77148
9.68505,20.12331,3.590228,6.542497,5.675676,17.37615,2.349163,14.52458,15.85005,5.962389,19.54251,29.00403,7.438812,11.64113
9.49529,19.9816,3.452172,6.522016,5.501867,17.13926,2.262922,14.17606,15.87042,5.847094,19.65552,28.77432,7.506409,11.55872
9.363746,19.96853,3.262773,6.337806,5.421869,16.84314,2.241978,14.03216,15.8781,5.785408,19.74391,28.67191,7.4016,11.67198
9.389474,19.78851,3.1424,6.200328,5.448683,16.73202,2.080399,13.75389,15.92953,5.641052,19.8531,28.63552,7.502331,11.58238
9.438195,19.55468,3.026345,6.091479,5.457947,16.53017,1.981607,13.50856,15.95231,5.464447,19.96527,28.65422,7.561337,11.45702
9.400531,19.3442,2.976916,6.038615,5.490963,16.55606,1.858206,13.43683,15.93845,5.353193,19.93953,28.62389,7.743595,11.47554
9.311664,18.98109,2.876523,5.829309,5.445765,16.45051,1.638775,13.459,15.90725,5.338821,19.88527,28.68391,8.010475,11.59493
9.360101,18.52748,2.84098,5.592404,5.446371,16.47023,1.605368,13.51712,15.99306,5.328104,19.85561,28.5968,7.942089,11.61415
9.367885,18.06361,2.784558,5.504323,5.313717,16.38477,1.64073,13.50119,16.09339,5.265125,19.89198,28.48562,8.001343,11.66939
9.111299,17.70213,2.774465,5.419656,5.162125,16.3395,1.698349,13.43806,16.07036,5.190138,19.77287,28.45794,7.834576,11.65605
8.719924,17.47345,2.652337,5.399398,4.92964,16.31378,1.720482,13.42898,16.05908,5.226566,19.7341,28.35709,7.738201,11.65918
8.522365,17.24936,2.56944,5.351764,4.812922,16.11509,1.89316,13.42696,16.03688,5.293068,19.73219,28.41668,7.740158,11.70942
8.265935,16.97073,2.459023,5.185172,4.750147,15.98466,1.997366,13.29245,15.91472,5.287909,19.6106,28.43504,7.525356,11.80543
8.196654,16.66108,2.34386,5.221974,4.598595,15.95612,1.920958,13.1448,15.83557,5.149448,19.42593,28.48345,7.644993,11.73371
8.012654,16.41989,2.249547,5.234046,4.379471,15.97153,1.815832,12.97707,15.7093,4.943533,19.17469,28.40691,7.821598,11.75385
7.826961,16.29146,2.258969,5.244327,4.358532,15.91164,1.688328,12.84257,15.64054,4.82423,18.897,28.30199,8.114414,11.95358
7.440206,16.21933,2.220172,5.135839,4.261757,15.67932,1.474476,12.74219,15.34844,4.769222,18.71505,28.22192,8.290497,12.04331
7.225717,16.0211,2.256257,5.044726,4.365444,15.55479,1.441288,12.58583,15.13439,4.759319,18.57071,28.11563,8.277836,12.05773
7.17373,15.94369,2.268796,5.05976,4.284288,15.27857,1.464376,12.45841,14.78539,4.790051,18.47332,27.92554,8.369328,12.10476
6.929011,15.79059,2.324746,4.980702,4.24605,15.05617,1.331554,12.3871,14.42008,4.881826,18.34436,27.86146,8.308369,12.12935
6.670002,15.7193,2.34183,4.834796,4.23069,14.93497,1.409159,12.36952,14.06182,5.057665,18.22138,27.73454,8.239948,12.17882
6.534923,15.42471,2.41055,4.737992,4.263563,14.49543,1.417492,12.17474,13.79481,5.263584,18.10546,27.71784,8.336308,12.18089
6.438015,15.12164,2.306224,4.619954,4.295839,14.2438,1.498289,12.08759,13.50377,5.354418,17.94696,27.62145,8.281071,12.22904
6.533257,14.90366,2.253894,4.653394,4.203461,14.0029,1.555965,12.03189,13.27614,5.269331,17.79149,27.53848,8.200409,12.29969
6.545789,14.65792,2.169436,4.633924,4.098427,13.83443,1.55287,11.9594,13.14762,5.206461,17.64281,27.30332,8.23671,12.56806
6.555316,14.37819,2.149907,4.668212,4.021275,13.62945,1.60062,11.8331,13.12317,5.059483,17.54728,27.18328,8.220676,12.75905
6.438367,14.16106,2.150304,4.626254,3.823753,13.40747,1.486879,11.74882,12.95556,4.965721,17.4106,26.95644,8.197498,12.93469
6.381869,13.88224,2.135663,4.590858,3.76693,13.47084,1.45561,11.56823,12.76982,4.821564,17.37771,26.69756,8.229263,13.05044
6.320765,13.64515,2.165614,4.599513,3.612486,13.42196,1.410563,11.4323,12.44866,4.763918,17.38567,26.40798,8.257866,13.05479
6.14119,13.3847,2.208486,4.515159,3.582537,13.4848,1.3181,11.18419,12.2336,4.733879,17.23955,26.18184,8.320099,13.00158
5.945993,13.24426,2.191117,4.37592,3.541189,13.56095,1.344357,10.93989,11.90958,4.763992,17.08974,25.83591,8.336193,12.84071
5.762953,13.04257,2.133891,4.316333,3.627975,13.5011,1.228313,10.62258,11.72397,4.742331,16.85368,25.55418,8.319012,12.71879
5.588173,12.92508,2.03798,4.186614,3.767958,13.39946,1.229681,10.43212,11.54398,4.654657,16.67999,25.38261,8.270958,12.68756
5.522785,12.83604,2.072444,4.159778,3.76746,13.25734,1.26326,10.28097,11.43796,4.517714,16.47634,25.28757,8.087017,12.69118
5.494606,12.64681,2.019345,4.104772,3.709021,13.14924,1.367178,10.19613,11.44052,4.434437,16.33128,25.13451,8.188629,12.79319
5.46798,12.46968,2.067658,4.068002,3.67194,12.97736,1.448393,10.15786,11.59465,4.226147,16.14474,25.12361,8.196251,12.84208
5.308587,12.34318,2.175864,4.002753,3.59325,12.81046,1.479559,10.03552,11.62322,4.156952,16.04973,25.07178,8.24966,12.92252
5.249495,12.17739,2.119832,3.862464,3.519152,12.79699,1.512918,9.972492,11.69721,4.072971,16.15039,25.04671,8.440063,13.0047
5.238706,11.97467,2.034984,3.793441,3.434237,12.67343,1.530197,9.963436,11.65403,3.980886,16.2518,25.06937,8.612934,12.94322
5.190334,11.79681,2.016969,3.713807,3.355207,12.61163,1.529926,9.860693,11.6626,3.905963,16.22186,25.00834,8.722298,12.99126
