EL1: Electronic Ladder,A1: 4WkDry_F_2,B1: 4WkDry_F_3,C1: 8WkDry_F_2,D1: 8WkDry_F_3,E1: 12WkDry_F_2,F1: 12WkDry_F_3,G1: 16WkDry_F_2,H1: 16WkDry_F_3,A2: 20WkDry_F_2,B2: 20WkDry_F_3,C2: 24WkDry_F_2,D2: 24WkDry_F_3,E2: 28WkDry_F_2,F2: 28WkDry_F_3
13.9205,12.49332,4.342154,7.954967,6.503098,7.18413,14.1276,8.327793,12.11669,7.896412,5.476627,9.467585,7.527432,2.449366,11.82182
13.43469,12.49066,4.282663,7.996801,6.195728,7.471506,14.24181,8.222267,11.98516,7.863752,5.40694,9.628695,7.494044,2.28783,11.74855
13.04265,12.27652,4.255072,7.966003,5.8054,7.580957,14.31324,8.073769,11.895,7.845575,5.340771,9.579777,7.558417,2.159103,11.52879
12.63771,12.08188,4.246489,8.140636,5.473032,7.594715,14.12846,7.98221,11.71885,7.840139,5.31789,9.458036,7.693118,2.017191,11.24795
12.33934,11.98652,4.230051,8.215214,5.212888,7.61759,13.77307,8.072123,11.5487,7.942371,5.289909,9.169699,7.8077,2.078758,11.03425
12.20116,11.90472,4.370497,8.09897,5.127486,7.555788,13.5026,8.119793,11.30423,8.077116,5.315092,8.704472,7.782248,1.988626,10.98683
11.92788,11.93719,4.649618,7.922606,5.238951,7.55426,13.41665,8.241766,11.06604,8.040503,5.402861,8.318619,7.72553,2.013874,10.89624
11.69658,11.96835,5.039141,7.654842,5.429642,7.55887,13.20967,8.285789,10.83478,8.154514,5.338518,7.950239,7.680079,1.93461,10.7918
11.36579,12.01168,5.292074,7.37018,5.679332,7.585287,13.07939,8.194605,10.72616,8.183559,5.409523,7.656788,7.638812,1.87578,10.69774
10.9402,12.03157,5.477072,7.072437,5.874436,7.495623,12.89419,8.102972,10.64014,8.16696,5.323093,7.671137,7.517409,1.901888,10.69558
10.75631,11.91871,5.396597,6.875317,5.922194,7.680397,12.55408,7.887197,10.47545,8.282358,5.309542,7.679508,7.397868,1.842043,10.64988
10.48614,11.87113,5.160566,6.733511,5.983892,7.843929,12.20232,7.628637,10.38807,8.271297,5.202734,7.83637,7.253308,1.908123,10.6474
10.28107,11.63255,4.912935,6.576475,5.996236,7.804529,11.86228,7.416851,10.41611,8.279102,5.064257,7.953438,7.163625,1.961208,10.49066
10.23685,11.47747,4.626268,6.577059,5.828171,7.714024,11.49802,7.187889,10.35024,8.339529,4.922459,8.104673,7.158587,2.039024,10.37284
10.16339,11.30113,4.377298,6.589279,5.761082,7.602127,11.14648,7.205866,10.28642,8.618013,4.884497,8.237621,7.190557,2.11586,10.25716
9.926272,11.18404,4.204779,6.491348,5.732129,7.479025,10.92259,7.266882,10.20751,8.823139,4.832947,8.210421,7.115695,1.967232,10.16994
9.68505,11.04158,4.066683,6.392216,5.692595,7.358931,10.82562,7.393251,10.09051,8.875931,4.784863,8.188276,7.156917,1.945015,10.07141
9.49529,10.94298,4.031897,6.352581,5.677697,7.220091,10.75527,7.491255,10.03515,8.959906,4.695816,8.020287,7.2699,1.950953,9.876834
9.363746,10.82703,4.05245,6.253542,5.759879,7.0158,10.69923,7.583271,10.02621,8.940748,4.748955,7.83802,7.387494,2.016087,9.755237
9.389474,10.73447,4.168093,6.26792,5.865652,6.77431,10.68569,7.742937,10.02407,8.913578,4.649832,7.776966,7.370002,2.045328,9.696631
9.438195,10.64862,4.303827,6.49386,5.930859,6.661776,10.61421,7.723894,10.10583,8.793812,4.463022,7.633715,7.409768,2.064898,9.696496
9.400531,10.57168,4.428129,6.690151,6.06555,6.577589,10.42003,7.747559,10.15598,8.601862,4.208,7.551027,7.390887,2.102179,9.708558
9.311664,10.42676,4.710443,6.731161,6.10506,6.405625,10.22486,7.842226,10.15751,8.472218,4.047117,7.616358,7.315227,2.067039,9.665196
9.360101,10.38524,4.844976,6.802517,6.011095,6.321261,9.960826,7.806707,10.12544,8.555048,3.951498,7.689938,7.225144,2.025755,9.674386
9.367885,10.2829,4.936026,6.673214,5.963525,6.187435,9.588721,7.827181,10.10036,8.75304,3.833544,7.74947,7.140397,1.911512,9.793868
9.111299,10.29658,4.872145,6.366335,5.808885,6.118735,9.318532,7.896414,10.10804,8.905436,3.772406,7.809277,7.015515,1.891394,9.802506
8.719924,10.26504,4.846289,6.106155,5.657608,6.211131,9.133348,7.952459,10.13516,9.010796,3.70219,7.821436,7.007833,1.955894,9.726632
8.522365,10.28538,4.851076,5.833567,5.609404,6.245687,9.117362,8.130749,10.21142,9.044434,3.727678,7.724289,6.882863,1.946838,9.577756
8.265935,10.16912,4.85718,5.4233,5.496323,6.22403,9.058215,8.304882,10.28348,9.001205,3.641563,7.712564,6.785291,1.870768,9.430711
8.196654,10.20592,4.838949,5.456028,5.471768,6.219227,9.159965,8.382076,10.41811,8.855572,3.583288,7.492683,6.665374,1.787529,9.36345
8.012654,10.25312,4.771284,5.578533,5.383204,6.168962,9.116826,8.389416,10.51618,8.513807,3.459272,7.204149,6.67862,1.611135,9.275081
7.826961,10.14381,4.690023,5.687384,5.2486,6.122339,9.00208,8.52986,10.60745,8.322695,3.44298,6.945639,6.629285,1.378901,9.101462
7.440206,9.992297,4.772291,5.634119,5.319626,5.932152,8.773898,8.407495,10.5095,8.06378,3.431805,6.872314,6.554524,1.385305,8.916074
7.225717,9.924535,4.716101,5.686769,5.71491,5.8588,8.500175,8.054447,10.39272,8.018349,3.447998,6.702133,6.442914,1.399679,8.753509
7.17373,9.784629,4.631891,5.566969,6.339748,5.80503,8.267762,7.681257,10.18651,8.049715,3.310398,6.60445,6.348916,1.429245,8.903735
6.929011,9.709489,4.511869,5.512093,7.183357,5.946909,8.213181,7.296215,10.14132,8.1998,3.285892,6.580807,6.386054,1.579756,8.841857
6.670002,9.483193,4.430956,5.514082,8.108698,6.182665,8.229398,7.033224,10.12703,8.523901,3.224884,6.68672,6.502685,1.599968,8.828778
6.534923,9.351911,4.391867,5.368361,8.99016,6.278179,8.346066,6.893702,10.13341,8.789785,3.170521,6.776644,6.571063,1.531183,8.92418
6.438015,9.20988,4.223581,5.286316,9.490528,6.430618,8.436004,6.839478,10.2076,8.947479,3.048223,6.882393,6.559438,1.47411,8.905992
6.533257,9.170058,3.946341,5.375322,9.698433,6.466077,8.722445,6.833361,10.40521,8.993679,3.165855,6.787695,6.510718,1.443657,8.879481
6.545789,9.187161,3.665701,5.439356,9.372946,6.542115,8.962005,6.974119,10.57847,9.002659,3.277891,6.82856,6.464131,1.266628,8.764859
6.555316,9.076253,3.642076,5.427519,8.684582,6.356955,9.104033,7.254429,10.74436,9.106194,3.505356,6.870079,6.324185,1.175245,8.606732
6.438367,9.035148,3.658258,5.341436,8.033819,6.246325,9.035514,7.371664,10.83511,9.038963,3.725813,6.885912,6.121018,1.287287,8.394109
6.381869,9.090056,3.464338,5.31567,7.439775,6.146136,8.831176,7.539064,10.75677,8.891745,3.857733,6.671791,5.797503,1.325523,8.243991
6.320765,9.048186,3.254255,5.213367,7.066679,5.98445,8.63066,7.939629,10.64806,8.644258,3.819223,6.490562,5.582415,1.446669,8.226991
6.14119,9.065871,3.057867,5.200085,6.948877,5.87116,8.451903,8.352081,10.50271,8.392214,3.798429,6.343529,5.562742,1.495001,8.11312
5.945993,8.970592,2.983625,5.069807,7.07338,5.768489,8.297385,8.743025,10.20163,8.25832,3.642572,6.213324,5.576007,1.467453,8.170842
5.762953,8.920478,3.076334,4.911306,7.213295,5.513128,8.229178,8.956324,9.811152,8.07329,3.500502,5.985945,5.688079,1.514393,8.281857
5.588173,8.829125,3.056799,4.736383,7.289322,5.316545,8.279294,8.888319,9.455379,7.977106,3.343622,5.75256,5.80231,1.55324,8.225198
5.522785,8.739202,3.054914,4.592278,7.35824,5.103938,8.554898,8.655266,9.126413,7.881119,3.307772,5.554472,5.939345,1.619287,8.197646
5.494606,8.73206,3.163095,4.599916,7.105017,5.086033,8.825585,8.195566,8.801378,7.821171,3.36919,5.511522,6.132634,1.540005,8.2021
5.46798,8.657166,3.546984,4.539471,6.774826,4.972966,8.888854,7.689419,8.673145,7.779394,3.615696,5.460278,6.194913,1.471466,8.113063
5.308587,8.650361,3.871897,4.589552,6.340206,4.991873,8.676209,7.218201,8.749258,7.627529,3.829813,5.455791,6.143529,1.426832,7.96384
5.249495,8.523715,3.989985,4.634644,5.836792,4.973646,8.43469,6.843885,8.767605,7.56119,3.901625,5.512522,5.978292,1.349295,7.925101
5.238706,8.3884,4.017313,4.641874,5.43151,4.962883,8.049132,6.634207,8.977089,7.676157,3.825958,5.581753,5.911883,1.398916,7.774329
5.190334,8.295957,4.007681,4.758041,5.02846,4.87551,7.530789,6.668522,9.164694,7.849279,3.741024,5.724737,5.769121,1.385435,7.629315
5.051305,8.147201,3.888727,4.750694,4.836775,4.784247,7.026668,6.917295,9.339428,8.030466,3.619469,5.916512,5.614421,1.39554,7.601422
4.876223,8.031571,3.718111,4.689308,4.634257,4.597981,6.586129,7.124073,9.551979,8.199375,3.489546,6.055744,5.532678,1.461668,7.541017
4.631876,7.881797,3.507505,4.42976,4.589363,4.456416,6.46391,7.245581,9.7679,8.283859,3.322414,6.231388,5.494415,1.449018,7.474719
4.561522,7.754191,3.237806,4.349377,4.51086,4.437161,6.475005,7.369354,9.958447,8.245283,3.244114,6.255781,5.504545,1.460794,7.360499
4.465994,7.692143,3.002092,4.226246,4.286157,4.452879,6.665025,7.316069,10.06857,8.003471,3.217731,6.09305,5.549965,1.448692,7.295423
4.224935,7.690272,2.962149,4.139887,4.082415,4.498883,6.923696,7.17889,10.07776,7.582369,3.185898,5.875423,5.597801,1.514912,7.265164
4.138312,7.75442,2.833811,4.129522,3.784473,4.5171,7.109624,6.99147,9.904406,7.247343,3.150261,5.688948,5.571727,1.476339,7.245627
4.119016,7.612964,2.644556,4.005304,3.730643,4.657021,7.411178,6.754955,9.578447,7.032995,3.091154,5.60701,5.645591,1.39467,7.262103
4.15511,7.517171,2.497114,3.922722,3.777247,4.81757,7.59962,6.504749,9.210863,7.026947,3.095604,5.538122,5.742493,1.425383,7.139285
4.014673,7.430419,2.338709,3.926132,3.80705,4.814466,7.680232,6.566093,8.835468,7.031763,3.139999,5.526735,5.804965,1.415577,7.182998
3.865959,7.360856,2.163134,3.802864,3.864397,4.740611,7.817195,6.839012,8.410812,7.243999,3.231905,5.699709,5.914498,1.353563,7.264352
3.694413,7.31627,2.124472,3.625818,3.989236,4.671333,7.957982,7.032049,8.14698,7.595783,3.269316,5.642561,5.90014,1.238676,7.265845
3.649324,7.273326,2.217329,3.403769,4.118985,4.596598,8.042613,7.152674,7.962637,7.93261,3.379524,5.623413,5.888021,1.156887,7.232146
3.608536,7.20065,2.312601,3.278349,4.149793,4.664994,7.937535,7.229286,7.932796,8.253803,3.627239,5.512245,5.876468,1.216616,7.052136
3.568916,7.204791,2.610723,3.1612,4.304205,4.572281,7.721658,6.986156,7.897291,8.385994,3.722033,5.424948,5.854909,1.326637,6.973529
3.633841,7.207141,2.866903,3.130167,4.333665,4.511296,7.415973,6.593479,7.785498,8.246235,3.737207,5.336411,5.830875,1.496302,6.937793
3.723514,7.231494,2.983572,3.128342,4.370384,4.50889,6.887288,6.130442,7.56325,8.104733,3.873693,5.3172,5.73057,1.586231,6.908082
3.584785,7.167243,3.120169,3.061562,4.452499,4.612122,6.305589,5.827887,7.308012,7.711914,3.931549,5.390768,5.714554,1.738678,6.919118
3.514358,7.164008,3.288324,3.051346,4.603401,4.795651,5.827214,5.680498,7.050869,7.494293,4.045954,5.557827,5.618746,1.883818,6.933045
3.163714,7.065516,3.333994,3.099897,4.649657,4.793038,5.353173,5.710114,6.834169,7.046425,3.891239,5.692858,5.777926,1.935133,6.990844
2.882694,6.972789,3.414473,3.089907,4.551478,4.751503,5.075252,5.788216,6.621212,6.782185,3.734095,5.741379,5.849618,1.886229,6.935504
2.646958,6.785914,3.545492,3.053957,4.473194,4.75083,4.941514,5.58189,6.515444,6.675468,3.46187,5.589766,5.93093,1.729015,6.716722
2.617253,6.719102,3.639734,2.99823,4.313954,4.681106,4.850501,5.346296,6.486803,6.746944,3.139452,5.384218,5.929755,1.585178,6.454103
2.573172,6.607987,3.789091,2.886698,4.203205,4.564556,4.914035,5.151901,6.482471,6.845846,2.868906,5.085601,5.935115,1.443987,6.180043
2.59084,6.524753,4.015306,2.853249,4.180799,4.357002,4.987515,4.804058,6.403511,6.970917,2.704746,4.896151,5.831421,1.291307,5.932044
2.863736,6.357842,4.091612,2.694866,4.084714,4.282716,5.218246,4.477774,6.31501,7.074406,2.576408,4.57782,5.717389,1.094273,5.674724
3.039529,6.260137,3.982016,2.534713,3.982,4.250778,5.309724,4.203587,6.184843,7.319683,2.526211,4.403856,5.593371,0.9845791,5.559943
3.121466,6.198485,3.860006,2.433239,3.928957,4.384488,5.436561,4.178078,6.078938,7.508654,2.334797,4.237404,5.456814,1.013519,5.525252
3.130886,6.157744,3.658396,2.392845,4.071298,4.583999,5.548333,4.218782,5.958918,7.678564,2.236059,4.129539,5.378646,1.159807,5.605191
3.064619,6.081714,3.427942,2.521567,4.308774,4.712053,5.432546,4.244143,5.870192,7.625244,2.046217,4.131205,5.430166,1.169281,5.705243
2.924486,5.905879,3.173597,2.53357,4.493979,4.736012,5.210908,4.113245,5.779312,7.498047,2.106976,4.189746,5.440491,1.267366,5.822555
2.7396,5.769107,3.124678,2.500511,4.648611,4.722097,5.004861,3.75732,5.827501,7.439896,2.020973,4.381949,5.522627,1.393721,5.946338
2.625036,5.704291,3.190233,2.370299,4.746514,4.528775,4.908906,3.573568,5.937548,7.367373,1.902218,4.563449,5.384634,1.569008,6.072242
2.475174,5.700532,3.39403,2.308084,4.98882,4.248452,4.963265,3.588028,6.026686,7.129908,1.90686,4.725286,5.353423,1.670271,6.059072
2.33345,5.621934,3.649534,2.263827,5.209948,3.991365,5.210998,3.621803,6.123051,6.943306,2.020735,4.942317,5.31816,1.830269,5.912005
2.187563,5.602328,3.833071,2.136321,5.386927,3.715416,5.694427,3.818161,6.154657,6.760639,2.037079,5.090036,5.394774,2.026228,5.717208
2.065569,5.521432,3.710817,2.136011,5.373403,3.571377,6.348254,4.150496,6.185467,6.644279,2.006207,5.194765,5.461385,2.290829,5.5374
1.999933,5.55119,3.614607,2.203161,5.471811,3.568195,7.124015,4.48868,6.082235,6.513386,1.959848,5.18753,5.501523,2.568737,5.405437
2.030875,5.506297,3.332075,2.3606,5.468229,3.673077,7.706721,4.784985,5.859907,6.327368,1.968281,5.084172,5.537024,2.835407,5.321893
1.963203,5.497375,2.967802,2.505982,5.342022,3.749282,7.795154,4.863279,5.566117,6.313942,1.989635,5.055912,5.509851,2.940742,5.228617
1.873152,5.346526,2.586313,2.487413,5.062695,3.734786,7.483024,4.622875,5.314692,6.261662,2.009245,4.938773,5.5042,3.255817,5.151223
1.838674,5.311025,2.504766,2.543776,4.826604,3.819868,6.770038,4.305201,5.220365,6.298088,1.97187,4.796931,5.404635,3.30666,5.132626
1.825872,5.248351,2.4779,2.445558,4.722626,3.747574,5.875377,3.881605,5.173464,6.264065,2.078634,4.720694,5.282207,3.376537,5.09704
1.817186,5.236899,2.670538,2.291385,5.048913,3.6215,4.771398,3.550974,5.194674,6.259947,2.193531,4.550322,5.362865,3.412907,5.016762
1.836123,5.145009,2.97365,2.159026,5.661964,3.483875,3.733193,3.130084,5.220487,6.388384,2.185595,4.39176,5.446609,3.511513,4.934022
1.793012,5.116408,3.293665,2.051414,6.557026,3.306372,3.079553,2.877402,5.153866,6.481945,2.278442,4.267237,5.444097,3.582756,4.89502
1.7825,5.114377,3.524221,1.956553,7.582783,3.308675,2.821511,2.775232,5.054333,6.419188,2.332844,4.126757,5.340003,3.584669,4.827761
1.9249,5.123149,3.868639,1.874513,8.608809,3.317927,2.683938,2.677302,4.930557,6.247599,2.53809,4.02828,5.140264,3.559832,4.835209
1.99916,5.049563,4.009722,1.777526,9.177732,3.329579,2.590995,2.613263,4.832969,6.014399,2.777523,3.96096,4.948936,3.498234,4.777417
1.891687,5.052321,4.125593,1.59954,9.255838,3.306897,2.496531,2.520635,4.859418,5.955444,2.960157,3.839086,4.808882,3.557999,4.783031
1.915131,4.950546,4.12081,1.440188,8.84173,3.288282,2.390965,2.457789,4.952529,5.801601,2.972662,3.65668,4.660822,3.455482,4.74947
1.946418,4.882783,3.967672,1.37635,8.119438,3.359657,2.220623,2.53635,5.088626,5.708857,3.052603,3.500579,4.57651,3.179972,4.638468
1.912895,4.916862,3.656248,1.282333,7.170427,3.240132,2.135435,2.463723,5.209628,5.773767,3.031229,3.398116,4.622065,2.881908,4.543992
1.767415,4.892669,3.37768,1.144055,6.27129,3.120232,2.029074,2.557565,5.352226,5.93738,2.943033,3.301467,4.688328,2.639832,4.429289
1.615232,4.8535,2.9569,1.135562,5.591431,3.036264,2.144433,2.500605,5.303802,6.287264,2.641644,3.231798,4.703026,2.373575,4.311721
1.468264,4.830289,2.576761,1.169658,5.147997,2.837077,2.326733,2.509307,5.279634,6.508009,2.418888,3.233673,4.666105,2.14723,4.221786
1.344907,4.783324,2.200022,1.221244,4.813867,2.750684,2.558428,2.517991,5.258545,6.543453,2.136402,3.155033,4.715367,2.025885,4.213842
1.179396,4.55959,1.977037,1.244699,4.551284,2.681269,2.709659,2.529544,5.292097,6.362991,2.095192,3.118262,4.764806,1.982656,4.26298
0.9495754,4.400192,1.853235,1.168212,4.201454,2.537776,2.850238,2.403982,5.435116,6.049391,2.171942,3.015629,4.809118,1.999332,4.311694
0.7550297,4.312704,2.098188,1.198049,3.895967,2.355081,2.996364,2.28963,5.648826,5.718655,2.15402,2.923893,4.827317,2.076246,4.428492
0.6816721,4.125463,2.202631,1.150406,3.662687,2.269978,3.013488,2.314775,5.769732,5.368856,2.139574,2.91365,4.78272,1.993206,4.425767
0.6357079,4.066841,2.277903,1.167411,3.572974,2.255759,2.973153,2.414769,5.894232,5.166143,2.074781,2.969068,4.720468,2.087488,4.392203
0.4503126,4.156619,2.306223,1.238558,3.532554,2.168297,2.989173,2.518016,5.952663,5.120728,1.99618,3.107308,4.527347,1.936979,4.326839
0.3876772,4.119417,2.422636,1.26794,3.538196,2.148651,2.954455,2.69177,5.862965,5.164701,1.999233,3.379496,4.269972,1.890987,4.259934
0.4675207,4.164291,2.480989,1.346186,3.540293,2.139269,3.009242,2.865183,5.512861,5.404385,1.837225,3.573604,4.07452,1.850357,4.254963
0.4860306,4.107001,2.576345,1.33218,3.507914,2.084088,2.896268,3.071956,5.265992,5.552147,1.850054,3.701252,3.981997,1.746603,4.236685
0.439743,4.070187,2.526693,1.293655,3.322348,2.095927,2.878385,3.182634,5.134562,5.590399,1.764355,3.593968,3.988538,1.682444,4.256375
0.3697405,3.960279,2.55237,1.141414,3.253856,2.094477,2.889789,3.225204,5.086872,5.498035,1.732998,3.382591,4.071177,1.609127,4.15925
0.323391,3.996291,2.538321,1.110522,3.068893,2.060521,3.048011,3.199828,5.051508,5.344002,1.68446,2.974689,4.087897,1.502926,4.184688
0.3896036,3.98134,2.518789,1.076848,2.942567,1.949162,3.204225,3.272194,5.063106,5.252491,1.612228,2.547611,4.130045,1.428171,4.13594
0.5059566,3.879564,2.342009,0.8808661,3.0936,2.027863,3.332717,3.514376,5.043576,5.198507,1.540926,2.047374,4.276378,1.405895,3.93176
0.4813251,3.845418,2.19758,0.7253933,3.291499,2.025732,3.435094,3.854979,5.000308,5.103691,1.450678,1.734453,4.277604,1.505663,3.845531
0.4162445,3.869444,2.023066,0.589345,3.66127,2.020432,3.452435,4.270048,4.835762,5.158482,1.300928,1.606486,4.149712,1.425377,3.815358
0.5166035,3.7494,1.900595,0.4315453,4.131804,1.971027,3.315284,4.607874,4.639874,5.010588,1.225277,1.732241,4.065577,1.449984,3.873523
0.5475368,3.681313,1.730299,0.2910624,4.592711,1.959063,3.173768,4.932268,4.361938,4.935946,1.240606,1.945712,4.026701,1.472723,3.909674
0.434536,3.59363,1.729952,0.151207,5.036767,2.025537,2.856898,5.021629,4.123781,4.820389,1.41399,2.17382,4.076413,1.364622,3.958872
0.3445463,3.554405,1.736464,0.1805115,5.481305,2.033228,2.490562,4.80336,4.058705,4.623205,1.501675,2.370944,4.056001,1.359217,3.929264
0.2284632,3.534266,1.8235,0.2250156,5.980121,2.050406,2.244218,4.353386,4.047249,4.581879,1.675583,2.428504,4.033454,1.389145,3.882353
0.1239691,3.561387,1.659143,0.4524422,6.108581,2.142584,2.131474,3.960745,4.028672,4.525278,1.765795,2.354589,4.049507,1.419073,3.966333
0.05033875,3.525577,1.683863,0.5262737,6.084702,2.243988,2.142637,3.586542,4.088586,4.458744,1.772179,2.122281,3.976486,1.503368,3.773043
0,3.455791,1.719633,0.694109,5.94996,2.437028,2.157089,3.207475,4.05132,4.318701,1.807508,1.846499,3.888163,1.617207,3.535401
0.02062321,3.496022,1.765556,0.9307747,5.600755,2.467155,2.175194,2.986668,3.961179,4.084476,1.666626,1.591094,3.624422,1.681597,3.445876
0,3.481652,1.885324,1.113929,5.53618,2.550501,2.12757,2.910117,3.894584,3.972857,1.42528,1.503633,3.365861,1.715267,3.290446
0.06807852,3.419912,1.846724,1.277059,5.446124,2.503922,2.113862,2.910391,3.88265,3.701752,1.231726,1.652617,3.152233,1.774866,3.120762
0.017869,3.389614,1.867838,1.226473,5.24101,2.471313,2.173081,2.942,3.841512,3.655977,1.186943,1.889784,3.002983,1.862228,3.009762
0.06506681,3.306463,2.158587,1.174194,5.14271,2.380188,2.047143,2.847936,3.663045,3.629868,1.161341,2.099469,2.947266,1.896145,2.962917
0.05646276,3.216763,2.491125,1.025714,5.086722,2.198056,1.926394,2.904795,3.449681,3.653885,1.186024,2.235019,3.03118,1.825722,2.859804
0,3.207599,2.585886,0.8848324,4.837712,2.028464,1.734929,2.748124,3.26404,3.635458,1.269291,2.273968,3.181165,1.809954,2.863475
0,3.178881,2.530767,0.8157578,4.378952,1.892344,1.531466,2.614947,3.210258,3.564915,1.135296,2.147385,3.367014,1.749002,2.894201
0,3.15384,2.509691,0.5873232,3.956219,1.759376,1.354398,2.483008,3.156417,3.375048,1.151583,1.909036,3.478329,1.55216,2.831451
0.09297991,3.041557,2.326788,0.5452566,3.459047,1.558312,1.19475,2.361339,3.06107,3.214462,1.246191,1.613861,3.548248,1.334324,2.770446
0.08575058,2.986262,2.211126,0.5020504,2.993103,1.255538,1.223592,2.353027,3.01238,2.970631,1.0488,1.309214,3.555824,1.080681,2.748872
0.09558344,2.869075,2.033018,0.4758177,2.861265,1.050862,1.437875,2.50047,3.142979,2.788467,1.07523,1.225102,3.401455,1.014542,2.59568
0.292304,2.794648,1.761934,0.4152937,2.637927,0.9614096,1.92887,2.594534,3.417304,2.725569,1.043022,1.418496,3.240621,0.8982124,2.560598
0.261899,2.608835,1.364826,0.2514677,2.474669,1.006263,2.674752,2.534842,3.929494,2.789951,1.072001,1.656944,3.106303,0.8874054,2.596078
0.34232,2.462422,1.276447,0.1069841,2.4664,1.061072,3.552583,2.388233,4.184834,2.652885,1.037859,1.918175,2.972551,0.8305283,2.585646
0.1876287,2.411237,1.25598,0,2.500796,1.244974,4.471433,2.239265,4.35373,2.540676,0.9892654,2.072506,2.845701,0.7645626,2.545573
0.013515,2.374753,1.263779,0.1302786,2.431635,1.616755,5.287721,1.866149,4.500896,2.240608,0.8702774,2.148032,2.680612,0.9318733,2.51892
0,2.446665,1.282448,0.3616486,2.470653,2.01096,5.879056,1.559592,4.591838,2.084276,0.5705013,2.024065,2.584475,1.074417,2.450718
0.006629467,2.507643,1.339321,0.4910536,2.70627,2.391969,6.126943,1.397844,4.5252,1.883938,0.5039635,1.87221,2.618076,1.200308,2.341148
0,2.541036,1.542803,0.6337843,3.012836,2.50265,6.119065,1.277359,4.367013,1.725254,0.4056683,1.712677,2.662889,1.175709,2.205182
0,2.599937,1.672108,0.6834631,3.302703,2.370911,5.858718,1.297081,4.11482,1.377415,0.188364,1.53516,2.794689,1.267082,2.036228
0.1435337,2.633934,1.682713,0.7121696,3.618929,2.056902,5.242589,1.36825,3.789867,1.071779,0.2347431,1.403217,2.848751,1.352859,1.909409
0.2025676,2.684643,1.719397,0.6584578,3.760049,1.797395,4.47231,1.410265,3.558158,1.239178,0.2539921,1.417961,3.059815,1.243719,1.842198
0.1801243,2.544164,1.460474,0.5459661,3.826657,1.472276,3.629806,1.386859,3.317891,1.42799,0.3313541,1.487193,3.233238,1.131142,1.739703
0.1113133,2.469598,1.479311,0.3042994,3.752822,1.159533,3.04436,1.256571,3.077406,1.478752,0.4648876,1.584876,3.316521,0.9256763,1.684404
0.0226512,2.385729,1.313711,0.169693,3.709578,1.086879,2.608817,1.113289,2.700888,1.595419,0.6454506,1.531619,3.327984,0.7014313,1.673717
0.05610228,2.246607,1.143265,0.1433668,3.560496,1.262461,2.372117,1.054002,2.425979,1.808954,0.760664,1.43207,3.332477,0.6154804,1.661543
0.02582645,2.246864,0.9935551,0.1733427,3.430434,1.616109,2.235785,0.8968153,2.146798,2.187788,0.8515587,1.17813,3.317636,0.5328236,1.641194
0,2.137224,0.8722363,0.1057034,3.380214,2.048706,2.185064,0.7433891,1.901635,2.400547,1.061584,1.010986,3.226094,0.4790268,1.681518
0,2.139068,0.8303928,0.1261301,3.357472,2.346047,2.250655,0.5230598,1.764651,2.551672,1.24884,0.943635,3.079459,0.3141956,1.803798
0,2.143537,0.5495548,0.1687365,3.175282,2.435978,2.361438,0.4116583,1.632791,2.655722,1.440407,0.911622,2.896519,0.3422718,1.787825
0.09205103,2.097741,0.4559994,0.2979717,2.941503,2.322492,2.373093,0.2001343,1.491901,2.838192,1.611462,1.025832,2.674607,0.3142834,1.747427
0.1314468,2.045373,0.5374031,0.3638506,2.618568,2.137824,2.434776,0.1332893,1.425522,3.096672,1.750904,1.157787,2.509325,0.186552,1.601317
0.2690439,1.882815,0.58922,0.4545736,2.228812,1.858364,2.485578,0.08126354,1.295225,2.995668,1.776363,1.405161,2.230062,0.1016808,1.483519
0.2967463,1.845659,0.6924171,0.5499802,1.866971,1.551643,2.68678,0,1.260972,2.896574,1.774511,1.70172,1.966384,0.08403397,1.369765
0.3786311,1.799696,0.7034187,0.7042465,1.585454,1.250118,2.760972,0.157362,1.004964,2.722826,1.546955,1.916098,1.936009,0,1.299727
0.5295024,1.738026,0.6159554,0.7972784,1.427929,1.007972,2.644423,0.2716103,0.9008484,2.543863,1.240505,1.95874,1.920598,0.1666908,1.236104
0.49472,1.639711,0.604887,0.8470144,1.414106,0.8986664,2.386935,0.3397636,0.7468853,2.247253,0.9326534,1.744717,1.845583,0.3278179,1.160604
0.4089923,1.456369,0.4620953,0.8141289,1.525031,0.8248825,2.046743,0.4045334,0.6762381,1.832439,0.515995,1.55689,1.875048,0.525238,1.189511
0.4777865,1.40204,0.3369446,0.8659382,1.675059,0.7856646,1.675724,0.465929,0.7193241,1.522993,0.1939449,1.27852,1.902362,0.7944622,1.239733
0.3568201,1.371281,0.05610275,0.7591753,1.697184,0.7695847,1.232297,0.6097927,0.8778076,1.188608,0.02408791,0.9981594,1.925858,1.028973,1.15659
0.3574138,1.309491,0,0.7226162,1.67065,0.6148348,0.8041687,0.6700735,1.053961,0.749506,0,0.8695431,2.010247,1.234262,1.053596
0.34062,1.194904,0.0476265,0.618454,1.635032,0.5031404,0.4852438,0.8145142,1.258339,0.3049107,0.04968262,0.7191954,2.03373,1.310347,1.007608
0.3358574,1.16194,0.09576035,0.5587463,1.596669,0.4231987,0.3294535,0.8959179,1.384248,0.04330826,0.17733,0.7537899,1.939279,1.269957,0.9496708
0.1729608,1.261208,0.125948,0.5065517,1.586337,0.3155546,0.2175283,0.840333,1.507684,0,0.596035,0.8420782,1.815707,1.123676,0.864315
